League,N1,N2,N3
AUSTRALIA - A-LEAGUE,Over05,Over05,Over05
AZERBAIJAN - PREMIER LEAGUE,Under05,Over05,Over05
COSTA RICA - PRIMERA DIVISION,Over05,Over05,Over05
CROATIA - HNL,Over05,Over05,Under05
ENGLAND - LEAGUE ONE,Over05,Over05,Over05
ENGLAND - LEAGUE TWO,Over05,Over05,Over05
MEXICO - LIGA DE EXPANSION MX,Over05,Over05,Under05
PARAGUAY - PRIMERA DIVISION,Over05,Under05,Over05
SAN MARINO - CAMPIONATO SAMMARINESE,Over05,Over05,Over05
SCOTLAND - CHAMPIONSHIP,Over05,Over05,Over05
SCOTLAND - LEAGUE ONE,Over05,Over05,Over05
SCOTLAND - PREMIERSHIP,Over05,Over05,Over05
SPAIN - COPA DEL REY,Over05,Over05,Over05
SWITZERLAND - SUPER LEAGUE,Over05,Over05,Over05
