League,N1,N2,N3
BOLIVIA - DIVISION PROFESIONAL,D,D,A
BRAZIL - COPA DO BRASIL,H,A,A
ENGLAND - LEAGUE ONE,D,D,A
ENGLAND - PREMIER LEAGUE,A,H,H
GHANA - PREMIER LEAGUE,H,A,A
HONG KONG - PREMIER LEAGUE,H,H,H
INDIA - I-LEAGUE,H,H,H
INDIA - ISL,D,H,H
INDONESIA - LIGA 1,H,H,H
MEXICO - LIGA DE EXPANSION MX,A,A,A
MONTENEGRO - PRVA CRNOGORSKA LIGA,H,A,A
MOROCCO - BOTOLA PRO,A,D,D
NICARAGUA - LIGA PRIMERA,H,H,H
NIGERIA - NPFL,H,A,D
PERU - LIGA 1,D,A,D
POLAND - EKSTRAKLASA,A,H,A
SAN MARINO - CAMPIONATO SAMMARINESE,A,D,D
SCOTLAND - PREMIERSHIP,H,H,D
SERBIA - SUPER LIGA,D,A,H
SLOVENIA - PRVA LIGA,D,H,A
SOUTH AMERICA - COPA LIBERTADORES,H,A,H
SPAIN - LALIGA2,A,A,H
USA - USL CHAMPIONSHIP,D,A,A
