League,N1,N2,N3
ARGENTINA - LIGA PROFESIONAL,Over05,Over05,Over05
ARGENTINA - PRIMERA NACIONAL,Over05,Over05,Over05
BRAZIL - SERIE B,Over05,Under05,Over05
DOMINICAN REPUBLIC - LDF,Over05,Over05,Over05
EGYPT - PREMIER LEAGUE,Under05,Over05,Over05
FINLAND - YKKONEN,Over05,Over05,Over05
ICELAND - BESTA DEILD KARLA,Over05,Over05,Over05
IRELAND - PREMIER DIVISION,Over05,Over05,Over05
NIGERIA - NPFL,Under05,Over05,Over05
PARAGUAY - PRIMERA DIVISION,Over05,Over05,Over05
SERBIA - SUPER LIGA,Over05,Over05,Over05
URUGUAY - PRIMERA DIVISION,Over05,Over05,Under05
