League,N1,N2,N3
ARGENTINA - PRIMERA NACIONAL,D,A,A
BRAZIL - BRASILEIRO WOMEN,H,H,H
CAMEROON - ELITE ONE,A,H,D
CHILE - PRIMERA DIVISION,D,H,H
COLOMBIA - PRIMERA A,D,A,D
ECUADOR - LIGA PRO,D,D,D
ENGLAND - LEAGUE ONE,D,D,A
ENGLAND - LEAGUE TWO,H,H,H
FIJI - PREMIER LEAGUE,A,A,A
GHANA - PREMIER LEAGUE,H,H,D
INDIA - I-LEAGUE,H,A,A
ITALY - SERIE C,D,A,A
IVORY COAST - LIGUE 1,A,H,A
MEXICO - LIGA DE EXPANSION MX,A,A,H
MEXICO - LIGA MX,H,A,A
NETHERLANDS - EERSTE DIVISIE,H,A,A
NETHERLANDS - TWEEDE DIVISIE,A,A,H
NIGERIA - NPFL,H,A,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,D,D,D
NORTHERN IRELAND - NIFL PREMIERSHIP,H,D,A
PANAMA - LPF,H,D,A
REPUBLIC OF THE CONGO - LIGUE 1,H,D,A
SCOTLAND - CHAMPIONSHIP,A,A,H
SCOTLAND - LEAGUE ONE,D,H,H
SCOTLAND - LEAGUE TWO,A,H,A
SERBIA - PRVA LIGA,D,D,A
SLOVENIA - PRVA LIGA,H,H,D
SPAIN - LALIGA2,D,A,A
SPAIN - PRIMERA RFEF,A,H,D
URUGUAY - PRIMERA DIVISION,D,A,D
USA - MLS,A,H,H
USA - USL CHAMPIONSHIP,H,H,A
VENEZUELA - LIGA FUTVE,H,D,H
