League,N1,N2,N3
ALBANIA - SUPERLIGA,D,A,H
ANDORRA - PRIMERA DIVISIÓ,H,D,A
ARGENTINA - COPA DE LA LIGA PROFESIONAL,D,A,A
ARGENTINA - PRIMERA NACIONAL,H,H,H
ARMENIA - PREMIER LEAGUE,H,H,A
AUSTRALIA - A-LEAGUE,A,H,A
AUSTRIA - 2. LIGA,D,D,D
AUSTRIA - BUNDESLIGA,D,A,H
AZERBAIJAN - PREMIER LEAGUE,H,D,H
BELARUS - VYSSHAYA LIGA,A,D,D
BELGIUM - CHALLENGER PRO LEAGUE,A,D,D
BELGIUM - JUPILER PRO LEAGUE,H,D,H
BOLIVIA - DIVISION PROFESIONAL,A,D,D
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,D,H,H
BRAZIL - SERIE A,A,H,H
BRAZIL - SERIE B,A,A,D
CHINA - SUPER LEAGUE,D,A,D
COSTA RICA - PRIMERA DIVISION,H,A,H
CROATIA - HNL,D,H,H
ECUADOR - LIGA PRO,H,H,H
EGYPT - PREMIER LEAGUE,H,D,H
ENGLAND - CHAMPIONSHIP,A,H,H
ENGLAND - FA CUP,H,A,D
ENGLAND - PREMIER LEAGUE,A,H,D
ESTONIA - MEISTRILIIGA,D,D,D
GEORGIA - CRYSTALBET EROVNULI LIGA,A,D,H
GHANA - PREMIER LEAGUE,A,D,H
INDIA - I-LEAGUE,H,D,H
INDIA - ISL,H,A,H
INDONESIA - LIGA 1,H,A,A
IRAQ - SUPER LEAGUE,H,H,D
ITALY - SERIE C,H,A,H
IVORY COAST - LIGUE 1,H,A,H
MALTA - PREMIER LEAGUE,D,D,A
MEXICO - LIGA MX,H,D,H
MOLDOVA - SUPER LIGA,A,D,H
MONTENEGRO - PRVA CRNOGORSKA LIGA,A,A,D
MOROCCO - BOTOLA PRO,D,H,D
NETHERLANDS - EERSTE DIVISIE,H,A,D
NETHERLANDS - EREDIVISIE,H,H,D
NETHERLANDS - TWEEDE DIVISIE,H,H,A
NICARAGUA - LIGA PRIMERA,D,A,A
NORTH MACEDONIA - 1. MFL,H,D,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,H,A
NORTHERN IRELAND - NIFL PREMIERSHIP,D,D,H
PERU - LIGA 1,A,A,H
POLAND - DIVISION 1,D,H,A
POLAND - EKSTRAKLASA,A,D,H
PORTUGAL - LIGA PORTUGAL,D,A,H
PORTUGAL - LIGA PORTUGAL 2,A,H,H
ROMANIA - LIGA 1,A,A,D
ROMANIA - LIGA 2,H,D,D
RUSSIA - PREMIER LEAGUE,A,H,D
SAN MARINO - CAMPIONATO SAMMARINESE,H,H,D
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,H,A
SCOTLAND - CHAMPIONSHIP,A,H,D
SCOTLAND - LEAGUE ONE,H,H,H
SCOTLAND - LEAGUE TWO,D,A,H
SCOTLAND - PREMIERSHIP,D,H,D
SENEGAL - LIGUE 1,D,A,H
SERBIA - SUPER LIGA,H,H,D
SLOVAKIA - NIKE LIGA,D,H,H
SLOVENIA - PRVA LIGA,D,H,D
SOUTH AMERICA - COPA LIBERTADORES,D,A,A
SPAIN - LALIGA2,D,A,D
SPAIN - PRIMERA RFEF,H,A,D
SWEDEN - ALLSVENSKAN,A,D,A
SWEDEN - SUPERETTAN,A,H,A
SWITZERLAND - SUPER LEAGUE,H,D,D
THAILAND - THAI LEAGUE 1,H,H,A
URUGUAY - PRIMERA DIVISION,A,D,H
USA - MLS,H,H,A
USA - USL CHAMPIONSHIP,A,H,A
UZBEKISTAN - SUPER LEAGUE,H,D,A
VENEZUELA - LIGA FUTVE,A,D,H
VIETNAM - V.LEAGUE 1,D,H,A
