League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Portugal LigaPro,2023-04-30,07:00:00,30,Leixões,CD Mafra,2.6,3.1,2.7,1.05,8.0,1.3,3.2,1.95,1.78,3.3,1.29,5.75,1.1,1.73,2.0
South Korea K League 1,2023-04-30,07:00:00,10,Ulsan,Gwangju,1.71,3.85,4.16,1.01,9.9,1.24,3.55,1.85,1.85,2.93,1.34,5.35,1.1,1.78,1.95
Poland Ekstraklasa,2023-04-30,07:30:00,30,Śląsk Wrocław,Radomiak Radom,2.45,2.9,2.7,1.06,7.0,1.33,3.0,2.25,1.57,3.9,1.2,7.0,1.06,2.0,1.78
Italy Serie A,2023-04-30,07:30:00,32,Inter Milan,Lazio,1.75,3.4,5.25,1.06,8.75,1.33,3.1,2.1,1.73,3.5,1.29,6.75,1.09,1.95,1.8
France Ligue 1,2023-04-30,08:00:00,33,Monaco,Montpellier,1.5,4.25,6.0,1.02,11.0,1.18,4.5,1.6,2.2,2.37,1.53,4.0,1.22,1.7,2.05
England Championship,2023-04-30,08:00:00,45,Cardiff City,Huddersfield Town,2.4,3.2,3.0,1.07,9.0,1.4,3.0,2.25,1.65,4.0,1.25,8.0,1.08,1.83,1.83
Germany 2. Bundesliga,2023-04-30,08:30:00,30,Holstein Kiel,Darmstadt 98,2.9,3.3,2.15,1.02,12.0,1.18,4.5,1.67,2.1,2.55,1.5,4.5,1.18,1.57,2.25
Germany 2. Bundesliga,2023-04-30,08:30:00,30,Fortuna Düsseldorf,Karlsruher SC,1.95,3.4,3.2,1.03,16.0,1.17,4.3,1.57,2.25,2.33,1.53,4.4,1.16,1.57,2.31
Germany 2. Bundesliga,2023-04-30,08:30:00,30,Sandhausen,Jahn Regensburg,2.75,3.1,2.3,1.04,9.5,1.28,3.5,1.91,1.8,3.2,1.33,6.3,1.1,1.73,2.0
China Chinese Super League,2023-04-30,08:35:00,4,Shanghai SIPG,Shanghai Shenhua,1.66,3.6,4.66,1.05,11.75,1.29,3.65,1.91,1.79,3.2,1.33,6.15,1.11,1.75,2.0
China Chinese Super League,2023-04-30,08:35:00,4,Shijiazhuang Ever Bright,Nantong Zhiyun,2.4,3.1,2.95,1.05,11.0,1.29,3.5,2.07,1.71,3.4,1.3,7.0,1.1,1.75,2.0
Portugal LigaPro,2023-04-30,08:45:00,30,Porto II,CD Nacional,1.75,3.5,4.5,1.01,9.8,1.25,3.4,1.8,1.91,3.1,1.32,5.5,1.1,1.75,2.0
Spain Segunda División,2023-04-30,09:00:00,38,FC Andorra,Mirandés,1.8,3.3,4.8,1.05,7.5,1.5,2.45,2.3,1.62,3.7,1.22,6.5,1.07,2.1,1.68
Spain La Liga,2023-04-30,09:00:00,32,Cádiz,Valencia CF,3.0,3.1,2.55,1.08,8.5,1.42,2.9,2.45,1.57,4.33,1.22,9.0,1.07,1.93,1.77
Denmark 1st Division,2023-04-30,09:00:00,5,Vendsyssel,Næstved,2.05,3.2,3.1,1.03,12.5,1.23,4.2,1.8,1.95,2.85,1.42,5.0,1.17,1.62,2.2
Denmark Superliga,2023-04-30,09:00:00,5,Viborg,Randers,1.95,3.2,3.5,1.02,9.1,1.28,3.26,1.95,1.75,3.2,1.29,6.05,1.08,1.8,1.95
Denmark Superliga,2023-04-30,09:00:00,5,AaB,Lyngby,1.95,3.3,3.3,1.05,9.0,1.25,3.6,1.73,2.0,2.9,1.36,5.25,1.13,1.75,2.0
Switzerland Super League,2023-04-30,09:15:00,31,Zürich,Sion,1.6,3.9,5.5,1.01,10.0,1.23,3.64,1.7,2.1,2.83,1.36,5.2,1.11,1.77,2.0
Bulgaria First League,2023-04-30,09:15:00,28,Beroe,OFK Pirin,2.15,3.0,3.1,1.07,7.0,1.4,2.7,2.1,1.67,3.8,1.22,7.5,1.06,2.0,1.73
Poland Ekstraklasa,2023-04-30,10:00:00,30,Stal Mielec,Korona Kielce,2.0,3.0,3.5,1.05,8.5,1.33,3.1,2.35,1.53,3.5,1.29,6.5,1.09,1.8,1.91
Croatia Prva HNL,2023-04-30,10:00:00,32,Varaždin,Osijek,2.7,3.1,2.5,1.06,10.0,1.33,3.07,2.1,1.7,3.48,1.26,6.45,1.08,1.8,1.91
France Ligue 1,2023-04-30,10:00:00,33,Clermont,Reims,3.3,3.3,2.15,1.05,12.0,1.3,3.6,1.95,1.75,3.4,1.33,6.5,1.12,1.8,1.95
France Ligue 1,2023-04-30,10:00:00,33,Rennes,Angers SCO,1.36,4.75,9.5,1.03,13.0,1.24,4.2,1.7,2.05,2.9,1.42,5.5,1.16,2.2,1.62
France Ligue 1,2023-04-30,10:00:00,33,Troyes,Nice,5.0,3.7,1.7,1.05,12.0,1.3,3.6,1.83,1.87,3.4,1.32,6.5,1.12,1.91,1.91
Slovenia PrvaLiga,2023-04-30,10:00:00,33,Tabor Sežana,Radomlje,2.25,3.1,3.2,1.06,9.85,1.33,3.07,2.05,1.75,3.48,1.26,6.45,1.08,1.8,1.9
Czech Republic First League,2023-04-30,10:00:00,30,České Budějovice,Pardubice,1.95,3.7,3.31,1.05,9.5,1.26,3.5,1.67,2.12,2.87,1.36,5.25,1.13,1.72,1.98
Czech Republic First League,2023-04-30,10:00:00,30,Slovácko,Zbrojovka Brno,1.54,4.1,5.22,1.05,10.0,1.26,3.5,1.75,2.01,2.9,1.36,5.25,1.13,1.78,1.9
Czech Republic First League,2023-04-30,10:00:00,30,Slovan Liberec,Sparta Praha,6.31,4.5,1.42,1.03,12.0,1.19,4.2,1.5,2.41,2.35,1.56,4.2,1.19,1.6,2.15
Czech Republic First League,2023-04-30,10:00:00,30,Viktoria Plzeň,Teplice,1.24,5.8,9.42,1.03,12.5,1.2,4.1,1.5,2.48,2.15,1.67,4.4,1.18,2.15,1.65
Czech Republic First League,2023-04-30,10:00:00,30,Sigma Olomouc,Baník Ostrava,2.13,3.55,3.0,1.06,8.5,1.3,3.2,1.65,2.16,3.2,1.3,6.25,1.1,1.73,1.98
Czech Republic First League,2023-04-30,10:00:00,30,Mladá Boleslav,Zlín,1.65,3.9,4.49,1.03,12.0,1.2,4.1,1.6,2.19,2.55,1.44,4.5,1.17,1.7,2.0
Czech Republic First League,2023-04-30,10:00:00,30,Slavia Praha,Hradec Králové,1.15,7.0,13.78,1.02,14.5,1.16,4.6,1.48,2.46,2.25,1.53,3.8,1.22,2.15,1.62
Czech Republic First League,2023-04-30,10:00:00,30,Bohemians 1905,Jablonec,1.95,3.6,3.4,1.05,9.25,1.27,3.4,1.7,2.08,2.95,1.34,5.5,1.12,1.66,2.05
Italy Serie A,2023-04-30,10:00:00,32,Cremonese,Hellas Verona,3.2,3.0,2.4,1.07,7.5,1.4,2.97,2.3,1.62,4.0,1.23,7.0,1.08,1.95,1.8
Italy Serie A,2023-04-30,10:00:00,32,Napoli,Salernitana,1.18,6.5,18.0,1.01,12.0,1.18,4.5,1.6,2.38,2.33,1.53,4.2,1.2,2.25,1.57
Italy Serie A,2023-04-30,10:00:00,32,Sassuolo,Empoli,1.75,3.6,4.75,1.03,10.0,1.22,4.0,1.83,2.0,2.8,1.38,5.0,1.14,1.7,2.05
England Premier League,2023-04-30,10:00:00,34,AFC Bournemouth,Leeds United,2.55,3.4,2.75,1.06,11.0,1.31,3.6,1.78,2.0,3.4,1.34,6.8,1.12,1.7,2.1
England Premier League,2023-04-30,10:00:00,34,Fulham,Manchester City,15.0,6.5,1.2,1.01,13.0,1.17,4.75,1.54,2.27,2.15,1.67,4.0,1.22,1.92,1.89
England Premier League,2023-04-30,10:00:00,34,Manchester United,Aston Villa,1.75,3.8,4.6,1.03,16.0,1.22,4.6,1.7,2.1,2.7,1.49,5.0,1.19,1.6,2.15
England Premier League,2023-04-30,10:00:00,34,Newcastle United,Southampton,1.25,5.75,13.0,1.02,12.0,1.22,4.0,1.65,2.25,2.45,1.48,5.0,1.15,2.18,1.65
Portugal LigaPro,2023-04-30,10:00:00,30,FC Penafiel,Benfica II,1.75,3.55,3.97,1.04,8.5,1.25,3.75,1.8,1.9,3.0,1.36,5.25,1.13,1.72,2.05
Sweden Allsvenskan,2023-04-30,10:00:00,5,Malmö FF,Hammarby,1.67,3.95,4.29,1.02,10.0,1.22,3.8,1.68,2.06,2.7,1.4,4.75,1.15,1.76,2.03
Sweden Allsvenskan,2023-04-30,10:00:00,5,Varberg,Kalmar,3.8,3.45,1.88,1.07,9.5,1.4,3.0,2.06,1.68,4.0,1.25,8.5,1.07,2.0,1.8
Finland Veikkausliiga,2023-04-30,10:00:00,5,Mariehamn,KuPS,3.53,3.5,1.9,1.05,9.0,1.3,3.4,1.8,1.9,3.25,1.33,5.5,1.12,1.72,1.98
Uruguay Primera División,2023-04-30,10:00:00,13,River Plate,Defensor Sporting,2.85,3.25,2.35,1.05,8.5,1.33,3.0,2.06,1.72,3.4,1.29,6.0,1.09,1.8,1.91
Denmark 1st Division,2023-04-30,10:00:00,5,Vejle,FC Helsingør,1.75,3.3,4.2,1.01,14.5,1.21,4.35,1.87,1.83,2.75,1.45,5.0,1.17,1.83,1.83
Germany Bundesliga,2023-04-30,10:30:00,30,Bayern München,Hertha BSC,1.09,11.0,23.0,1.0,36.0,1.07,8.5,1.26,4.0,1.67,2.2,2.33,1.61,2.0,1.75
Hungary NB I,2023-04-30,10:30:00,29,Debrecen,Videoton,2.0,3.55,3.19,0.0,0.0,0.0,0.0,1.78,1.93,0.0,0.0,0.0,0.0,0.0,0.0
Denmark Superliga,2023-04-30,11:00:00,5,København,Brøndby,1.75,3.4,4.0,1.03,12.5,1.23,4.15,1.75,1.95,2.85,1.42,5.45,1.15,1.8,1.95
Spain Segunda División,2023-04-30,11:15:00,38,Real Oviedo,SD Ponferradina,2.12,2.95,3.78,1.1,5.7,1.53,2.25,2.73,1.4,5.0,1.13,8.5,1.03,2.35,1.55
Spain La Liga,2023-04-30,11:15:00,32,Villarreal,Celta de Vigo,1.82,3.85,4.4,1.04,13.0,1.28,3.75,1.82,2.0,3.1,1.38,6.0,1.13,1.73,1.95
Italy Serie B,2023-04-30,11:15:00,35,Cagliari,Ternana,1.77,3.5,4.27,1.03,8.5,1.3,3.2,2.0,1.72,3.5,1.25,7.0,1.06,1.85,1.85
Italy Serie B,2023-04-30,11:15:00,35,SPAL,Perugia,2.3,3.1,3.05,1.07,7.0,1.38,2.8,2.19,1.6,4.0,1.2,7.0,1.07,1.85,1.85
Switzerland Super League,2023-04-30,11:30:00,31,Winterthur,Basel,3.47,3.55,1.98,1.04,11.5,1.2,3.98,1.62,2.16,2.65,1.42,4.75,1.13,1.65,2.1
Switzerland Super League,2023-04-30,11:30:00,31,Young Boys,Luzern,1.52,4.55,5.07,1.02,14.0,1.15,4.75,1.49,2.44,2.2,1.6,3.6,1.25,1.57,2.25
Portugal Liga NOS,2023-04-30,11:30:00,30,GD Estoril Praia,Santa Clara,2.25,3.2,3.14,1.08,8.8,1.41,2.95,2.19,1.6,4.13,1.24,8.35,1.08,1.93,1.84
Portugal LigaPro,2023-04-30,11:30:00,30,CD Trofense,Academico Viseu,2.84,3.35,2.2,1.05,8.0,1.3,3.2,1.86,1.84,3.4,1.27,5.3,1.12,1.75,2.0
Bulgaria First League,2023-04-30,11:45:00,28,Cherno More,CSKA 1948 Sofia,2.15,3.0,3.1,1.08,6.5,1.42,2.7,2.1,1.67,4.33,1.2,7.0,1.07,1.96,1.8
Norway Eliteserien,2023-04-30,12:00:00,4,Haugesund,Sarpsborg 08,2.55,3.35,2.54,1.05,9.0,1.25,3.75,1.75,1.96,2.62,1.44,4.75,1.15,1.6,2.2
Norway Eliteserien,2023-04-30,12:00:00,4,Molde,Stabæk,1.36,5.15,6.43,1.02,12.0,1.17,4.5,1.51,2.39,2.25,1.57,4.0,1.22,1.85,1.85
Norway Eliteserien,2023-04-30,12:00:00,4,Sandefjord,Aalesund,2.3,3.25,2.92,1.06,8.0,1.33,3.25,1.94,1.77,3.4,1.3,6.5,1.1,1.75,1.95
Norway Eliteserien,2023-04-30,12:00:00,4,Strømsgodset,Tromsø,2.29,3.35,2.86,1.04,8.5,1.2,3.9,1.83,1.87,2.8,1.37,5.0,1.13,1.68,2.15
Norway Eliteserien,2023-04-30,12:00:00,4,Viking,HamKam,1.58,4.0,4.95,1.04,10.0,1.22,3.8,1.67,2.07,2.7,1.4,4.75,1.15,1.75,1.95
Venezuela Primera División,2023-04-30,12:00:00,12,Estudiantes Mérida,Portuguesa,2.25,2.75,3.15,1.07,7.5,1.35,2.65,2.38,1.52,3.9,1.17,8.25,1.04,1.91,1.85
Tunisia Ligue 1,2023-04-30,12:00:00,5,Olympique Béja,Tataouine,1.74,2.96,4.98,1.13,5.0,1.72,2.0,3.01,1.27,7.0,1.06,12.0,1.02,2.9,1.39
Austria Bundesliga,2023-04-30,12:00:00,5,LASK Linz,Austria Klagenfurt,1.45,4.7,6.55,0.0,0.0,0.0,0.0,1.53,2.4,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-04-30,12:00:00,3,Radnički Niš,Mladost Lučani,1.88,3.32,3.9,0.0,0.0,0.0,0.0,2.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-04-30,12:00:00,3,Red Star Belgrade,Čukarički,1.25,5.5,9.3,1.02,17.75,1.17,4.2,1.54,2.32,2.5,1.44,4.4,1.16,2.05,1.65
France Ligue 1,2023-04-30,12:05:00,33,PSG,Lorient,1.17,7.5,17.0,1.02,29.0,1.08,8.0,1.33,3.2,1.8,1.91,2.75,1.45,1.8,1.95
Poland Ekstraklasa,2023-04-30,12:30:00,30,Lech Poznań,Górnik Zabrze,1.73,3.25,4.33,1.01,9.4,1.28,3.4,2.0,1.73,3.3,1.3,5.75,1.09,1.8,1.9
Slovenia PrvaLiga,2023-04-30,12:30:00,33,Olimpija,Koper,1.73,3.6,4.01,1.06,12.25,1.3,3.3,1.87,1.83,3.4,1.28,5.75,1.1,1.8,1.95
Germany Bundesliga,2023-04-30,12:30:00,30,Wolfsburg,Mainz 05,2.32,3.65,2.9,1.05,10.0,1.26,3.5,1.83,1.97,2.95,1.36,5.5,1.13,1.7,2.05
England Premier League,2023-04-30,12:30:00,34,Liverpool,Tottenham Hotspur,1.5,4.85,5.81,1.01,13.0,1.17,4.75,1.43,2.7,2.38,1.58,4.0,1.22,1.61,2.15
Sweden Allsvenskan,2023-04-30,12:30:00,5,Degerfors,Djurgården,3.85,3.8,1.78,1.03,15.0,1.22,4.33,1.65,2.11,2.8,1.45,5.0,1.18,1.66,2.2
Slovakia Super Liga,2023-04-30,12:30:00,7,Podbrezová,DAC,3.33,3.55,1.95,1.01,9.6,1.25,3.6,1.79,1.92,2.8,1.38,4.75,1.15,1.65,2.1
Croatia Prva HNL,2023-04-30,13:00:00,32,Hajduk Split,Dinamo Zagreb,3.5,3.3,1.95,1.06,8.0,1.3,3.4,1.85,1.95,3.25,1.33,6.0,1.11,1.73,2.0
Italy Serie A,2023-04-30,13:00:00,32,Fiorentina,Sampdoria,1.35,5.2,8.2,1.01,15.0,1.22,4.33,1.6,2.25,2.75,1.47,5.0,1.18,2.0,1.75
Turkey Süper Lig,2023-04-30,13:00:00,32,Beşiktaş,Galatasaray,2.64,3.5,2.5,1.01,9.8,1.2,4.3,1.69,2.09,2.9,1.4,5.5,1.13,1.55,2.25
Turkey Süper Lig,2023-04-30,13:00:00,32,Kayserispor,Gazişehir Gaziantep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey Süper Lig,2023-04-30,13:00:00,32,İstanbul Başakşehir,Hatayspor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-04-30,13:00:00,12,Universidad Chile,Universidad Católica,2.28,3.3,2.68,1.03,8.5,1.28,3.26,1.86,1.8,3.24,1.29,6.05,1.08,1.74,2.02
Chile Primera B,2023-04-30,13:00:00,10,Puerto Montt,Rangers,2.3,2.95,2.93,1.11,6.45,1.5,2.45,2.4,1.48,5.15,1.13,9.3,1.03,2.25,1.6
Tunisia Ligue 1,2023-04-30,13:00:00,5,Club Africain,Etoile du Sahel,2.15,2.7,3.5,1.14,5.45,1.62,2.18,2.99,1.27,5.85,1.1,10.25,1.02,2.4,1.52
Denmark Superliga,2023-04-30,13:00:00,5,Nordsjælland,AGF,2.0,3.1,3.4,1.03,8.5,1.27,3.4,2.0,1.73,3.5,1.25,7.0,1.06,1.75,2.0
Spain Segunda División,2023-04-30,13:30:00,38,Granada CF,SD Eibar,2.11,3.15,3.53,1.09,6.5,1.53,2.35,2.41,1.5,4.75,1.16,9.0,1.05,2.15,1.62
Spain La Liga,2023-04-30,13:30:00,32,RCD Espanyol,Getafe CF,2.28,3.2,3.5,1.12,5.5,1.53,2.35,2.5,1.52,5.0,1.14,10.0,1.04,2.2,1.58
Belgium Pro League,2023-04-30,13:30:00,1,KRC Genk,Club Brugge,2.25,3.4,2.7,1.03,17.25,1.19,4.73,1.53,2.3,2.2,1.59,4.45,1.21,1.5,2.51
Portugal Liga NOS,2023-04-30,14:00:00,30,Porto,Boavista FC,1.17,7.25,12.14,1.01,11.0,1.13,5.5,1.51,2.39,2.15,1.61,3.5,1.28,2.3,1.6
Greece Super League,2023-04-30,14:00:00,7,Olympiakos Piraeus,Volos NFC,1.13,8.5,14.0,1.02,15.0,1.12,4.95,1.53,2.3,2.43,1.52,3.64,1.23,2.5,1.5
Greece Super League,2023-04-30,14:00:00,7,Panathinaikos,AEK Athens,2.5,3.05,2.8,1.09,6.75,1.47,2.55,2.36,1.52,4.33,1.18,9.0,1.06,2.0,1.75
Greece Super League,2023-04-30,14:00:00,7,PAOK,Aris,1.58,3.67,5.27,1.04,7.8,1.36,2.83,2.2,1.65,3.82,1.21,7.4,1.04,2.05,1.7
Serbia SuperLiga,2023-04-30,14:00:00,3,Napredak,Radnik Surdulica,2.07,3.05,3.9,1.1,6.9,1.52,2.38,2.55,1.45,4.87,1.14,8.85,1.03,2.2,1.62
Bulgaria First League,2023-04-30,14:15:00,28,CSKA Sofia,Ludogorets,2.25,3.0,2.9,1.08,7.0,1.36,3.0,2.1,1.67,3.75,1.25,7.5,1.07,1.8,1.95
Norway Eliteserien,2023-04-30,14:15:00,4,Odd,Rosenborg,2.59,3.35,2.5,1.05,9.0,1.25,3.75,1.73,1.99,2.75,1.4,5.0,1.14,1.63,2.1
Mexico Liga MX,2023-04-30,15:00:00,17,Toluca,Necaxa,1.58,4.0,5.25,1.03,12.0,1.19,4.2,1.6,2.2,2.45,1.49,4.2,1.19,1.66,2.05
Peru Primera División,2023-04-30,15:00:00,14,ADT,Cienciano,2.05,3.3,3.29,1.06,8.0,1.35,2.95,2.11,1.65,3.6,1.25,7.25,1.08,1.87,1.8
Argentina Prim B Nacional,2023-04-30,15:00:00,12,Deportivo Riestra,Tristán Suárez,2.0,3.4,3.4,1.02,14.0,1.17,4.5,2.07,1.71,2.62,1.44,4.5,1.17,1.5,2.51
Ecuador Primera Categoría Serie A,2023-04-30,15:00:00,8,Cumbayá,Mushuc Runa SC,2.55,3.25,2.63,1.07,7.5,1.35,2.9,2.05,1.68,3.6,1.25,7.0,1.08,1.82,1.87
Romania Liga I,2023-04-30,15:00:00,6,CS U Craiova,FCSB,2.84,3.1,2.38,1.03,8.3,1.33,3.1,2.03,1.7,3.6,1.25,6.75,1.06,1.8,1.95
Argentina Primera División,2023-04-30,15:30:00,14,Defensa y Justicia,Colón,2.31,3.3,2.92,1.04,7.8,1.42,2.61,2.19,1.69,4.33,1.19,7.4,1.04,1.97,1.81
Argentina Prim B Nacional,2023-04-30,15:30:00,14,Flandria,San Telmo,1.9,3.1,4.0,1.06,8.25,1.35,2.9,2.43,1.52,3.6,1.24,7.25,1.08,2.05,1.68
Uruguay Primera División,2023-04-30,15:30:00,13,Racing,Plaza Colonia,2.12,3.15,3.32,1.1,6.5,1.44,2.62,2.32,1.51,4.33,1.2,8.0,1.06,2.1,1.67
Brazil Serie B,2023-04-30,15:30:00,3,Novorizontino,Sport Recife,2.32,3.15,2.95,1.09,6.5,1.52,2.4,2.59,1.4,4.75,1.16,9.2,1.02,2.25,1.57
France Ligue 1,2023-04-30,15:45:00,33,Olympique Marseille,Auxerre,1.33,5.0,9.5,1.01,13.0,1.17,4.7,1.6,2.2,2.6,1.47,4.5,1.18,2.05,1.7
Italy Serie A,2023-04-30,15:45:00,32,Bologna,Juventus,3.42,3.25,2.2,1.07,7.5,1.4,2.7,2.31,1.57,4.0,1.22,7.5,1.07,2.0,1.75
Argentina Prim B Nacional,2023-04-30,15:45:00,14,Almirante Brown,Defensores de Belgrano,2.1,3.0,3.6,1.06,7.0,1.5,2.48,2.45,1.5,4.5,1.18,9.5,1.04,2.1,1.65
Spain Segunda División,2023-04-30,16:00:00,38,Real Zaragoza,UD Las Palmas,2.45,3.0,3.0,1.09,7.0,1.53,2.37,2.41,1.5,4.5,1.17,9.0,1.05,2.1,1.63
Spain La Liga,2023-04-30,16:00:00,32,Real Valladolid,Atlético Madrid,4.9,4.0,1.72,1.03,11.0,1.25,3.8,1.75,2.08,2.95,1.37,5.5,1.13,1.78,1.9
Argentina Prim B Nacional,2023-04-30,16:00:00,12,Racing Córdoba,Atlanta,2.1,3.0,3.7,1.11,6.0,1.5,2.41,2.48,1.49,4.8,1.15,10.5,1.04,2.15,1.61
Argentina Prim B Nacional,2023-04-30,16:00:00,14,Alvarado,Temperley,3.1,2.8,2.5,1.07,6.5,1.52,2.43,2.54,1.4,5.0,1.14,9.5,1.04,2.1,1.7
Argentina Prim B Nacional,2023-04-30,16:00:00,14,Gimnasia Mendoza,San Martín Tucumán,2.4,2.7,3.3,1.1,5.5,1.53,2.38,2.77,1.34,6.0,1.11,10.5,1.02,2.25,1.61
Bolivia LFPB,2023-04-30,16:00:00,11,Vaca Díez,Santa Cruz,1.9,4.0,3.0,1.02,13.5,1.22,4.2,1.65,2.05,2.55,1.44,5.0,1.17,1.62,2.2
Colombia Categoria Primera A,2023-04-30,16:00:00,17,La Equidad,Deportivo Pereira,2.0,3.15,3.7,1.08,6.5,1.4,2.7,2.35,1.6,3.8,1.22,7.5,1.06,1.95,1.75
Brazil Serie A,2023-04-30,16:00:00,3,Flamengo,Botafogo,1.5,4.0,5.75,1.05,9.0,1.29,3.5,1.95,1.85,3.0,1.36,5.5,1.12,2.0,1.75
Portugal Liga NOS,2023-04-30,16:30:00,30,Sporting CP,Famalicão,1.28,5.7,8.45,1.01,13.0,1.17,4.5,1.57,2.25,2.4,1.55,4.0,1.22,2.0,1.8
Chile Primera B,2023-04-30,16:30:00,25,Santiago Wanderers,Santiago Morning,2.13,3.21,3.17,1.06,6.55,1.46,2.45,2.15,1.63,4.85,1.13,9.2,1.02,2.07,1.64
Argentina Prim B Nacional,2023-04-30,16:35:00,14,Deportivo Morón,Estudiantes Río Cuarto,2.45,2.85,2.89,1.08,6.0,1.53,2.3,2.89,1.36,5.5,1.12,10.0,1.03,2.2,1.64
Peru Primera División,2023-04-30,17:00:00,14,Deportivo Municipal,UTC Cajamarca,1.85,3.4,3.84,1.05,10.75,1.31,3.18,1.94,1.77,3.33,1.28,6.1,1.09,1.85,1.91
Argentina Prim B Nacional,2023-04-30,17:00:00,14,San Martín San Juan,Almagro,1.85,3.0,4.33,1.11,6.0,1.53,2.37,2.73,1.4,4.8,1.16,10.5,1.04,2.2,1.6
Argentina Prim B Nacional,2023-04-30,17:00:00,14,Club Atlético Güemes,All Boys,2.09,2.75,3.8,1.09,5.8,1.57,2.25,2.84,1.37,5.5,1.1,9.9,1.01,2.31,1.57
Venezuela Primera División,2023-04-30,17:00:00,12,Caracas,Angostura,1.72,3.25,4.24,1.06,9.35,1.35,2.94,2.01,1.68,3.65,1.24,6.8,1.07,1.95,1.78
Peru Primera División,2023-04-30,17:30:00,14,Deportivo Binacional,Alianza Atlético,1.55,3.9,5.17,1.03,13.0,1.25,3.75,1.73,1.99,3.1,1.36,6.0,1.12,1.85,1.9
Ecuador Primera Categoría Serie A,2023-04-30,17:30:00,8,Libertad,Orense SC,2.75,3.35,2.38,1.05,9.5,1.28,3.3,1.85,1.85,3.1,1.32,5.75,1.11,1.7,2.0
Argentina Primera División,2023-04-30,18:00:00,14,Independiente,Belgrano,2.3,3.1,3.4,1.1,5.7,1.56,2.43,2.5,1.45,5.5,1.16,7.5,1.05,2.28,1.6
Argentina Prim B Nacional,2023-04-30,18:00:00,14,Patronato,Nueva Chicago,2.05,3.0,3.52,1.1,5.7,1.53,2.3,2.44,1.49,5.0,1.13,11.5,1.04,2.25,1.57
USA USL Championship,2023-04-30,18:00:00,0,Birmingham Legion,Hartford Athletic,1.66,3.75,4.1,1.03,15.0,1.21,3.97,1.67,2.1,2.64,1.43,4.63,1.16,1.62,2.24
