League,N1,N2,N3
ANDORRA - PRIMERA DIVISIÓ,H,A,A
ARGENTINA - COPA DE LA LIGA PROFESIONAL,D,H,D
AUSTRALIA - A-LEAGUE,D,D,D
AUSTRIA - 2. LIGA,A,H,D
AUSTRIA - BUNDESLIGA,H,A,A
AZERBAIJAN - PREMIER LEAGUE,D,D,H
BAHRAIN - PREMIER LEAGUE,D,D,H
BELARUS - VYSSHAYA LIGA,A,D,H
BELGIUM - CHALLENGER PRO LEAGUE,A,D,H
BELGIUM - JUPILER PRO LEAGUE,D,H,D
BOLIVIA - DIVISION PROFESIONAL,D,D,H
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,H,H,A
BRAZIL - SERIE A,D,D,A
BRAZIL - SERIE B,H,H,D
BULGARIA - PARVA LIGA,D,A,D
CAMEROON - ELITE ONE,H,A,A
CHILE - PRIMERA DIVISION,A,D,D
COLOMBIA - PRIMERA A,H,A,A
COSTA RICA - PRIMERA DIVISION,H,D,A
CROATIA - HNL,D,D,A
ECUADOR - LIGA PRO,D,D,H
ENGLAND - CHAMPIONSHIP,H,D,A
ENGLAND - LEAGUE ONE,H,H,D
ENGLAND - LEAGUE TWO,H,H,A
ENGLAND - PREMIER LEAGUE,D,H,A
GHANA - PREMIER LEAGUE,A,H,H
HONG KONG - PREMIER LEAGUE,H,D,H
INDIA - I-LEAGUE,A,H,A
INDIA - ISL,H,D,A
IRAQ - SUPER LEAGUE,A,D,H
ITALY - SERIE C,A,A,H
MALTA - PREMIER LEAGUE,A,D,D
MOLDOVA - SUPER LIGA,A,D,A
MOROCCO - BOTOLA PRO,A,A,H
NETHERLANDS - EREDIVISIE,D,D,H
NETHERLANDS - TWEEDE DIVISIE,D,H,H
NICARAGUA - LIGA PRIMERA,D,A,D
NIGERIA - NPFL,H,H,D
NORTH MACEDONIA - 1. MFL,H,D,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,D,H,H
NORTHERN IRELAND - NIFL PREMIERSHIP,A,A,A
NORWAY - OBOS-LIGAEN,A,D,H
PANAMA - LPF,A,H,D
PARAGUAY - PRIMERA DIVISION,D,H,H
POLAND - DIVISION 1,A,D,H
POLAND - EKSTRAKLASA,H,H,A
PORTUGAL - LIGA PORTUGAL 2,A,H,H
PORTUGAL - TAÇA DE PORTUGAL,A,A,A
QATAR - QSL,H,H,A
REPUBLIC OF THE CONGO - LIGUE 1,H,H,A
ROMANIA - LIGA 1,D,D,D
ROMANIA - LIGA 2,H,H,A
RUSSIA - PREMIER LEAGUE,H,D,A
SAN MARINO - CAMPIONATO SAMMARINESE,D,H,A
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,A,D
SCOTLAND - PREMIERSHIP,A,A,D
SENEGAL - LIGUE 1,H,H,A
SERBIA - SUPER LIGA,H,A,H
SLOVAKIA - NIKE LIGA,A,D,A
SLOVENIA - PRVA LIGA,A,A,D
SOUTH KOREA - K LEAGUE 1,D,D,D
SPAIN - LALIGA2,A,H,H
SPAIN - PRIMERA RFEF,A,A,A
SWITZERLAND - SUPER LEAGUE,D,H,A
THAILAND - THAI LEAGUE 1,H,H,A
URUGUAY - PRIMERA DIVISION,D,H,H
USA - MLS,H,H,D
VENEZUELA - LIGA FUTVE,A,H,D
