League,N1,N2,N3
AUSTRALIA - A-LEAGUE,D,H,A
AZERBAIJAN - PREMIER LEAGUE,H,H,D
BELGIUM - CHALLENGER PRO LEAGUE,A,H,A
BELGIUM - JUPILER PRO LEAGUE,D,A,D
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,H,H,H
CROATIA - HNL,A,A,D
EGYPT - PREMIER LEAGUE,D,H,D
ENGLAND - PREMIER LEAGUE,H,H,D
GHANA - PREMIER LEAGUE,H,H,D
INDIA - I-LEAGUE,A,H,H
INDIA - ISL,H,D,A
IRAQ - SUPER LEAGUE,H,D,A
MEXICO - LIGA MX,H,H,D
NETHERLANDS - EERSTE DIVISIE,D,H,D
NETHERLANDS - EREDIVISIE,H,H,A
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,H,H
NORTHERN IRELAND - NIFL PREMIERSHIP,D,H,A
POLAND - DIVISION 1,H,D,D
POLAND - EKSTRAKLASA,H,H,D
PORTUGAL - LIGA PORTUGAL,D,A,H
REPUBLIC OF THE CONGO - LIGUE 1,D,A,H
ROMANIA - LIGA 1,A,A,H
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,D,D
SERBIA - SUPER LIGA,H,H,H
SLOVAKIA - NIKE LIGA,D,A,H
SPAIN - LALIGA2,H,H,D
SWITZERLAND - CHALLENGE LEAGUE,H,H,D
THAILAND - THAI LEAGUE 1,A,H,A
VIETNAM - V.LEAGUE 1,D,H,A
