League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
England EFL League Two,2023-05-08,08:30:00,46,Stockport County,Hartlepool United,1.25,5.5,13.0,1.02,10.0,1.15,4.7,1.67,2.1,2.33,1.53,3.7,1.22,2.2,1.62
England EFL League Two,2023-05-08,08:30:00,46,Sutton United,Carlisle United,2.7,3.0,2.7,1.03,8.4,1.31,3.08,2.25,1.57,3.48,1.25,6.65,1.06,1.83,1.83
England EFL League Two,2023-05-08,08:30:00,46,Swindon Town,Crawley Town,1.91,3.5,3.9,1.0,10.5,1.19,4.05,1.75,1.95,2.61,1.42,4.65,1.14,1.62,2.2
England EFL League Two,2023-05-08,08:30:00,46,Tranmere Rovers,Northampton Town,2.87,3.1,2.55,1.03,13.0,1.28,3.75,2.2,1.6,3.2,1.36,6.0,1.12,1.91,1.8
England EFL League Two,2023-05-08,08:30:00,46,Walsall,Doncaster Rovers,1.8,3.3,4.6,1.04,12.0,1.27,3.4,2.2,1.6,3.05,1.32,5.5,1.11,1.8,1.91
Ukraine Ukrainian Premier League,2023-05-08,09:00:00,25,Veres Rivne,Kolos Kovalivka,2.4,3.25,2.63,0.0,0.0,0.0,0.0,2.15,1.65,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine Ukrainian Premier League,2023-05-08,09:00:00,25,Rukh Vynnyky,Inhulets,2.3,2.9,2.9,1.06,10.0,1.32,3.1,2.25,1.6,3.5,1.27,6.5,1.08,1.79,1.98
Bulgaria First League,2023-05-08,09:30:00,30,Beroe,Hebar 1918,1.68,3.3,4.9,1.04,7.7,1.36,2.83,2.4,1.52,4.33,1.2,7.5,1.04,2.16,1.66
Romania Liga I,2023-05-08,10:30:00,7,Hermannstadt,U Craiova 1948,2.5,2.87,2.7,1.1,6.5,1.4,2.8,2.35,1.53,4.2,1.2,8.0,1.06,1.9,1.83
England Championship,2023-05-08,11:00:00,46,Birmingham City,Sheffield United,3.9,3.4,1.91,1.05,11.0,1.32,3.4,1.91,1.8,3.5,1.32,6.5,1.11,1.8,1.91
England Championship,2023-05-08,11:00:00,46,Burnley,Cardiff City,1.5,4.2,6.5,1.04,14.0,1.23,4.3,1.73,2.0,2.95,1.4,5.8,1.15,1.83,1.83
England Championship,2023-05-08,11:00:00,46,Huddersfield Town,Reading,2.15,3.2,3.5,1.01,11.0,1.22,3.8,2.15,1.61,2.75,1.4,4.7,1.15,1.57,2.25
England Championship,2023-05-08,11:00:00,46,Luton Town,Hull City,1.67,3.7,5.2,1.04,12.0,1.3,3.6,1.85,1.87,3.3,1.33,6.5,1.12,1.83,1.83
England Championship,2023-05-08,11:00:00,46,Middlesbrough,Coventry City,2.4,3.3,2.87,1.02,10.0,1.25,3.6,1.83,1.87,2.8,1.38,4.75,1.15,1.62,2.2
England Championship,2023-05-08,11:00:00,46,Millwall,Blackburn Rovers,2.0,3.4,3.75,1.03,9.0,1.29,3.3,1.91,1.8,3.0,1.33,5.5,1.11,1.67,2.05
England Championship,2023-05-08,11:00:00,46,Norwich City,Blackpool,1.53,4.2,6.0,1.03,12.0,1.22,3.9,1.6,2.2,2.35,1.52,4.75,1.16,1.8,1.91
England Championship,2023-05-08,11:00:00,46,Preston North End,Sunderland,3.7,3.5,1.95,1.01,9.7,1.25,3.48,1.75,2.0,2.97,1.33,5.5,1.1,1.62,2.2
England Championship,2023-05-08,11:00:00,46,Queens Park Rangers,Bristol City,2.3,3.3,3.0,1.05,9.75,1.24,3.6,1.91,1.8,2.8,1.38,5.0,1.14,1.62,2.2
England Championship,2023-05-08,11:00:00,46,Swansea City,West Bromwich Albion,3.1,3.4,2.2,1.04,13.0,1.26,4.0,1.75,1.95,3.0,1.4,5.5,1.15,1.62,2.2
England Championship,2023-05-08,11:00:00,46,Watford,Stoke City,2.55,3.25,2.75,1.01,9.6,1.25,3.48,1.91,1.8,2.97,1.33,5.55,1.1,1.53,2.38
England Championship,2023-05-08,11:00:00,46,Wigan Athletic,Rotherham United,2.3,3.1,3.25,1.05,12.5,1.29,3.62,2.15,1.61,3.23,1.35,6.15,1.13,1.65,2.1
England Premier League,2023-05-08,11:00:00,35,Fulham,Leicester City,2.55,3.3,2.7,1.03,11.0,1.25,3.8,1.83,1.91,2.95,1.37,5.7,1.12,1.67,2.1
Ukraine Ukrainian Premier League,2023-05-08,11:00:00,25,Zorya,Metalist 1925 Kharkiv,1.5,3.8,5.75,1.04,13.0,1.25,3.6,1.7,2.05,2.9,1.35,5.25,1.13,1.84,1.92
Serbia SuperLiga,2023-05-08,11:00:00,4,Radnički Kragujevac,Bačka Topola,4.2,3.2,1.8,1.07,9.2,1.37,2.88,2.15,1.61,3.75,1.23,6.95,1.08,2.1,1.7
Bulgaria First League,2023-05-08,11:45:00,30,Lokomotiv Plovdiv,Levski Sofia,3.2,2.9,2.15,1.05,7.2,1.4,2.68,2.3,1.57,4.15,1.18,8.1,1.03,2.01,1.76
Tunisia Ligue 1,2023-05-08,12:00:00,7,CA Bizertin,Stade Tunisien,2.7,3.2,2.3,1.11,5.0,1.61,2.2,2.7,1.44,6.0,1.1,12.0,1.02,2.2,1.6
Tunisia Ligue 1,2023-05-08,12:00:00,7,AS Slimane,Métlaoui,2.05,2.75,3.9,0.0,0.0,1.59,2.21,2.65,1.35,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-05-08,12:00:00,7,Hammam-Sousse,EO Sidi Bouzid,1.7,3.1,5.25,1.1,6.8,1.51,2.39,2.5,1.5,4.85,1.14,8.85,1.03,2.25,1.61
Romania Liga I,2023-05-08,12:30:00,7,Argeș,UTA Arad,5.97,1.33,5.19,1.09,6.5,1.49,2.55,2.55,1.47,4.5,1.17,9.0,1.05,2.1,1.68
Tunisia Ligue 1,2023-05-08,13:00:00,6,Monastir,Olympique Béja,1.7,3.0,5.0,1.12,5.75,1.65,2.1,2.73,1.33,6.5,1.1,16.0,1.02,2.55,1.44
Serbia SuperLiga,2023-05-08,13:00:00,4,Čukarički,Vojvodina,1.87,3.1,3.75,1.07,7.5,1.33,3.1,2.05,1.7,3.75,1.25,6.5,1.1,1.91,1.85
Italy Serie A,2023-05-08,13:30:00,34,Empoli,Salernitana,2.1,3.3,3.5,1.05,9.5,1.3,3.45,1.91,1.8,3.55,1.29,7.5,1.09,1.8,1.95
Italy Serie A,2023-05-08,13:30:00,34,Udinese,Sampdoria,1.53,4.0,6.5,1.03,12.5,1.28,3.88,1.83,1.87,3.24,1.37,5.8,1.13,1.91,1.91
England Premier League,2023-05-08,13:30:00,35,Brighton & Hove Albion,Everton,1.36,4.6,8.5,1.02,15.0,1.16,5.2,1.67,2.1,2.43,1.57,4.35,1.21,1.91,1.91
Poland Ekstraklasa,2023-05-08,14:00:00,31,Miedź Legnica,Widzew Łódź,2.6,3.0,2.5,1.07,7.75,1.35,2.9,2.1,1.67,3.6,1.25,7.25,1.08,1.92,1.86
Turkey Süper Lig,2023-05-08,14:00:00,33,Trabzonspor,Ankaragücü,1.75,3.4,3.9,1.04,15.0,1.22,4.12,1.7,2.05,2.83,1.41,5.17,1.15,1.69,2.14
Turkey Süper Lig,2023-05-08,14:00:00,33,Galatasaray,İstanbul Başakşehir,1.4,4.25,6.5,1.02,12.0,1.15,5.0,1.53,2.3,2.4,1.55,4.0,1.22,1.75,2.05
Sweden Allsvenskan,2023-05-08,14:00:00,7,Sirius,Elfsborg,3.1,3.2,2.05,1.04,10.0,1.25,3.75,1.8,1.91,2.75,1.4,4.75,1.15,1.66,2.16
Sweden Allsvenskan,2023-05-08,14:00:00,7,Brommapojkarna,IFK Göteborg,2.62,3.0,2.5,1.07,7.5,1.33,3.25,2.1,1.67,3.5,1.29,6.5,1.1,1.74,2.04
Sweden Allsvenskan,2023-05-08,14:00:00,7,Degerfors,Norrköping,2.62,3.2,2.37,1.05,9.0,1.29,3.5,1.8,1.91,3.0,1.36,5.5,1.12,1.65,2.18
Norway Eliteserien,2023-05-08,14:00:00,5,Brann,Sandefjord,1.25,5.2,11.0,1.02,12.0,1.15,4.75,1.5,2.6,2.25,1.57,3.75,1.25,1.91,1.8
Denmark Superliga,2023-05-08,14:00:00,6,Nordsjælland,København,3.0,3.35,2.35,1.03,12.5,1.27,3.7,1.91,1.9,3.05,1.37,5.95,1.13,1.62,2.2
Serbia SuperLiga,2023-05-08,14:00:00,4,Voždovac,Red Star Belgrade,15.0,5.75,1.18,1.02,13.0,1.17,4.5,1.6,2.2,2.6,1.44,5.2,1.14,2.2,1.64
Sweden Allsvenskan,2023-05-08,14:10:00,7,Djurgården,Kalmar,1.75,3.2,4.2,1.06,8.0,1.36,3.0,2.1,1.67,3.4,1.3,6.0,1.11,1.87,1.89
Bulgaria First League,2023-05-08,14:15:00,30,CSKA Sofia,Botev Vratsa,1.12,7.0,23.0,1.02,12.0,1.17,4.25,1.51,2.39,2.2,1.6,4.33,1.17,2.81,1.4
Netherlands Eerste Divisie,2023-05-08,15:00:00,36,Ajax II,ADO Den Haag,2.47,3.9,2.52,1.01,24.0,1.12,6.0,1.42,2.8,2.1,1.72,3.4,1.3,1.4,2.9
Netherlands Eerste Divisie,2023-05-08,15:00:00,36,AZ II,Oss,1.53,4.33,4.75,1.02,21.0,1.12,5.2,1.45,2.5,2.15,1.62,3.5,1.25,1.62,2.2
Netherlands Eerste Divisie,2023-05-08,15:00:00,36,PSV II,PEC Zwolle,5.5,4.5,1.45,1.01,28.0,1.1,5.75,1.36,2.9,1.95,1.83,3.0,1.33,1.5,2.4
Netherlands Eerste Divisie,2023-05-08,15:00:00,36,Utrecht II,Den Bosch,1.91,3.75,3.3,1.04,10.0,1.22,4.0,1.67,2.1,2.62,1.44,4.5,1.17,1.57,2.25
Portugal Liga NOS,2023-05-08,15:00:00,31,Famalicão,GD Chaves,1.91,3.25,4.25,1.06,9.5,1.36,3.1,2.2,1.6,3.75,1.25,7.5,1.08,1.9,1.87
Peru Primera División,2023-05-08,15:00:00,15,Unión Comercio,Melgar,2.7,3.1,2.37,1.05,10.0,1.3,3.4,1.95,1.75,3.5,1.3,6.5,1.1,1.77,2.0
Greece Super League,2023-05-08,15:00:00,9,Aris,AEK Athens,4.5,3.4,1.8,1.02,8.6,1.4,2.75,1.92,1.83,3.4,1.26,6.45,1.07,2.0,1.75
Greece Super League,2023-05-08,15:00:00,9,Volos NFC,PAOK,15.0,6.0,1.17,1.0,10.5,1.22,3.72,1.73,2.04,2.83,1.36,5.1,1.11,2.27,1.59
Greece Super League,2023-05-08,15:00:00,9,Olympiakos Piraeus,Panathinaikos,2.4,3.25,2.8,1.08,7.25,1.4,2.75,2.32,1.57,4.1,1.2,8.5,1.06,2.0,1.75
Romania Liga I,2023-05-08,15:00:00,7,FCSB,Sepsi,1.73,3.25,4.33,1.05,9.0,1.28,3.4,2.05,1.7,3.3,1.3,6.0,1.11,1.9,1.83
Serbia SuperLiga,2023-05-08,15:00:00,4,Partizan,Novi Pazar,1.3,4.4,9.0,1.05,13.0,1.25,3.6,1.75,1.95,3.0,1.33,5.0,1.14,2.19,1.64
Argentina Primera División,2023-05-08,15:30:00,15,Arsenal de Sarandí,Gimnasia La Plata,2.49,3.11,2.93,1.06,7.0,1.4,2.7,2.25,1.55,3.9,1.2,8.5,1.03,1.95,1.75
Uruguay Primera División,2023-05-08,15:30:00,14,Plaza Colonia,Cerro,2.0,3.2,3.5,1.06,10.0,1.32,3.12,2.07,1.71,3.42,1.27,6.3,1.08,1.82,1.9
France Ligue 2,2023-05-08,15:45:00,34,Le Havre,Rodez,1.53,3.3,6.0,1.09,7.0,1.44,2.4,2.45,1.5,4.2,1.22,7.5,1.07,2.25,1.57
Italy Serie A,2023-05-08,15:45:00,34,Sassuolo,Bologna,2.35,3.3,3.0,1.04,9.5,1.25,3.8,1.87,1.83,3.1,1.35,5.7,1.12,1.75,2.0
Spain Segunda División,2023-05-08,16:00:00,39,SD Eibar,UD Las Palmas,2.0,2.8,3.75,1.12,5.5,1.53,2.3,2.56,1.45,4.75,1.15,10.0,1.04,2.1,1.67
England Premier League,2023-05-08,16:00:00,35,Nottingham Forest,Southampton,2.2,3.2,3.4,1.05,10.0,1.3,3.5,2.1,1.67,3.5,1.3,7.5,1.09,1.8,1.95
Argentina Primera División,2023-05-08,17:00:00,15,San Lorenzo,Defensa y Justicia,2.15,2.97,3.8,1.11,6.0,1.52,2.4,2.53,1.44,5.0,1.14,11.0,1.04,2.15,1.62
Portugal Liga NOS,2023-05-08,17:15:00,31,FC Arouca,Porto,8.0,4.5,1.4,1.03,12.0,1.21,4.0,1.67,2.1,2.6,1.43,4.6,1.17,1.93,1.75
Argentina Primera División,2023-05-08,19:30:00,15,Racing Club,Talleres Córdoba,2.13,3.39,3.34,1.03,8.0,1.33,2.96,2.1,1.65,3.64,1.23,7.1,1.05,1.87,1.89
Paraguay Division Profesional,2023-05-08,20:00:00,16,Tacuary,Libertad,7.5,4.5,1.33,0.0,0.0,0.0,0.0,1.82,1.93,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-05-08,20:00:00,12,Bolívar,Universitario de Vinto,1.28,5.0,8.5,1.01,16.0,1.09,5.75,1.43,2.51,2.05,1.67,3.08,1.3,1.67,2.1
Uruguay Primera División,2023-05-08,20:00:00,14,Racing,Peñarol,4.2,3.4,1.7,1.06,8.0,1.3,3.4,2.12,1.67,3.25,1.33,6.5,1.1,1.8,1.91
Brazil Serie A,2023-05-08,20:00:00,4,Corinthians,Fortaleza,2.2,3.1,3.1,1.06,7.0,1.4,2.7,2.35,1.57,3.8,1.22,6.7,1.07,2.0,1.75
Brazil Serie B,2023-05-08,20:00:00,5,Atlético GO,Londrina,1.7,3.2,4.8,1.07,7.5,1.4,2.75,2.3,1.53,3.75,1.25,7.0,1.08,2.05,1.7
Brazil Serie D,2023-05-08,20:00:00,1,Santa Cruz,Iguatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-08,20:00:00,2,Confiança,Altos,2.0,3.0,3.45,1.09,7.4,1.48,2.47,2.46,1.48,4.62,1.16,8.45,1.04,2.2,1.64
Brazil Serie C,2023-05-08,20:00:00,2,Figueirense,Paysandu,2.1,2.9,3.3,1.08,8.4,1.39,2.76,2.25,1.57,3.97,1.21,7.35,1.06,1.95,1.78
Mexico Ascenso MX,2023-05-08,20:00:00,0,Tapatío,Atlante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-08,20:15:00,18,Deportivo Cali,Envigado,1.73,3.2,4.6,1.09,8.5,1.44,2.75,2.25,1.57,4.2,1.2,9.5,1.05,2.1,1.67
Brazil Serie D,2023-05-08,20:30:00,1,Democrata GV,Santo André,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-05-08,21:00:00,9,LDU Quito,Delfin SC,1.25,4.75,9.5,1.03,11.5,1.2,4.2,1.65,2.1,2.7,1.42,4.3,1.18,2.0,1.73
Ecuador Primera Categoría Serie A,2023-05-08,21:00:00,9,LDU Quito,Delfin SC,1.25,4.75,9.5,1.03,11.5,1.2,4.2,1.65,2.1,2.7,1.42,4.3,1.18,2.0,1.73
Argentina Prim B Nacional,2023-05-08,21:10:00,13,Atlanta,Deportivo Riestra,2.3,2.88,3.0,1.1,6.95,1.49,2.48,2.52,1.4,4.78,1.15,8.75,1.04,2.15,1.65
Argentina Primera División,2023-05-08,21:30:00,15,Central Córdoba SdE,Sarmiento,2.19,3.08,3.53,1.08,6.2,1.45,2.5,2.4,1.5,4.2,1.18,7.5,1.05,2.05,1.72
Colombia Categoria Primera A,2023-05-08,22:30:00,18,Atlético Huila,América de Cali,3.4,3.0,2.05,1.07,7.0,1.38,2.8,2.2,1.6,3.8,1.22,7.0,1.07,1.91,1.8
