League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Denmark 1st Division,2023-06-04,08:00:00,10,Vejle,Vendsyssel,1.53,3.6,5.25,1.03,15.25,1.21,3.9,1.85,1.87,2.68,1.41,4.7,1.15,1.8,1.91
China Chinese Super League,2023-06-04,08:35:00,11,Tianjin Teda,Wuhan Three Towns,4.1,3.84,1.82,1.01,11.0,1.25,3.75,1.72,2.12,2.95,1.36,4.8,1.13,1.68,2.1
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Veres Rivne,Inhulets,2.43,3.15,3.09,0.0,0.0,0.0,0.0,2.2,1.62,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Rukh Vynnyky,Oleksandria,2.46,3.32,2.89,1.06,10.0,1.32,3.05,2.04,1.78,3.5,1.25,6.5,1.08,1.8,1.9
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Metal Kharkiv,Chornomorets,3.1,3.6,1.95,1.01,9.5,1.25,3.6,1.75,1.95,3.2,1.33,5.7,1.09,2.1,1.7
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Dnipro-1,Hirnyk,1.36,5.25,7.8,1.02,18.0,1.2,4.33,1.55,2.35,2.65,1.45,4.4,1.15,1.85,1.9
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Minai,Zorya,7.6,4.6,1.39,1.01,9.8,1.25,3.6,1.85,1.93,3.2,1.33,5.5,1.1,2.07,1.72
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Metalist 1925 Kharkiv,Dynamo Kyiv,6.0,4.0,1.44,1.03,16.0,1.22,4.0,1.61,2.15,2.8,1.42,4.6,1.16,1.82,1.88
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Vorskla,Shakhtar Donetsk,4.25,3.6,1.67,1.03,16.0,1.19,4.25,1.61,2.15,2.55,1.45,4.4,1.17,1.6,2.2
Ukraine Ukrainian Premier League,2023-06-04,09:00:00,30,Kolos Kovalivka,Lviv,1.58,3.98,5.85,1.06,9.75,1.35,2.9,2.09,1.74,3.7,1.24,6.75,1.07,2.8,1.38
Netherlands Eredivisie,2023-06-04,09:30:00,0,Twente,Heerenveen,1.36,4.8,8.0,1.02,13.0,1.17,5.2,1.5,2.48,2.25,1.57,4.08,1.25,1.75,2.1
Sweden Allsvenskan,2023-06-04,10:00:00,11,AIK,Kalmar,2.24,3.3,3.3,1.05,7.5,1.37,2.8,2.25,1.65,4.3,1.17,8.5,1.03,1.96,1.81
Sweden Allsvenskan,2023-06-04,10:00:00,11,Halmstad,Hammarby,2.86,3.3,2.5,1.05,8.0,1.3,3.2,2.15,1.7,3.3,1.29,6.0,1.09,1.8,1.98
9288,2023-06-04,10:00:00,5,Progreso,Potencia,1.38,4.5,7.5,1.04,13.25,1.24,3.48,1.83,1.95,2.93,1.33,5.3,1.12,2.04,1.66
Argentina Primera División,2023-06-04,11:00:00,19,Unión Santa Fe,Gimnasia La Plata,2.08,3.17,3.42,1.07,8.5,1.4,2.75,2.2,1.58,4.0,1.2,7.5,1.06,1.95,1.83
Norway Eliteserien,2023-06-04,12:00:00,9,Aalesund,Brann,4.8,3.6,1.57,1.05,9.0,1.25,3.75,1.75,1.95,2.75,1.4,5.0,1.14,1.8,1.91
Norway Eliteserien,2023-06-04,12:00:00,9,Lillestrøm,Stabæk,1.73,3.4,4.2,1.04,10.0,1.25,3.75,1.8,1.91,2.75,1.4,4.75,1.15,1.73,2.0
Norway Eliteserien,2023-06-04,12:00:00,9,Rosenborg,HamKam,1.7,3.4,4.2,1.05,9.0,1.29,3.5,1.8,1.91,3.25,1.33,5.5,1.12,1.85,1.85
Norway Eliteserien,2023-06-04,12:00:00,9,Sandefjord,Odd,3.01,3.52,2.29,1.05,9.0,1.29,3.5,1.86,1.94,3.0,1.36,5.5,1.12,1.67,2.1
Norway Eliteserien,2023-06-04,12:00:00,9,Strømsgodset,Haugesund,2.0,3.3,3.25,1.04,10.0,1.25,3.75,1.7,2.05,2.75,1.4,4.75,1.15,1.7,2.05
Norway Eliteserien,2023-06-04,12:00:00,9,Tromsø,Sarpsborg 08,2.48,3.54,2.72,1.05,9.0,1.29,3.5,1.81,2.0,3.0,1.36,5.5,1.12,1.7,2.05
Norway Eliteserien,2023-06-04,12:00:00,9,Vålerenga,FK Bodo - Glimt,4.0,3.6,1.7,1.03,11.0,1.2,4.33,1.6,2.2,2.22,1.58,4.0,1.22,1.57,2.3
Argentina Prim B Nacional,2023-06-04,12:00:00,19,Nueva Chicago,Estudiantes Río Cuarto,2.1,2.8,3.5,1.09,6.0,1.5,2.4,2.77,1.39,5.2,1.11,10.5,1.0,2.21,1.62
Denmark Superliga,2023-06-04,12:00:00,10,Nordsjælland,Viborg,2.2,3.25,2.8,1.01,18.5,1.17,4.95,1.67,2.05,2.39,1.58,4.3,1.22,1.51,2.48
Denmark Superliga,2023-06-04,12:00:00,10,København,Randers,1.33,4.5,7.5,1.02,20.0,1.17,5.0,1.53,2.35,2.33,1.61,3.95,1.25,1.8,1.95
Denmark Superliga,2023-06-04,12:00:00,10,AGF,Brøndby,1.88,3.83,3.93,1.05,13.0,1.26,3.93,1.88,1.96,2.97,1.4,5.6,1.15,1.72,2.1
Sweden Allsvenskan,2023-06-04,12:30:00,11,Elfsborg,Djurgården,2.3,3.3,2.65,1.0,10.5,1.21,3.82,1.61,2.15,2.71,1.39,4.85,1.13,1.61,2.25
Sweden Allsvenskan,2023-06-04,12:30:00,11,Sirius,Värnamo,2.34,3.38,3.03,1.04,13.0,1.28,3.75,2.04,1.78,3.2,1.36,6.0,1.13,1.7,2.1
Tunisia Ligue 1,2023-06-04,12:30:00,9,Ben Guerdane,Olympique Béja,1.9,2.95,3.9,0.0,0.0,1.56,2.28,2.59,1.36,0.0,0.0,0.0,0.0,2.4,1.54
Tunisia Ligue 1,2023-06-04,12:30:00,9,Monastir,ES Tunis,3.54,2.79,2.33,0.0,0.0,1.51,2.39,2.6,1.44,0.0,0.0,0.0,0.0,2.18,1.65
Uruguay Primera División,2023-06-04,12:30:00,1,Plaza Colonia,Cerro Largo,2.45,2.87,2.75,1.08,7.0,1.4,2.8,2.3,1.53,4.0,1.22,8.0,1.06,1.9,1.83
Turkey Süper Lig,2023-06-04,13:00:00,37,Galatasaray,Fenerbahçe,2.0,3.92,3.34,1.03,19.0,1.15,5.17,1.63,2.22,2.31,1.62,4.12,1.22,1.47,2.65
Netherlands Eredivisie,2023-06-04,13:00:00,0,Sparta Rotterdam,Utrecht,2.2,3.25,2.75,1.01,11.0,1.24,4.32,1.67,2.05,2.88,1.45,5.29,1.18,1.63,2.36
Italy Serie A,2023-06-04,13:30:00,38,Napoli,Sampdoria,1.22,6.0,13.0,1.01,26.0,1.1,6.3,1.5,2.6,2.1,1.67,3.3,1.32,1.8,1.9
Spain La Liga,2023-06-04,13:30:00,38,RCD Mallorca,Rayo Vallecano,2.55,3.1,2.87,1.07,7.5,1.36,2.9,2.2,1.6,3.75,1.25,7.5,1.07,1.91,1.91
Spain La Liga,2023-06-04,13:30:00,38,Real Sociedad,Sevilla FC,2.0,3.3,3.7,1.04,9.5,1.25,3.8,1.95,1.75,3.2,1.33,5.7,1.12,1.8,1.95
Spain La Liga,2023-06-04,13:30:00,38,Real Madrid,Athletic Club Bilbao,2.15,3.5,3.2,1.01,12.5,1.21,4.2,1.61,2.15,2.64,1.46,4.6,1.15,1.57,2.25
Spain La Liga,2023-06-04,13:30:00,38,Villarreal,Atlético Madrid,2.62,3.4,2.55,1.03,16.75,1.19,4.75,1.7,2.0,2.49,1.54,4.45,1.21,1.5,2.5
Spain La Liga,2023-06-04,13:30:00,38,CA Osasuna,Girona FC,2.25,3.2,3.2,1.05,9.0,1.29,3.5,2.0,1.73,3.2,1.33,5.75,1.13,1.75,2.0
Chile Primera B,2023-06-04,13:30:00,15,La Serena,Antofagasta,2.1,3.3,2.9,1.03,13.5,1.21,3.9,1.67,2.1,2.68,1.41,4.78,1.15,1.58,2.25
Belgium Pro League,2023-06-04,13:30:00,6,KRC Genk,Royal Antwerp FC,2.35,3.3,2.55,1.03,11.0,1.2,4.33,1.6,2.2,2.35,1.52,4.33,1.2,1.5,2.5
Belgium Pro League,2023-06-04,13:30:00,6,Union Saint-Gilloise,Club Brugge,1.53,3.8,5.0,1.03,11.0,1.2,4.33,1.6,2.2,2.5,1.5,4.33,1.2,1.7,2.05
Argentina Primera División,2023-06-04,14:00:00,19,San Lorenzo,Colón,1.88,3.2,4.2,1.11,5.5,1.55,2.3,2.63,1.43,5.0,1.13,12.0,1.02,2.38,1.55
Norway Eliteserien,2023-06-04,14:15:00,9,Viking,Molde,3.19,3.74,2.12,1.02,12.0,1.2,4.33,1.57,2.15,2.17,1.61,4.0,1.22,1.53,2.38
Peru Primera División,2023-06-04,15:00:00,18,Atlético Grau,Academia Cantolao,1.3,4.94,9.8,1.04,11.0,1.28,3.37,1.87,1.87,3.5,1.32,5.75,1.1,2.37,1.5
Argentina Prim B Nacional,2023-06-04,15:00:00,19,San Telmo,Deportivo Morón,2.6,2.87,2.6,1.08,6.2,1.5,2.48,2.37,1.53,4.3,1.17,10.0,1.01,2.06,1.73
Argentina Prim B Nacional,2023-06-04,15:00:00,19,Guillermo Brown,Gimnasia Mendoza,2.2,2.87,3.2,1.07,6.45,1.44,2.4,2.45,1.5,4.75,1.14,9.4,1.01,2.16,1.66
Ecuador Primera Categoría Serie A,2023-06-04,15:00:00,13,Cumbayá,CD Universidad Católica,4.2,3.56,1.81,1.07,7.75,1.36,2.95,2.01,1.75,4.0,1.22,7.25,1.08,1.93,1.75
Brazil Serie D,2023-06-04,15:00:00,5,Tuna Luso,Águia de Marabá,2.9,3.3,2.15,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-04,15:00:00,5,Concórdia AC,Hercílio Luz,2.4,2.8,3.0,0.0,0.0,0.0,0.0,3.1,1.36,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-06-04,15:00:00,1,River Plate,Boston River,2.15,3.1,3.0,1.06,8.0,1.33,3.25,1.95,1.75,3.4,1.3,6.5,1.1,1.8,1.91
Argentina Prim B Nacional,2023-06-04,15:30:00,19,Defensores Unidos,Alvarado,1.7,3.1,5.0,1.06,7.95,1.56,2.33,2.4,1.5,4.4,1.15,8.05,1.01,2.31,1.58
Brazil Serie B,2023-06-04,15:30:00,10,Guarani,CRB,1.91,3.42,4.2,1.1,6.5,1.4,2.8,2.3,1.57,4.2,1.2,8.0,1.06,2.0,1.75
Brazil Serie D,2023-06-04,15:30:00,5,Globo,Iguatu,7.0,5.0,1.3,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie A,2023-06-04,16:00:00,38,Atalanta,Monza,1.44,4.6,7.0,1.03,19.0,1.17,5.05,1.6,2.35,2.25,1.57,4.13,1.24,1.62,2.3
Italy Serie A,2023-06-04,16:00:00,38,Roma,Spezia,2.2,3.3,3.2,1.05,12.0,1.32,3.4,1.85,1.85,3.5,1.3,7.0,1.1,1.78,2.0
Italy Serie A,2023-06-04,16:00:00,38,Lecce,Bologna,2.75,3.3,2.5,1.06,11.25,1.3,3.6,1.85,1.85,3.25,1.35,6.3,1.12,1.72,2.1
Italy Serie A,2023-06-04,16:00:00,38,AC Milan,Hellas Verona,2.0,3.4,3.6,1.05,12.0,1.3,3.6,1.85,1.85,3.4,1.33,6.5,1.12,1.83,1.98
Italy Serie A,2023-06-04,16:00:00,38,Udinese,Juventus,4.75,3.7,1.7,1.02,9.0,1.29,3.34,1.75,1.95,3.28,1.3,6.1,1.08,1.81,1.95
Spain La Liga,2023-06-04,16:00:00,38,Real Betis,Valencia CF,2.7,3.5,2.45,1.0,11.25,1.2,4.2,1.61,2.15,2.63,1.44,4.6,1.14,1.57,2.25
Spain La Liga,2023-06-04,16:00:00,38,Celta de Vigo,FC Barcelona,3.1,3.5,2.2,1.03,11.0,1.25,3.8,1.67,2.05,2.62,1.42,4.75,1.17,1.62,2.2
Spain La Liga,2023-06-04,16:00:00,38,Real Valladolid,Getafe CF,2.35,3.1,3.2,1.08,9.3,1.39,3.02,2.2,1.6,4.0,1.25,8.0,1.08,1.95,1.8
Spain La Liga,2023-06-04,16:00:00,38,Elche CF,Cádiz,2.55,3.4,2.65,1.04,10.0,1.25,3.75,1.7,2.05,3.0,1.38,5.5,1.13,1.67,2.1
Spain La Liga,2023-06-04,16:00:00,38,RCD Espanyol,Almería,3.5,3.7,2.0,1.01,13.0,1.14,5.25,1.53,2.3,2.2,1.59,3.75,1.25,1.44,2.63
Chile Primera B,2023-06-04,16:00:00,15,Recoleta,Santiago Morning,2.05,3.1,3.3,1.08,7.0,1.32,3.12,2.05,1.7,3.43,1.25,6.35,1.08,1.8,1.9
Bolivia LFPB,2023-06-04,16:00:00,16,Santa Cruz,Independiente Petrolero,1.83,3.25,4.1,1.05,7.75,1.4,2.8,2.14,1.6,4.05,1.18,7.75,1.03,2.1,1.7
Canada Canadian Premier League,2023-06-04,16:00:00,8,Valour FC,York9 FC,2.75,3.0,2.35,0.0,10.5,1.32,3.22,2.0,1.73,3.3,1.28,0.0,0.0,1.83,1.83
Brazil Serie A,2023-06-04,16:00:00,9,Fluminense,Bragantino,1.75,3.6,5.0,1.04,12.0,1.25,3.6,1.85,1.95,2.9,1.36,5.25,1.13,1.8,1.95
Brazil Serie A,2023-06-04,16:00:00,9,Grêmio,São Paulo,2.25,3.25,3.3,1.07,7.75,1.35,2.95,2.08,1.73,3.6,1.25,7.0,1.08,1.8,1.95
Chile Segunda División,2023-06-04,16:00:00,13,General Velásquez,Real San Joaquín,2.3,3.1,2.8,1.06,7.5,1.36,2.79,2.2,1.65,3.74,1.21,8.5,1.05,1.84,1.92
Brazil Serie D,2023-06-04,16:00:00,5,Nacional AM,São Raimundo RR,2.05,3.2,3.2,0.0,0.0,0.0,0.0,2.05,1.75,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-04,16:00:00,5,Caucaia,Tocantinópolis,2.05,3.2,3.2,0.0,0.0,0.0,0.0,2.15,1.67,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-04,16:00:00,5,Jacuipense,Retrô,2.88,3.2,2.2,0.0,0.0,0.0,0.0,2.05,1.75,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-04,16:00:00,5,Democrata GV,Noroeste,1.83,3.3,3.75,0.0,0.0,0.0,0.0,2.2,1.65,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-04,16:00:00,5,Brasil de Pelotas,Aimoré,1.73,3.2,4.5,0.0,0.0,0.0,0.0,2.88,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-06-04,16:30:00,13,Concepción,Melipilla,2.6,3.0,2.5,1.05,8.5,1.36,2.79,2.2,1.65,3.74,1.21,7.5,1.06,1.84,1.92
Brazil Serie C,2023-06-04,16:30:00,6,Paysandu,EC São José,1.85,3.0,4.0,1.09,7.85,1.41,2.69,2.35,1.53,4.1,1.2,7.65,1.06,2.0,1.72
Brazil Serie C,2023-06-04,16:30:00,6,Botafogo PB,Floresta,1.53,3.4,5.75,1.07,9.0,1.35,2.93,2.15,1.61,3.67,1.24,6.8,1.08,2.05,1.68
Argentina Primera División,2023-06-04,17:00:00,19,Godoy Cruz,Independiente,2.25,3.1,3.3,1.09,7.5,1.45,2.55,2.35,1.53,4.5,1.17,8.25,1.04,2.0,1.7
Argentina Prim B Nacional,2023-06-04,17:00:00,19,San Martín San Juan,Flandria,1.7,3.1,4.8,1.1,6.75,1.42,2.65,2.37,1.5,4.1,1.2,8.25,1.06,2.2,1.55
Peru Primera División,2023-06-04,17:30:00,18,Sport Boys,Sport Huancayo,2.8,3.52,2.34,1.04,13.0,1.22,4.0,1.74,2.02,2.9,1.42,5.0,1.16,1.6,2.25
Ecuador Primera Categoría Serie A,2023-06-04,17:30:00,13,Técnico Universitario,Guayaquil City FC,1.71,3.74,4.56,1.05,9.0,1.3,3.4,1.88,1.86,3.25,1.33,5.5,1.12,1.85,1.85
Argentina Prim B Nacional,2023-06-04,18:00:00,17,Aldosivi,Ferro Carril Oeste,2.31,3.32,3.12,1.08,6.5,1.47,2.5,2.12,1.72,4.3,1.17,9.0,1.02,2.06,1.73
Brazil Serie B,2023-06-04,18:00:00,10,Londrina,Sport Recife,3.16,3.2,2.35,1.08,7.0,1.41,2.65,2.3,1.57,4.1,1.2,8.5,1.06,1.95,1.73
Brazil Serie D,2023-06-04,18:00:00,5,São Francisco,Humaitá,10.0,6.0,1.18,0.0,0.0,0.0,0.0,1.33,3.4,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-06-04,18:00:00,5,Novo Hamburgo,Caxias,3.5,2.88,2.1,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-06-04,18:00:00,21,Fortaleza CEIF,Llaneros,1.73,3.2,4.6,1.06,7.5,1.4,2.55,2.25,1.57,4.15,1.17,9.0,1.05,2.0,1.64
Paraguay Division Profesional,2023-06-04,18:30:00,21,Resistencia,Guaireña,2.3,3.0,2.9,0.0,0.0,0.0,0.0,2.1,1.67,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-06-04,18:30:00,15,Santiago Wanderers,Deportes Iquique,2.0,3.1,3.4,1.05,9.9,1.32,3.12,2.0,1.73,3.42,1.27,6.3,1.08,1.78,1.99
Bolivia LFPB,2023-06-04,18:30:00,16,The Strongest,Wilstermann,1.33,4.5,8.0,1.01,23.5,1.12,5.55,1.6,2.2,1.89,1.88,3.33,1.3,1.57,2.25
Brazil Serie A,2023-06-04,18:30:00,9,Palmeiras,Coritiba,1.22,6.0,15.0,1.03,12.5,1.2,4.0,1.67,2.15,2.5,1.48,4.33,1.18,2.38,1.53
Brazil Serie A,2023-06-04,18:30:00,9,Goiás,Cuiabá,2.15,3.3,3.6,1.08,8.5,1.44,2.8,2.25,1.62,4.5,1.2,9.0,1.05,1.95,1.8
Brazil Serie C,2023-06-04,19:00:00,6,Ypiranga Erechim,Aparecidense,1.57,3.5,5.5,1.07,7.5,1.32,3.15,2.0,1.73,3.35,1.28,6.15,1.1,2.0,1.72
Brazil Serie C,2023-06-04,19:00:00,6,Confiança,Amazonas,1.8,3.0,4.25,1.1,6.5,1.44,2.62,2.37,1.53,4.33,1.2,8.0,1.06,2.05,1.73
Peru Primera División,2023-06-04,20:00:00,18,César Vallejo,UTC Cajamarca,1.5,3.6,6.5,1.04,11.0,1.33,3.4,2.1,1.67,3.6,1.28,7.0,1.09,2.25,1.61
Ecuador Primera Categoría Serie A,2023-06-04,20:00:00,13,Gualaceo SC,CD El Nacional,3.3,3.2,2.0,1.06,9.25,1.3,3.25,1.85,1.85,3.1,1.31,6.25,1.1,1.73,1.95
Colombia Categoria Primera A,2023-06-04,20:05:00,24,Rionegro Águilas,Atlético Nacional,2.45,3.21,2.89,1.03,9.0,1.29,3.3,1.95,1.75,3.6,1.25,7.5,1.06,1.87,1.93
Argentina Prim B Nacional,2023-06-04,20:10:00,19,San Martín Tucumán,Defensores de Belgrano,2.0,2.8,3.9,1.13,5.95,1.57,2.25,2.9,1.36,5.5,1.11,9.7,1.02,2.45,1.5
Bolivia LFPB,2023-06-04,20:30:00,16,Oriente Petrolero,Club Always Ready,2.27,3.48,3.05,1.02,9.2,1.26,3.34,1.9,1.9,3.08,1.3,5.85,1.08,1.78,1.99
Chile Primera B,2023-06-04,21:00:00,15,Deportes Santa Cruz,Deportes Temuco,2.2,3.0,3.0,1.04,7.7,1.33,3.1,2.05,1.67,3.5,1.28,6.45,1.07,1.75,2.0
9288,2023-06-04,21:00:00,5,Miramar Misiones,Bella Vista,1.54,3.8,5.05,0.0,0.0,0.0,0.0,1.88,1.88,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-06-04,21:00:00,15,Deportes Santa Cruz,Deportes Temuco,2.2,3.0,3.0,1.04,7.7,1.33,3.1,2.05,1.67,3.5,1.28,6.45,1.07,1.75,2.0
9288,2023-06-04,21:00:00,5,Miramar Misiones,Bella Vista,1.54,3.8,5.05,0.0,0.0,0.0,0.0,1.88,1.88,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-06-04,21:30:00,19,Lanús,Atlético Tucumán,1.95,3.2,4.2,1.04,8.0,1.46,2.76,2.3,1.53,4.64,1.2,8.5,1.02,2.05,1.7
Colombia Categoria Primera A,2023-06-04,22:15:00,24,Alianza Petrolera,Deportivo Pasto,2.2,3.0,3.0,1.05,8.0,1.33,3.32,2.05,1.7,3.63,1.29,7.5,1.06,1.75,1.95
