League,N1,N2,N3
ALBANIA - SUPERLIGA,Over45,Under45,Under45
ARGENTINA - COPA DE LA LIGA PROFESIONAL,Under45,Under45,Under45
ENGLAND - FA CUP,Under45,Under45,Under45
ITALY - SERIE C,Under45,Under45,Under45
JAMAICA - PREMIER LEAGUE,Under45,Under45,Under45
MEXICO - LIGA MX,Over45,Under45,Under45
NETHERLANDS - EERSTE DIVISIE,Under45,Under45,Under45
PARAGUAY - PRIMERA DIVISION,Under45,Under45,Under45
PERU - LIGA 1,Under45,Under45,Under45
PORTUGAL - LIGA PORTUGAL,Over45,Under45,Under45
PORTUGAL - LIGA PORTUGAL 2,Over45,Over45,Under45
ROMANIA - LIGA 1,Under45,Under45,Under45
SPAIN - LALIGA2,Under45,Under45,Under45
