League,N1,N2,N3
ARGENTINA - PRIMERA NACIONAL,A,A,D
ARMENIA - PREMIER LEAGUE,H,D,A
BAHRAIN - PREMIER LEAGUE,H,D,A
BOLIVIA - DIVISION PROFESIONAL,H,H,H
BRAZIL - COPA DO BRASIL,D,D,H
CAMEROON - ELITE ONE,A,H,A
COLOMBIA - PRIMERA A,A,A,H
COSTA RICA - PRIMERA DIVISION,A,H,H
EGYPT - PREMIER LEAGUE,D,H,A
ENGLAND - FA CUP,A,H,A
ENGLAND - LEAGUE ONE,A,A,A
ENGLAND - LEAGUE TWO,H,D,H
INDIA - I-LEAGUE,A,H,D
INDIA - ISL,H,D,A
INDONESIA - LIGA 1,D,D,D
IRAQ - SUPER LEAGUE,A,D,D
MEXICO - LIGA DE EXPANSION MX,H,D,D
MEXICO - LIGA MX,D,H,A
NETHERLANDS - TWEEDE DIVISIE,D,A,A
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,A,H
POLAND - DIVISION 1,H,D,H
PORTUGAL - LIGA PORTUGAL 2,A,A,H
ROMANIA - LIGA 1,D,D,A
SCOTLAND - CHAMPIONSHIP,A,A,D
SCOTLAND - LEAGUE ONE,H,A,D
SCOTLAND - PREMIERSHIP,A,H,A
SOUTH AMERICA - COPA LIBERTADORES,A,A,D
SPAIN - COPA DEL REY,A,D,A
VIETNAM - V.LEAGUE 1,D,H,A
