League,N1,N2,N3
ALBANIA - SUPERLIGA,A,D,A
ARGENTINA - COPA DE LA LIGA PROFESIONAL,A,H,A
ARMENIA - PREMIER LEAGUE,H,A,A
BELARUS - VYSSHAYA LIGA,H,D,A
BOLIVIA - DIVISION PROFESIONAL,H,D,A
BRAZIL - SERIE A,D,A,D
BULGARIA - PARVA LIGA,D,A,H
CAMEROON - ELITE ONE,A,H,H
CHILE - PRIMERA DIVISION,D,H,D
ECUADOR - LIGA PRO,D,D,H
ENGLAND - PREMIER LEAGUE,H,A,A
GHANA - PREMIER LEAGUE,A,D,A
INDIA - I-LEAGUE,H,D,H
ITALY - SERIE C,H,H,D
JAMAICA - PREMIER LEAGUE,H,D,D
MOROCCO - BOTOLA PRO,D,D,H
NETHERLANDS - EERSTE DIVISIE,D,H,A
NIGERIA - NPFL,D,H,D
PARAGUAY - PRIMERA DIVISION,A,H,H
POLAND - DIVISION 1,A,D,D
POLAND - EKSTRAKLASA,A,D,D
PORTUGAL - LIGA PORTUGAL,H,D,H
PORTUGAL - LIGA PORTUGAL 2,H,A,A
ROMANIA - LIGA 1,D,D,D
ROMANIA - LIGA 2,H,D,D
RUSSIA - PREMIER LEAGUE,D,A,H
SENEGAL - LIGUE 1,D,A,H
SERBIA - PRVA LIGA,D,D,D
SERBIA - SUPER LIGA,H,D,H
SPAIN - LALIGA2,D,A,H
SWEDEN - ALLSVENSKAN,A,A,D
THAILAND - THAI LEAGUE 1,D,H,H
URUGUAY - PRIMERA DIVISION,A,H,A
USA - MLS,H,H,H
