League,N1,N2,N3
BOLIVIA - DIVISION PROFESIONAL,Over05,Over05,Over05
BRAZIL - COPA DO BRASIL,Over05,Over05,Over05
BULGARIA - PARVA LIGA,Under05,Over05,Over05
CHINA - SUPER LEAGUE,Over05,Over05,Over05
COLOMBIA - PRIMERA A,Over05,Over05,Over05
COSTA RICA - PRIMERA DIVISION,Over05,Over05,Over05
DOMINICAN REPUBLIC - LDF,Over05,Over05,Over05
ECUADOR - LIGA PRO,Over05,Over05,Over05
ESTONIA - MEISTRILIIGA,Over05,Over05,Over05
FINLAND - VEIKKAUSLIIGA,Over05,Over05,Over05
FINLAND - YKKONEN,Over05,Over05,Over05
GHANA - PREMIER LEAGUE,Under05,Over05,Over05
HONG KONG - PREMIER LEAGUE,Under05,Over05,Over05
NETHERLANDS - EREDIVISIE,Over05,Over05,Over05
NORWAY - OBOS-LIGAEN,Over05,Over05,Over05
PARAGUAY - PRIMERA DIVISION,Under05,Over05,Over05
SOUTH KOREA - K LEAGUE 2,Over05,Over05,Over05
SWEDEN - SUPERETTAN,Over05,Under05,Over05
VIETNAM - V.LEAGUE 1,Under05,Over05,Under05
