League,N1,N2,N3
ALBANIA - SUPERLIGA,H,D,A
ARGENTINA - PRIMERA NACIONAL,A,D,A
ARMENIA - PREMIER LEAGUE,H,H,D
AUSTRALIA - A-LEAGUE,D,D,D
AUSTRIA - 2. LIGA,D,A,H
AUSTRIA - BUNDESLIGA,D,A,D
AZERBAIJAN - PREMIER LEAGUE,H,A,A
BANGLADESH - PREMIER LEAGUE,H,A,D
BELARUS - VYSSHAYA LIGA,D,H,A
BELGIUM - CHALLENGER PRO LEAGUE,A,A,H
BRAZIL - BRASILEIRO WOMEN,H,D,A
BRAZIL - SERIE B,D,A,H
BULGARIA - PARVA LIGA,H,H,A
CANADA - CANADIAN PREMIER LEAGUE,H,A,H
CHILE - PRIMERA DIVISION,H,A,H
CHINA - SUPER LEAGUE,D,A,D
COLOMBIA - PRIMERA A,D,H,D
ECUADOR - LIGA PRO,D,A,H
EGYPT - PREMIER LEAGUE,A,D,D
ENGLAND - LEAGUE ONE,A,D,D
FINLAND - VEIKKAUSLIIGA,A,H,A
GEORGIA - CRYSTALBET EROVNULI LIGA,A,H,D
ICELAND - BESTA DEILD KARLA,A,H,D
INDIA - ISL,H,D,H
IRELAND - PREMIER DIVISION,H,H,H
MEXICO - LIGA MX,H,A,A
MOROCCO - BOTOLA PRO,D,A,A
NETHERLANDS - EERSTE DIVISIE,A,H,D
NIGERIA - NPFL,A,H,D
PANAMA - LPF,H,A,H
PARAGUAY - PRIMERA DIVISION,D,A,D
PERU - LIGA 1,H,A,D
POLAND - DIVISION 1,D,D,H
POLAND - EKSTRAKLASA,H,D,A
PORTUGAL - LIGA PORTUGAL,D,D,A
PORTUGAL - LIGA PORTUGAL 2,A,D,A
REPUBLIC OF THE CONGO - LIGUE 1,A,D,A
ROMANIA - LIGA 1,A,D,A
RUSSIA - PREMIER LEAGUE,H,H,H
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,H,H,H
SCOTLAND - CHAMPIONSHIP,H,D,D
SLOVAKIA - NIKE LIGA,H,A,D
SPAIN - LALIGA2,H,A,D
SWITZERLAND - CHALLENGE LEAGUE,D,A,A
THAILAND - THAI LEAGUE 1,D,H,A
URUGUAY - PRIMERA DIVISION,H,A,A
VENEZUELA - LIGA FUTVE,H,D,A
