League,N1,N2,N3
ARGENTINA - PRIMERA NACIONAL,D,A,D
BRAZIL - SERIE B,A,H,D
CANADA - CANADIAN PREMIER LEAGUE,A,A,H
COLOMBIA - PRIMERA A,D,H,D
COSTA RICA - PRIMERA DIVISION,H,H,D
FIJI - PREMIER LEAGUE,D,A,A
ITALY - SERIE C,D,H,H
NETHERLANDS - EERSTE DIVISIE,A,D,A
NETHERLANDS - TWEEDE DIVISIE,H,H,H
NIGERIA - NPFL,A,H,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,A,H,A
NORTHERN IRELAND - NIFL PREMIERSHIP,D,D,A
PANAMA - LPF,A,A,A
PARAGUAY - PRIMERA DIVISION,A,D,H
PERU - LIGA 1,D,H,D
PORTUGAL - LIGA PORTUGAL,A,A,H
PORTUGAL - TAÇA DE PORTUGAL,A,H,H
SERBIA - PRVA LIGA,A,H,D
SPAIN - LALIGA2,H,D,H
SPAIN - PRIMERA RFEF,H,D,D
URUGUAY - PRIMERA DIVISION,D,D,A
USA - MLS,A,H,D
USA - USL CHAMPIONSHIP,H,A,H
