League,N1,N2,N3
ARMENIA - PREMIER LEAGUE,Over05,Under05,Over05
BAHRAIN - PREMIER LEAGUE,Over05,Under05,Over05
BELARUS - VYSSHAYA LIGA,Over05,Over05,Over05
BRAZIL - SERIE A,Over05,Over05,Over05
BULGARIA - PARVA LIGA,Over05,Over05,Over05
GHANA - PREMIER LEAGUE,Over05,Over05,Under05
INDIA - I-LEAGUE,Over05,Over05,Over05
INDIA - ISL,Over05,Over05,Over05
INDONESIA - LIGA 1,Over05,Under05,Over05
IRAQ - SUPER LEAGUE,Over05,Over05,Over05
ITALY - COPPA ITALIA,Over05,Over05,Over05
ITALY - SERIE C,Over05,Over05,Over05
MEXICO - LIGA DE EXPANSION MX,Over05,Over05,Over05
MEXICO - LIGA MX,Over05,Over05,Over05
MONGOLIA - PREMIER LEAGUE,Over05,Under05,Under05
NETHERLANDS - EREDIVISIE,Over05,Over05,Over05
NIGERIA - NPFL,Over05,Over05,Over05
PARAGUAY - PRIMERA DIVISION,Over05,Over05,Over05
QATAR - QSL,Over05,Over05,Over05
SPAIN - COPA DEL REY,Over05,Over05,Over05
UZBEKISTAN - SUPER LEAGUE,Over05,Over05,Under05
