League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,BTTS_No,BTTS_No,BTTS_No
BOLIVIA - DIVISION PROFESIONAL,BTTS_Yes,BTTS_Yes,BTTS_Yes
BRAZIL - BRASILEIRO WOMEN,BTTS_No,BTTS_No,BTTS_No
CAMEROON - ELITE ONE,BTTS_Yes,BTTS_No,BTTS_Yes
CHILE - PRIMERA DIVISION,BTTS_Yes,BTTS_No,BTTS_No
ECUADOR - LIGA PRO,BTTS_Yes,BTTS_Yes,BTTS_Yes
INDIA - I-LEAGUE,BTTS_Yes,BTTS_Yes,BTTS_No
INDONESIA - LIGA 1,BTTS_Yes,BTTS_No,BTTS_No
IRAQ - SUPER LEAGUE,BTTS_No,BTTS_No,BTTS_Yes
ITALY - SERIE C,BTTS_Yes,BTTS_Yes,BTTS_No
MEXICO - LIGA DE EXPANSION MX,BTTS_No,BTTS_Yes,BTTS_Yes
PERU - LIGA 1,BTTS_No,BTTS_Yes,BTTS_No
ROMANIA - LIGA 2,BTTS_No,BTTS_Yes,BTTS_Yes
SENEGAL - LIGUE 1,BTTS_No,BTTS_No,BTTS_Yes
UZBEKISTAN - SUPER LEAGUE,BTTS_No,BTTS_Yes,BTTS_Yes
VENEZUELA - LIGA FUTVE,BTTS_Yes,BTTS_No,BTTS_No
