League,N1,N2,N3
ARGENTINA - LIGA PROFESIONAL,H,D,H
ARGENTINA - PRIMERA NACIONAL,H,D,H
BOLIVIA - DIVISION PROFESIONAL,H,H,H
BRAZIL - SERIE A,H,D,D
BRAZIL - SERIE B,A,A,H
BULGARIA - PARVA LIGA,H,A,D
CHILE - PRIMERA DIVISION,D,D,A
COLOMBIA - PRIMERA A,H,D,D
ICELAND - BESTA DEILD KARLA,H,D,D
MEXICO - LIGA DE EXPANSION MX,H,D,D
PARAGUAY - PRIMERA DIVISION,D,D,D
PERU - LIGA 1,H,H,H
POLAND - DIVISION 1,H,H,H
POLAND - EKSTRAKLASA,H,D,D
ROMANIA - LIGA 1,H,H,H
SOUTH KOREA - K LEAGUE 2,A,A,D
SWEDEN - ALLSVENSKAN,D,H,H
SWEDEN - SUPERETTAN,A,H,A
URUGUAY - PRIMERA DIVISION,D,H,A
