League,N1,N2,N3
ARMENIA - PREMIER LEAGUE,Under05,Over05,Over05
BAHRAIN - PREMIER LEAGUE,Under05,Over05,Over05
EGYPT - PREMIER LEAGUE,Over05,Over05,Over05
IVORY COAST - LIGUE 1,Over05,Under05,Under05
MEXICO - LIGA MX,Over05,Over05,Over05
NIGERIA - NPFL,Over05,Over05,Over05
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Over05,Over05,Over05
SOUTH AMERICA - COPA LIBERTADORES,Over05,Under05,Over05
SOUTH AMERICA - COPA SUDAMERICANA,Over05,Over05,Over05
SWITZERLAND - CHALLENGE LEAGUE,Over05,Over05,Over05
VIETNAM - V.LEAGUE 1,Under05,Over05,Under05
