League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Czech Republic First League,2023-05-24,14:00:00,4,Zlín,Baník Ostrava,2.75,3.3,2.3,1.01,12.0,1.21,4.1,1.67,2.0,2.7,1.43,5.2,1.14,1.6,2.25
Czech Republic First League,2023-05-24,14:00:00,4,Teplice,Zbrojovka Brno,2.15,3.3,2.9,1.03,14.75,1.21,4.22,1.61,2.1,2.67,1.46,4.82,1.17,1.58,2.25
Spain La Liga,2023-05-24,14:30:00,36,Elche CF,Sevilla FC,5.25,3.9,1.61,1.04,13.0,1.7,2.16,1.8,1.95,3.1,1.38,6.0,1.13,1.8,1.95
Spain La Liga,2023-05-24,14:30:00,36,Villarreal,Cádiz,1.6,4.0,5.5,1.0,11.25,1.2,4.15,1.61,2.2,2.63,1.44,4.65,1.14,1.75,2.0
Spain La Liga,2023-05-24,14:30:00,36,Real Madrid,Rayo Vallecano,1.57,4.0,5.75,1.0,11.25,1.19,4.2,1.67,2.1,2.24,1.58,4.55,1.15,1.7,2.05
Egypt Egyptian Premier League,2023-05-24,15:30:00,22,Pyramids FC,Haras El Hodood,1.34,4.49,8.77,1.04,11.0,1.28,3.43,1.89,1.86,3.17,1.32,5.85,1.11,2.27,1.57
Egypt Egyptian Premier League,2023-05-24,15:30:00,29,Coca-Cola,Ceramica Cleopatra,2.08,3.01,4.15,1.07,7.0,1.45,2.65,2.3,1.52,4.5,1.18,9.5,1.02,2.05,1.72
Scotland Premiership,2023-05-24,15:45:00,37,Aberdeen,St. Mirren,1.8,3.5,4.75,1.06,8.0,1.33,3.25,1.95,1.8,3.4,1.3,6.0,1.11,1.85,1.85
Scotland Premiership,2023-05-24,15:45:00,37,Hibernian,Celtic,7.5,4.75,1.4,1.02,13.0,1.16,5.0,1.46,2.52,2.25,1.57,3.75,1.25,1.72,2.1
Scotland Premiership,2023-05-24,15:45:00,37,Rangers,Hearts,1.4,4.75,7.5,1.02,13.0,1.16,5.0,1.39,2.77,2.25,1.57,4.0,1.22,1.72,2.1
Scotland Premiership,2023-05-24,15:45:00,37,Dundee United,Kilmarnock,2.3,3.25,3.2,1.07,7.5,1.36,3.0,2.0,1.73,3.5,1.29,6.5,1.1,1.8,1.91
Scotland Premiership,2023-05-24,15:45:00,37,Livingston,Motherwell,2.6,3.2,2.75,1.07,7.5,1.36,3.0,2.0,1.73,3.5,1.29,6.5,1.1,1.8,1.91
Scotland Premiership,2023-05-24,15:45:00,37,Ross County,St. Johnstone,2.45,3.25,3.0,1.07,7.5,1.36,3.0,2.0,1.73,3.5,1.29,6.5,1.1,1.8,1.91
England Premier League,2023-05-24,16:00:00,32,Brighton & Hove Albion,Manchester City,3.6,3.8,1.91,1.01,13.0,1.17,4.75,1.53,2.5,2.25,1.6,3.8,1.25,1.5,2.5
Spain La Liga,2023-05-24,17:00:00,36,Real Betis,Getafe CF,1.91,3.2,4.4,1.09,8.0,1.45,2.75,2.35,1.53,4.75,1.2,10.0,1.05,2.0,1.75
Spain La Liga,2023-05-24,17:00:00,36,RCD Espanyol,Atlético Madrid,3.0,3.4,2.35,1.04,13.0,1.26,4.0,1.73,2.0,3.0,1.4,5.5,1.15,1.67,2.1
Brazil Serie B,2023-05-24,19:00:00,8,Vila Nova,Ituano,1.87,3.1,4.2,1.09,7.6,1.45,2.55,2.35,1.5,4.4,1.17,8.15,1.04,2.2,1.62
Brazil Serie B,2023-05-24,19:00:00,8,Vitória,CRB,1.73,3.2,5.0,1.08,7.95,1.43,2.63,2.3,1.5,4.22,1.2,8.0,1.05,2.25,1.57
Brazil Serie B,2023-05-24,19:00:00,8,Juventude,Atlético GO,2.5,3.0,2.75,1.08,7.0,1.38,2.9,2.15,1.57,4.0,1.22,7.5,1.07,1.91,1.8
Brazil Serie B,2023-05-24,19:00:00,8,Londrina,Ceará,2.62,2.9,2.65,1.08,7.9,1.43,2.64,2.25,1.53,4.2,1.2,7.85,1.05,2.0,1.73
Colombia Categoria Primera B,2023-05-24,19:00:00,18,Llaneros,Fortaleza CEIF,2.53,3.0,2.93,1.03,7.0,1.47,2.6,2.35,1.5,4.3,1.11,7.75,1.01,2.14,1.67
USA USL Championship,2023-05-24,20:30:00,0,Louisville City,Tulsa Roughnecks,1.5,4.36,5.09,1.04,12.5,1.28,3.5,1.75,1.87,3.3,1.3,5.55,1.11,2.0,1.75
Brazil Serie B,2023-05-24,21:15:00,8,Guarani,Chapecoense,2.03,3.2,3.9,1.1,6.5,1.45,2.6,2.35,1.5,4.75,1.18,9.0,1.05,2.1,1.67
Brazil Serie B,2023-05-24,21:30:00,8,Criciúma,Sport Recife,2.58,2.77,3.38,1.1,6.5,1.45,2.65,2.25,1.53,4.5,1.18,8.0,1.06,2.1,1.67
Brazil Serie B,2023-05-24,21:30:00,8,Sampaio Corrêa,Ponte Preta,2.28,3.15,3.35,1.1,6.5,1.45,2.6,2.25,1.53,4.75,1.18,8.0,1.06,2.0,1.73
Colombia Categoria Primera B,2023-05-24,21:30:00,18,Real Cartagena,Deportes Quindío,2.25,3.12,3.43,1.08,8.1,1.4,2.73,2.2,1.53,4.03,1.2,7.55,1.06,1.95,1.75
