League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Bulgaria First League,2023-04-28,14:00:00,28,Lokomotiv Plovdiv,Spartak Varna,1.44,4.0,6.0,1.05,8.0,1.29,3.3,1.75,1.95,3.2,1.3,5.5,1.11,2.21,1.63
Portugal LigaPro,2023-04-28,14:00:00,30,UD Oliveirense,Estrela Amadora,2.95,3.3,2.1,1.05,8.0,1.33,3.2,1.93,1.78,3.6,1.28,6.0,1.09,1.75,2.0
Turkey Süper Lig,2023-04-28,14:00:00,32,Alanyaspor,Ümraniyespor,2.0,3.7,3.1,1.03,18.75,1.19,4.8,1.55,2.36,2.47,1.55,4.35,1.22,1.53,2.3
Denmark Superliga,2023-04-28,14:00:00,5,Horsens,OB,2.39,3.2,2.57,1.03,11.5,1.27,3.7,1.9,1.98,3.05,1.37,5.95,1.13,1.62,2.15
Romania Liga I,2023-04-28,14:30:00,6,U Craiova 1948,Chindia Târgovişte,1.93,3.1,3.9,1.1,6.5,1.4,2.8,2.36,1.52,4.0,1.22,8.0,1.06,1.95,1.78
Austria Bundesliga,2023-04-28,14:30:00,5,Rheindorf Altach,Wolfsberger AC,2.7,3.4,2.45,0.0,0.0,0.0,0.0,1.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,ADO Den Haag,Helmond Sport,1.67,4.04,4.8,1.02,17.0,1.2,4.33,1.65,2.1,2.7,1.47,4.75,1.18,1.65,2.2
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,Den Bosch,Telstar,3.21,3.81,2.12,1.03,13.0,1.22,4.0,1.72,2.0,2.95,1.4,5.5,1.15,1.63,2.2
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,Eindhoven,Utrecht II,1.51,4.4,5.6,1.02,17.0,1.18,4.33,1.6,2.2,2.4,1.5,4.33,1.18,1.73,2.0
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,Heracles,PSV II,1.27,5.35,8.55,1.02,21.0,1.14,5.5,1.57,2.4,2.2,1.6,3.75,1.25,1.8,1.95
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,MVV,AZ II,2.11,3.63,3.33,1.02,17.0,1.15,4.75,1.57,2.35,2.25,1.57,3.4,1.29,1.48,2.5
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,PEC Zwolle,Dordrecht,1.12,11.01,14.67,1.01,30.0,1.08,8.0,1.3,3.25,1.9,1.8,2.85,1.42,2.01,1.75
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,Oss,Almere City,4.84,4.09,1.67,1.02,19.0,1.17,5.0,1.6,2.2,2.45,1.55,4.2,1.22,1.57,2.35
Netherlands Eerste Divisie,2023-04-28,15:00:00,35,VVV,Ajax II,1.95,3.75,3.23,1.02,21.0,1.1,5.35,1.43,2.5,2.15,1.65,3.02,1.32,1.45,2.6
Hungary NB I,2023-04-28,15:00:00,29,Kecskeméti TE,Paksi SE,2.15,3.25,3.1,0.0,0.0,0.0,0.0,1.55,2.29,2.38,1.55,0.0,0.0,0.0,0.0
Slovenia PrvaLiga,2023-04-28,15:15:00,33,Domžale,Gorica,1.91,3.4,3.4,1.05,12.0,1.27,3.45,2.03,1.7,3.05,1.35,5.55,1.12,1.74,2.04
Poland Ekstraklasa,2023-04-28,15:30:00,30,Raków Częstochowa,Lechia Gdańsk,1.2,5.5,11.0,1.01,9.3,1.2,4.2,1.6,2.19,2.8,1.44,4.75,1.17,2.2,1.62
Germany Bundesliga,2023-04-28,15:30:00,30,Bochum,Borussia Dortmund,4.75,4.33,1.62,1.01,23.0,1.15,5.5,1.44,2.67,2.28,1.62,3.75,1.28,1.57,2.25
Uruguay Primera División,2023-04-28,15:30:00,13,Boston River,Liverpool FC Montevideo,2.7,3.1,2.45,1.08,7.0,1.4,2.75,2.0,1.72,4.0,1.22,7.5,1.07,1.91,1.8
Slovakia Super Liga,2023-04-28,15:30:00,7,Slovan Bratislava,Spartak Trnava,1.68,3.7,4.33,1.03,13.0,1.25,3.75,1.79,1.91,3.1,1.36,6.0,1.12,1.78,1.95
Italy Serie A,2023-04-28,15:45:00,32,Spezia,Monza,2.7,3.3,2.55,1.07,9.5,1.35,3.25,2.03,1.73,3.75,1.28,7.5,1.09,1.8,1.95
Republic of Ireland Premier Division,2023-04-28,15:45:00,12,Derry City,St Patrick's Athl.,1.82,3.4,3.9,1.07,7.5,1.3,3.3,1.94,1.77,3.5,1.28,6.5,1.1,1.9,1.85
Republic of Ireland Premier Division,2023-04-28,15:45:00,12,Dundalk,Drogheda United,1.8,3.5,3.9,1.07,7.5,1.33,3.1,1.93,1.78,3.75,1.25,6.5,1.1,1.87,1.82
Republic of Ireland Premier Division,2023-04-28,15:45:00,12,Shelbourne,Cork City,1.8,3.4,4.1,1.1,6.5,1.48,2.48,2.41,1.5,4.5,1.17,9.0,1.05,2.1,1.67
Republic of Ireland Premier Division,2023-04-28,15:45:00,12,UCD,Bohemians,4.6,3.9,1.61,1.06,8.0,1.3,3.3,1.89,1.81,3.4,1.28,6.0,1.11,2.05,1.68
Belgium Pro League,2023-04-28,15:45:00,1,KAA Gent,KVC Westerlo,1.53,4.05,4.65,1.03,13.0,1.18,4.33,1.6,2.2,2.4,1.5,4.1,1.2,1.68,2.13
France Ligue 1,2023-04-28,16:00:00,33,Strasbourg,Olympique Lyonnais,2.76,3.25,2.32,1.05,12.0,1.32,3.4,2.01,1.87,3.5,1.32,6.5,1.11,1.75,2.0
Spain Segunda División,2023-04-28,16:00:00,38,Racing Santander,UD Ibiza,1.67,3.4,5.5,1.09,7.0,1.5,2.45,2.39,1.51,5.0,1.16,9.0,1.05,2.3,1.53
England Championship,2023-04-28,16:00:00,45,Blackpool,Millwall,3.5,3.3,2.1,1.07,8.0,1.33,3.1,2.05,1.8,3.4,1.27,6.5,1.09,1.81,1.95
Spain La Liga,2023-04-28,16:00:00,32,CA Osasuna,Real Sociedad,3.6,3.25,2.1,1.09,8.0,1.45,2.8,2.46,1.51,4.5,1.2,9.5,1.06,1.98,1.72
Republic of Ireland Premier Division,2023-04-28,16:00:00,12,Shamrock Rovers,Sligo Rovers,1.63,3.9,4.4,1.04,11.0,1.25,3.75,1.78,1.93,3.1,1.36,5.25,1.13,1.8,1.88
Chile Primera B,2023-04-28,16:00:00,10,Recoleta,Deportes Santa Cruz,2.45,2.85,2.75,1.06,8.05,1.41,2.68,2.21,1.59,4.12,1.19,7.7,1.05,1.95,1.75
Bolivia LFPB,2023-04-28,16:00:00,11,Universitario de Vinto,Independiente Petrolero,1.8,3.19,3.99,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Portugal Liga NOS,2023-04-28,16:15:00,30,Rio Ave FC,FC Arouca,2.25,3.0,3.5,1.1,7.0,1.49,2.55,2.29,1.55,5.0,1.18,10.0,1.04,2.1,1.72
Peru Primera División,2023-04-28,17:30:00,14,Sporting Cristal,César Vallejo,1.5,3.9,5.0,1.02,11.0,1.25,3.5,1.88,1.88,3.2,1.3,6.0,1.1,2.0,1.73
Argentina Primera División,2023-04-28,19:00:00,14,Newell's Old Boys,Argentinos Juniors,2.95,3.1,2.55,1.09,7.5,1.5,2.45,2.55,1.5,4.5,1.16,11.0,1.03,2.05,1.73
Argentina Primera División,2023-04-28,19:00:00,14,Huracán,Arsenal de Sarandí,1.61,3.92,5.6,1.07,10.0,1.36,3.2,2.05,1.67,3.5,1.25,7.5,1.08,2.05,1.73
Paraguay Division Profesional,2023-04-28,19:00:00,15,Cerro Porteño,Guaireña,1.4,4.33,6.0,0.0,0.0,0.0,0.0,1.7,2.03,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-04-28,19:00:00,12,Unión La Calera,Colo-Colo,3.4,3.2,2.15,1.05,10.0,1.3,3.4,1.88,1.78,3.4,1.3,6.5,1.1,1.75,2.05
Brazil Serie B,2023-04-28,19:00:00,3,Criciúma,Avaí,1.87,3.2,4.0,1.1,6.25,1.5,2.45,2.36,1.52,4.8,1.16,10.5,1.04,2.25,1.57
Brazil Serie B,2023-04-28,19:00:00,3,Vitória,Londrina,2.37,3.1,2.85,1.1,6.5,1.49,2.46,2.21,1.59,4.75,1.16,10.0,1.05,2.1,1.63
Ecuador Primera Categoría Serie A,2023-04-28,19:30:00,8,SD Aucas,Guayaquil City FC,1.55,4.0,4.4,1.03,11.0,1.2,4.33,1.61,2.18,2.5,1.5,4.33,1.2,1.66,2.05
Venezuela Primera División,2023-04-28,19:40:00,12,Metropolitanos,Mineros de Guayana,1.7,3.4,4.7,0.0,11.5,1.27,3.38,1.83,1.83,3.1,1.32,5.65,1.11,1.8,1.9
Colombia Categoria Primera B,2023-04-28,20:00:00,15,Deportes Quindío,Tigres,1.8,3.15,4.4,1.07,7.0,1.4,2.45,2.38,1.52,4.25,1.16,9.5,1.04,2.1,1.57
Uruguay Primera División,2023-04-28,20:00:00,13,Peñarol,Fénix,1.4,4.0,7.0,1.07,7.5,1.36,3.0,2.03,1.7,3.75,1.25,7.0,1.08,2.3,1.57
Chile Segunda División,2023-04-28,20:00:00,8,Deportes Valdivia,Deportes Rengo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-04-28,21:00:00,12,Gimnasia Jujuy,Club Atlético Mitre,2.2,3.0,3.2,1.1,7.1,1.5,2.5,2.5,1.41,4.8,1.15,8.75,1.04,2.15,1.6
Bolivia LFPB,2023-04-28,21:00:00,11,Blooming,The Strongest,3.98,3.48,1.72,0.0,0.0,0.0,0.0,1.57,2.35,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-04-28,21:00:00,12,Gimnasia Jujuy,Club Atlético Mitre,2.2,3.0,3.2,1.1,7.1,1.5,2.5,2.5,1.41,4.8,1.15,8.75,1.04,2.15,1.6
Bolivia LFPB,2023-04-28,21:00:00,11,Blooming,The Strongest,3.98,3.48,1.72,0.0,0.0,0.0,0.0,1.57,2.35,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-04-28,21:30:00,14,Atlético Tucumán,River Plate,4.6,3.3,1.7,1.06,10.0,1.35,3.0,2.05,1.67,3.6,1.25,6.5,1.08,2.0,1.75
Paraguay Division Profesional,2023-04-28,21:30:00,15,Guaraní,Resistencia,1.45,4.0,6.0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-04-28,21:30:00,12,Huachipato,Magallanes,1.85,3.5,4.0,1.05,11.0,1.3,3.5,1.88,1.87,3.3,1.33,6.5,1.11,1.78,2.0
Brazil Serie B,2023-04-28,21:30:00,3,Guarani,Ituano,2.15,3.0,3.3,1.09,6.75,1.44,2.55,2.38,1.52,4.4,1.18,9.25,1.05,2.1,1.67
Venezuela Primera División,2023-04-28,21:45:00,12,Academia Puerto Cabello,Deportivo Táchira,2.1,3.1,3.1,1.06,0.0,0.0,3.13,1.99,1.73,0.0,0.0,6.3,0.0,1.8,1.9
Ecuador Primera Categoría Serie A,2023-04-28,22:00:00,8,CS Emelec,CSD Independiente del Valle,2.35,3.4,2.45,1.05,9.0,1.28,3.5,2.04,1.68,3.1,1.33,5.5,1.12,1.65,2.1
Mexico Liga MX,2023-04-28,22:05:00,17,Puebla,Tijuana,2.64,3.58,2.66,1.0,15.0,1.2,4.1,1.68,2.05,2.65,1.42,4.6,1.16,1.58,2.25
Colombia Categoria Primera B,2023-04-28,22:05:00,15,Leones,Cúcuta Deportivo,2.3,2.87,2.87,1.06,6.7,1.41,2.6,2.32,1.54,4.25,1.17,8.4,1.03,1.95,1.73
