League,N1,N2,N3
BRAZIL - SERIE B,Over05,Over05,Over05
COLOMBIA - PRIMERA A,Under05,Over05,Over05
GHANA - PREMIER LEAGUE,Over05,Over05,Over05
ITALY - SERIE C,Over05,Over05,Over05
IVORY COAST - LIGUE 1,Over05,Over05,Over05
MEXICO - LIGA DE EXPANSION MX,Over05,Under05,Over05
NORTHERN IRELAND - NIFL CHAMPIONSHIP,Over05,Over05,Over05
NORTHERN IRELAND - NIFL PREMIERSHIP,Over05,Over05,Over05
PANAMA - LPF,Under05,Over05,Over05
SPAIN - LALIGA2,Over05,Over05,Over05
URUGUAY - PRIMERA DIVISION,Over05,Over05,Over05
USA - USL CHAMPIONSHIP,Over05,Over05,Over05
