League,N1,N2,N3
ALBANIA - SUPERLIGA,A,A,H
AUSTRALIA - A-LEAGUE,D,A,D
BELGIUM - CHALLENGER PRO LEAGUE,D,D,A
CAMEROON - ELITE ONE,A,A,H
COSTA RICA - PRIMERA DIVISION,H,H,A
ENGLAND - CHAMPIONSHIP,A,D,D
ENGLAND - PREMIER LEAGUE,D,D,A
ITALY - SERIE C,H,D,D
MEXICO - LIGA DE EXPANSION MX,H,A,H
MEXICO - LIGA MX,A,D,H
NETHERLANDS - EREDIVISIE,A,D,H
PORTUGAL - LIGA PORTUGAL,H,H,H
PORTUGAL - LIGA PORTUGAL 2,A,A,D
REPUBLIC OF THE CONGO - LIGUE 1,A,A,D
SAN MARINO - CAMPIONATO SAMMARINESE,A,A,H
SENEGAL - LIGUE 1,A,A,H
SPAIN - LALIGA2,H,A,H
SPAIN - PRIMERA RFEF,A,D,H
