League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Mexico Ascenso MX,2023-05-05,00:05:00,0,Cimarrones de Sonora,Morelia,1.87,3.62,4.03,1.02,13.0,1.25,3.75,1.93,1.87,3.0,1.36,5.0,1.12,1.65,2.18
South Korea K League 1,2023-05-05,02:00:00,11,FC Seoul,Jeonbuk Motors,2.21,3.1,3.15,1.07,7.5,1.33,3.1,2.05,1.7,3.6,1.25,6.5,1.1,1.8,1.95
South Korea K League 1,2023-05-05,02:00:00,11,Daegu,Ulsan,3.6,3.35,1.97,1.06,8.0,1.3,3.3,2.05,1.7,3.3,1.3,6.5,1.1,1.8,1.95
South Korea K League 1,2023-05-05,04:30:00,11,Incheon United,Suwon Bluewings,1.68,3.53,4.7,1.06,8.0,1.33,3.1,1.95,1.78,3.5,1.28,6.0,1.11,1.8,1.95
Australia A-League,2023-05-05,06:45:00,0,Adelaide United,Wellington Phoenix,1.8,4.1,3.85,1.02,19.0,1.14,5.5,1.41,2.57,2.03,1.79,3.6,1.28,1.44,2.63
China Chinese Super League,2023-05-05,08:35:00,5,Henan Jianye,Beijing Guoan,4.4,3.6,1.7,1.07,7.5,1.36,3.0,2.04,1.79,3.5,1.29,6.5,1.1,1.91,1.85
China Chinese Super League,2023-05-05,08:35:00,5,Shanghai Shenhua,Dalian Yifang,1.55,3.6,6.0,1.1,6.5,1.4,2.75,2.28,1.63,4.0,1.22,7.5,1.07,2.25,1.61
China Chinese Super League,2023-05-05,08:35:00,5,Shenzhen,Shijiazhuang Ever Bright,3.07,3.15,2.39,1.1,6.5,1.45,2.63,2.38,1.59,4.32,1.2,8.0,1.06,2.0,1.77
China Chinese Super League,2023-05-05,08:35:00,5,Wuhan Three Towns,Hangzhou,1.43,4.2,7.0,1.05,9.0,1.29,3.5,1.87,1.94,3.0,1.36,5.5,1.13,1.91,1.85
Egypt Egyptian Premier League,2023-05-05,11:00:00,27,Al Ittihad,Pyramids FC,4.1,3.2,1.77,1.03,8.3,1.31,3.04,1.96,1.64,3.48,1.24,6.75,1.06,1.9,1.8
Romania Liga I,2023-05-05,11:30:00,7,Voluntari,Mioveni,1.3,4.6,9.0,1.06,8.0,1.33,3.1,2.13,1.64,3.75,1.25,7.0,1.08,2.4,1.53
Finland Veikkausliiga,2023-05-05,12:00:00,5,Ilves,Oulu,1.74,3.78,4.75,1.08,7.0,1.36,3.0,1.75,1.97,3.75,1.25,7.0,1.08,1.91,1.85
Finland Veikkausliiga,2023-05-05,12:00:00,5,SJK,Inter Turku,2.44,3.43,2.87,1.06,10.5,1.33,3.37,1.86,1.84,3.52,1.31,6.9,1.1,1.8,2.0
Finland Veikkausliiga,2023-05-05,12:00:00,5,Haka,KTP,1.95,3.35,3.7,1.05,9.25,1.28,3.4,1.85,1.85,3.1,1.32,5.75,1.12,1.75,1.93
Finland Veikkausliiga,2023-05-05,12:00:00,5,Honka,Lahti,1.37,4.5,8.0,1.03,9.0,1.2,3.9,1.78,1.93,3.0,1.33,4.8,1.15,2.1,1.72
Finland Veikkausliiga,2023-05-05,12:00:00,6,VPS,Mariehamn,2.12,3.53,3.38,1.06,8.0,1.3,3.4,1.76,1.96,3.25,1.33,6.0,1.11,1.66,2.05
Finland Veikkausliiga,2023-05-05,12:15:00,5,KuPS,HJK,3.48,3.35,2.12,1.07,7.5,1.36,3.0,2.1,1.67,3.75,1.25,7.0,1.08,1.78,1.9
Slovakia Super Liga,2023-05-05,12:30:00,8,Žilina,Podbrezová,2.0,3.4,3.25,1.03,11.0,1.18,4.5,1.56,2.28,2.45,1.52,4.33,1.2,1.52,2.45
Poland Ekstraklasa,2023-05-05,13:00:00,31,Jagiellonia Białystok,Śląsk Wrocław,1.97,3.25,3.7,1.06,8.0,1.3,3.3,1.99,1.73,3.5,1.28,6.0,1.11,1.8,1.95
Croatia Prva HNL,2023-05-05,13:00:00,33,Šibenik,Varaždin,2.3,3.1,2.88,0.0,0.0,0.0,0.0,2.15,1.67,0.0,0.0,0.0,0.0,1.83,1.83
Denmark 1st Division,2023-05-05,13:00:00,6,Hvidovre,Vejle,2.7,3.0,2.5,1.05,7.2,1.34,2.93,1.78,1.93,3.54,1.24,6.8,1.06,1.8,1.91
Germany 2. Bundesliga,2023-05-05,13:30:00,31,Arminia Bielefeld,Greuther Fürth,2.38,3.3,2.8,1.05,9.5,1.26,3.5,1.83,1.9,2.87,1.36,5.25,1.13,1.65,2.18
Germany 2. Bundesliga,2023-05-05,13:30:00,31,Hamburger SV,Paderborn,1.75,3.9,4.1,1.02,13.0,1.12,5.5,1.52,2.45,2.0,1.67,3.5,1.28,1.43,2.74
Hungary NB I,2023-05-05,13:30:00,30,Honvéd W,Kecskeméti TE,2.65,3.55,2.39,0.0,0.0,0.0,0.0,1.84,1.9,0.0,0.0,0.0,0.0,0.0,0.0
Denmark 1st Division,2023-05-05,13:30:00,6,Fremad Amager,Hillerød,2.7,3.3,2.46,1.02,9.0,1.28,3.26,1.84,1.89,3.2,1.29,6.05,1.08,1.73,2.0
Denmark 1st Division,2023-05-05,13:30:00,6,Fredericia,Hobro,1.93,3.35,3.8,1.0,10.5,1.22,3.72,1.87,1.83,2.79,1.37,5.05,1.12,1.67,2.1
Portugal LigaPro,2023-05-05,14:00:00,31,Leixões,Belenenses,1.9,3.35,3.85,1.06,8.75,1.3,3.3,1.95,1.79,3.4,1.3,6.25,1.1,1.83,1.9
Romania Liga I,2023-05-05,14:30:00,7,Chindia Târgovişte,Petrolul 52,2.1,3.05,3.35,1.09,8.25,1.45,2.71,2.35,1.53,4.42,1.2,8.7,1.06,2.0,1.72
Austria Bundesliga,2023-05-05,14:30:00,6,Wolfsberger AC,Rheindorf Altach,1.73,3.8,4.6,0.0,0.0,0.0,0.0,1.63,2.15,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2023-05-05,15:00:00,31,RKC Waalwijk,Volendam,1.83,4.0,3.7,1.02,19.0,1.16,4.87,1.56,2.36,2.4,1.57,3.92,1.24,1.5,2.5
Netherlands Eerste Divisie,2023-05-05,15:00:00,36,Dordrecht,Heracles,11.0,6.0,1.25,1.02,13.0,1.12,6.0,1.42,2.8,2.1,1.72,3.4,1.3,1.8,1.95
Netherlands Eerste Divisie,2023-05-05,15:00:00,36,De Graafschap,MVV,1.57,4.33,4.5,1.02,13.0,1.13,5.25,1.44,2.6,2.05,1.7,3.3,1.29,1.5,2.4
Netherlands Eerste Divisie,2023-05-05,15:00:00,36,Helmond Sport,VVV,2.85,3.4,2.4,1.03,8.5,1.22,3.7,1.75,1.95,2.8,1.37,5.2,1.12,1.68,2.15
Netherlands Eerste Divisie,2023-05-05,15:00:00,36,Roda JC,Eindhoven,2.3,3.4,2.75,1.01,11.0,1.2,4.0,1.65,2.1,2.6,1.44,4.5,1.17,1.55,2.3
Netherlands Eerste Divisie,2023-05-05,15:00:00,36,Telstar,Willem II,3.75,3.6,1.83,1.04,13.0,1.25,3.6,1.72,2.0,2.8,1.38,4.75,1.15,1.67,2.1
Peru Primera División,2023-05-05,15:00:00,15,Academia Cantolao,Deportivo Binacional,3.3,3.5,2.16,1.05,9.0,1.25,3.75,1.75,1.96,2.75,1.4,5.0,1.14,1.68,2.15
Poland Ekstraklasa,2023-05-05,15:30:00,31,Górnik Zabrze,Warta Poznań,2.15,3.2,3.2,1.08,7.0,1.36,2.95,2.09,1.66,4.0,1.22,7.5,1.07,1.87,1.87
Germany Bundesliga,2023-05-05,15:30:00,31,Bayer Leverkusen,Köln,1.65,4.1,4.9,1.04,12.0,1.21,4.1,1.64,2.13,2.6,1.44,4.6,1.17,1.75,2.0
Germany Bundesliga,2023-05-05,15:30:00,31,Mainz 05,Schalke 04,1.7,4.1,4.8,1.03,13.0,1.25,4.0,1.7,2.03,3.0,1.4,5.5,1.15,1.8,1.95
Italy Serie B,2023-05-05,15:30:00,36,Perugia,Cagliari,3.0,3.0,2.5,1.08,7.0,1.4,2.8,2.35,1.53,4.2,1.22,8.0,1.07,1.9,1.77
Argentina Primera División,2023-05-05,15:30:00,15,Godoy Cruz,Unión Santa Fe,2.1,3.2,3.6,1.05,8.75,1.4,2.85,2.3,1.6,4.25,1.22,9.5,1.07,2.0,1.75
Argentina Primera División,2023-05-05,15:30:00,15,Barracas Central,Instituto,2.92,3.05,2.38,1.09,7.25,1.48,2.5,2.45,1.48,4.6,1.16,8.5,1.05,2.1,1.68
