League,N1,N2,N3
ALBANIA - SUPERLIGA,Over25,Under25,Over25
AUSTRALIA - A-LEAGUE,Over25,Under25,Under25
BANGLADESH - PREMIER LEAGUE,Over25,Over25,Over25
BELGIUM - CHALLENGER PRO LEAGUE,Over25,Under25,Under25
COSTA RICA - PRIMERA DIVISION,Under25,Under25,Over25
ENGLAND - CHAMPIONSHIP,Over25,Over25,Over25
ENGLAND - LEAGUE ONE,Over25,Under25,Over25
ENGLAND - LEAGUE TWO,Under25,Over25,Over25
ENGLAND - PREMIER LEAGUE,Over25,Under25,Over25
GHANA - PREMIER LEAGUE,Over25,Over25,Under25
ITALY - SERIE C,Over25,Under25,Under25
MEXICO - LIGA MX,Over25,Over25,Under25
NETHERLANDS - EERSTE DIVISIE,Over25,Under25,Over25
NETHERLANDS - EREDIVISIE,Under25,Under25,Under25
NETHERLANDS - TWEEDE DIVISIE,Under25,Over25,Under25
NIGERIA - NPFL,Over25,Under25,Under25
NORTHERN IRELAND - NIFL CHAMPIONSHIP,Over25,Over25,Over25
NORTHERN IRELAND - NIFL PREMIERSHIP,Under25,Under25,Under25
PORTUGAL - LIGA PORTUGAL,Under25,Over25,Under25
PORTUGAL - LIGA PORTUGAL 2,Under25,Under25,Under25
REPUBLIC OF THE CONGO - LIGUE 1,Under25,Under25,Under25
SAN MARINO - CAMPIONATO SAMMARINESE,Over25,Under25,Over25
SCOTLAND - CHAMPIONSHIP,Under25,Over25,Over25
SCOTLAND - LEAGUE ONE,Over25,Over25,Under25
SCOTLAND - LEAGUE TWO,Over25,Under25,Over25
SENEGAL - LIGUE 1,Over25,Over25,Under25
SPAIN - LALIGA2,Over25,Under25,Over25
SPAIN - PRIMERA RFEF,Under25,Over25,Under25
