League,N1,N2,N3
COLOMBIA - PRIMERA A,Over05,Over05,Over05
FINLAND - YKKONEN,Over05,Over05,Over05
GEORGIA - CRYSTALBET EROVNULI LIGA,Under05,Under05,Over05
LIECHTENSTEIN - LIECHTENSTEIN CUP,Under05,Under05,Over05
MEXICO - LIGA DE EXPANSION MX,Over05,Over05,Over05
MEXICO - LIGA MX,Over05,Over05,Over05
NETHERLANDS - TWEEDE DIVISIE,Over05,Over05,Under05
NORTHERN IRELAND - NIFL PREMIERSHIP,Under05,Over05,Over05
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Over05,Over05,Over05
SOUTH AMERICA - COPA LIBERTADORES,Over05,Over05,Under05
SOUTH AMERICA - COPA SUDAMERICANA,Over05,Over05,Over05
SOUTH KOREA - K LEAGUE 2,Under05,Under05,Under05
SWEDEN - SUPERETTAN,Over05,Over05,Over05
UZBEKISTAN - SUPER LEAGUE,Under05,Over05,Over05
