League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,A,A,H
BRAZIL - COPA DO BRASIL,A,H,H
CHINA - SUPER LEAGUE,D,H,A
COSTA RICA - PRIMERA DIVISION,H,D,D
DOMINICAN REPUBLIC - LDF,A,H,H
ECUADOR - LIGA PRO,D,A,A
ENGLAND - CHAMPIONSHIP,A,A,D
INDONESIA - LIGA 1,H,H,D
NIGERIA - NPFL,H,D,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,A,H,H
NORTHERN IRELAND - NIFL PREMIERSHIP,D,D,A
PORTUGAL - LIGA PORTUGAL 2,D,D,A
SAN MARINO - CAMPIONATO SAMMARINESE,H,H,H
SOUTH KOREA - K LEAGUE 1,D,H,A
SWEDEN - SUPERETTAN,D,D,D
USA - MLS,A,D,H
VENEZUELA - LIGA FUTVE,D,D,A
