League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Republic of Ireland Premier Division,2023-06-09,15:45:00,20,Shelbourne,Sligo Rovers,2.15,3.0,3.15,1.08,7.0,1.44,2.65,2.35,1.53,4.5,1.18,7.5,1.07,2.0,1.75
Republic of Ireland Premier Division,2023-06-09,16:00:00,20,Shamrock Rovers,UCD,1.05,10.0,15.0,1.02,15.0,1.1,6.5,1.36,2.9,1.68,2.07,2.65,1.44,2.3,1.57
Paraguay Division Profesional,2023-06-09,18:00:00,22,Guaireña,Sportivo Luqueño,2.7,3.1,2.35,0.0,0.0,0.0,0.0,1.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-06-09,19:00:00,12,Tataouine,Olympique Béja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-06-09,19:00:00,12,Monastir,Ben Guerdane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-06-09,19:00:00,12,Etoile du Sahel,Club Africain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-06-09,19:00:00,12,ES Tunis,CS Sfaxien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-06-09,19:00:00,20,Nueva Chicago,All Boys,1.7,3.1,5.5,1.11,6.75,1.48,2.47,2.75,1.4,5.5,1.14,14.0,1.03,2.35,1.54
Argentina Primera División,2023-06-09,20:00:00,20,Independiente,Sarmiento,2.1,3.2,3.5,1.1,6.5,1.44,2.62,2.38,1.53,4.33,1.2,8.0,1.06,2.05,1.7
USA USL Championship,2023-06-09,20:00:00,0,Loudoun United,Tulsa Roughnecks,2.3,3.5,2.8,1.03,14.75,1.2,4.02,1.83,1.9,2.61,1.43,4.62,1.16,1.57,2.3
Paraguay Division Profesional,2023-06-09,20:30:00,22,Libertad,Sportivo Ameliano,1.3,4.75,8.0,0.0,0.0,0.0,0.0,1.72,2.05,0.0,0.0,0.0,0.0,0.0,0.0
Canada Canadian Premier League,2023-06-09,20:30:00,9,York9 FC,Atlético Ottawa,2.42,3.2,2.5,1.03,8.0,1.33,2.93,2.11,1.65,3.65,1.22,7.1,1.05,2.0,1.73
Peru Primera División,2023-06-09,21:00:00,19,Cienciano,Sport Boys,1.3,5.5,9.0,1.02,17.0,1.18,5.0,1.6,2.3,2.5,1.53,4.33,1.2,1.9,1.83
Ecuador Primera Categoría Serie A,2023-06-09,21:00:00,14,CD Universidad Católica,Mushuc Runa SC,1.5,4.0,5.5,1.04,10.5,1.25,3.75,1.7,2.0,2.85,1.36,5.0,1.14,1.96,1.8
Peru Primera División,2023-06-09,21:00:00,19,Cienciano,Sport Boys,1.3,5.5,9.0,1.02,17.0,1.18,5.0,1.6,2.3,2.5,1.53,4.33,1.2,1.9,1.83
Ecuador Primera Categoría Serie A,2023-06-09,21:00:00,14,CD Universidad Católica,Mushuc Runa SC,1.5,4.0,5.5,1.04,10.5,1.25,3.75,1.7,2.0,2.85,1.36,5.0,1.14,1.96,1.8
Brazil Serie B,2023-06-09,21:30:00,12,ABC,Chapecoense,2.63,2.85,2.8,1.09,6.5,1.43,2.6,2.35,1.53,4.2,1.19,8.75,1.06,1.95,1.73
Argentina Prim B Nacional,2023-06-09,21:30:00,20,San Martín San Juan,Alvarado,1.63,3.64,6.0,1.08,7.0,1.44,2.5,2.37,1.52,4.54,1.16,8.9,1.02,2.18,1.65
USA USL Championship,2023-06-09,23:00:00,0,San Diego Loyal,Sacramento Republic,2.2,3.5,2.95,1.04,12.75,1.24,3.63,1.83,1.9,2.88,1.37,5.15,1.13,1.63,2.22
