League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,A,D
ARMENIA - PREMIER LEAGUE,H,A,D
AUSTRALIA - A-LEAGUE,D,H,H
AUSTRIA - 2. LIGA,D,H,H
AZERBAIJAN - PREMIER LEAGUE,H,H,H
BELARUS - VYSSHAYA LIGA,A,D,H
BELGIUM - CHALLENGER PRO LEAGUE,A,H,H
BELGIUM - JUPILER PRO LEAGUE,H,H,A
BOLIVIA - DIVISION PROFESIONAL,H,D,A
BRAZIL - SERIE B,D,D,A
BULGARIA - PARVA LIGA,H,D,H
CHINA - SUPER LEAGUE,H,D,D
COLOMBIA - PRIMERA A,D,D,H
CROATIA - HNL,D,H,H
ECUADOR - LIGA PRO,H,H,D
EGYPT - PREMIER LEAGUE,H,A,H
ENGLAND - CHAMPIONSHIP,D,H,D
ENGLAND - LEAGUE TWO,H,H,D
GEORGIA - CRYSTALBET EROVNULI LIGA,H,D,H
GHANA - PREMIER LEAGUE,H,H,H
INDONESIA - LIGA 1,A,D,H
IRELAND - PREMIER DIVISION,H,D,H
ITALY - SERIE C,A,H,A
MEXICO - LIGA DE EXPANSION MX,A,H,H
MEXICO - LIGA MX,H,H,H
NETHERLANDS - EERSTE DIVISIE,A,D,H
NORTHERN IRELAND - NIFL PREMIERSHIP,D,A,D
PARAGUAY - PRIMERA DIVISION,A,A,H
PERU - LIGA 1,D,D,D
POLAND - DIVISION 1,A,H,A
POLAND - EKSTRAKLASA,D,A,D
PORTUGAL - TAÇA DE PORTUGAL,A,A,H
QATAR - QSL,H,D,H
ROMANIA - LIGA 1,H,D,D
ROMANIA - LIGA 2,D,A,A
SAN MARINO - CAMPIONATO SAMMARINESE,A,D,D
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,D,H
SCOTLAND - CHAMPIONSHIP,A,H,D
SERBIA - SUPER LIGA,H,A,D
SLOVAKIA - NIKE LIGA,H,A,D
SOUTH KOREA - K LEAGUE 1,H,D,D
SPAIN - LALIGA2,H,H,D
SWITZERLAND - CHALLENGE LEAGUE,A,D,H
THAILAND - THAI LEAGUE 1,D,D,A
UZBEKISTAN - SUPER LEAGUE,A,H,H
VIETNAM - V.LEAGUE 1,D,H,A
