League,N1,N2,N3
ALBANIA - SUPERLIGA,A,A,H
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,H,H
BRAZIL - SERIE A,A,A,A
BRAZIL - SERIE B,A,A,H
BULGARIA - PARVA LIGA,H,H,D
ECUADOR - LIGA PRO,H,A,D
ENGLAND - LEAGUE ONE,A,D,H
ESTONIA - MEISTRILIIGA,H,D,H
FINLAND - VEIKKAUSLIIGA,H,H,H
GHANA - PREMIER LEAGUE,D,A,D
INDIA - ISL,H,D,A
INDONESIA - LIGA 1,D,H,A
IRAQ - SUPER LEAGUE,D,H,A
ITALY - COPPA ITALIA,H,H,A
ITALY - SERIE C,H,A,A
MEXICO - LIGA DE EXPANSION MX,H,H,H
MEXICO - LIGA MX,A,H,A
NIGERIA - NPFL,D,H,H
NORTH MACEDONIA - 1. MFL,H,A,H
PANAMA - LPF,H,D,A
PARAGUAY - PRIMERA DIVISION,A,A,H
SCOTLAND - PREMIERSHIP,H,D,A
SERBIA - SUPER LIGA,D,H,A
SLOVAKIA - NIKE LIGA,A,A,D
SPAIN - COPA DEL REY,H,A,H
USA - MLS,H,A,H
UZBEKISTAN - SUPER LEAGUE,A,A,H
