League,N1,N2,N3
ALBANIA - SUPERLIGA,H,D,D
ARGENTINA - PRIMERA NACIONAL,A,D,H
AUSTRIA - 2. LIGA,A,A,A
BAHRAIN - PREMIER LEAGUE,A,A,A
BELARUS - VYSSHAYA LIGA,D,D,D
BELGIUM - CHALLENGER PRO LEAGUE,H,D,A
BELGIUM - JUPILER PRO LEAGUE,H,D,A
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,H,H,H
BRAZIL - SERIE A,A,A,H
BRAZIL - SERIE B,H,H,H
BULGARIA - PARVA LIGA,A,H,D
CHILE - PRIMERA DIVISION,D,A,A
CHINA - SUPER LEAGUE,H,A,A
COLOMBIA - PRIMERA A,H,D,H
CROATIA - HNL,H,H,H
ECUADOR - LIGA PRO,A,H,A
ESTONIA - MEISTRILIIGA,D,H,D
FIJI - PREMIER LEAGUE,A,A,D
FINLAND - VEIKKAUSLIIGA,A,A,D
FINLAND - YKKONEN,H,A,A
GHANA - PREMIER LEAGUE,D,H,D
INDIA - ISL,H,D,H
INDONESIA - LIGA 1,D,H,D
IRELAND - PREMIER DIVISION,H,D,H
MALTA - PREMIER LEAGUE,D,A,H
MEXICO - LIGA DE EXPANSION MX,D,A,H
MEXICO - LIGA MX,A,H,A
NETHERLANDS - EERSTE DIVISIE,H,A,D
NETHERLANDS - EREDIVISIE,D,H,D
NICARAGUA - LIGA PRIMERA,A,A,A
NORTHERN IRELAND - NIFL PREMIERSHIP,A,D,H
PANAMA - LPF,D,H,A
PARAGUAY - PRIMERA DIVISION,H,H,D
POLAND - DIVISION 1,H,H,A
POLAND - EKSTRAKLASA,H,A,D
PORTUGAL - LIGA PORTUGAL,H,A,A
ROMANIA - LIGA 1,D,D,H
ROMANIA - LIGA 2,D,H,H
SAN MARINO - CAMPIONATO SAMMARINESE,D,H,H
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,D,H
SCOTLAND - CHAMPIONSHIP,H,A,A
SERBIA - PRVA LIGA,D,A,D
SERBIA - SUPER LIGA,H,H,D
SLOVAKIA - NIKE LIGA,H,A,D
SLOVENIA - PRVA LIGA,H,D,H
SPAIN - LALIGA2,A,H,H
SWEDEN - SUPERETTAN,D,A,D
SWITZERLAND - CHALLENGE LEAGUE,A,H,H
THAILAND - THAI LEAGUE 1,H,H,D
UZBEKISTAN - SUPER LEAGUE,D,D,H
VENEZUELA - LIGA FUTVE,H,H,H
