League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,D,D,H
ARGENTINA - PRIMERA NACIONAL,H,A,A
ARMENIA - PREMIER LEAGUE,H,A,H
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,H,H,H
BRAZIL - SERIE A,H,A,D
CANADA - CANADIAN PREMIER LEAGUE,A,H,A
COLOMBIA - PRIMERA A,D,A,H
COSTA RICA - PRIMERA DIVISION,H,H,D
EGYPT - PREMIER LEAGUE,H,A,H
ENGLAND - FA CUP,H,A,A
FIJI - PREMIER LEAGUE,A,A,A
GEORGIA - CRYSTALBET EROVNULI LIGA,D,H,D
GHANA - PREMIER LEAGUE,D,D,H
ICELAND - BESTA DEILD KARLA,D,H,A
ITALY - SERIE C,D,A,H
MEXICO - LIGA DE EXPANSION MX,D,H,D
MEXICO - LIGA MX,H,A,A
MOROCCO - BOTOLA PRO,D,A,D
NICARAGUA - LIGA PRIMERA,H,A,D
PARAGUAY - PRIMERA DIVISION,H,D,H
PERU - LIGA 1,A,D,D
SOUTH KOREA - K LEAGUE 2,A,D,H
USA - MLS,D,A,A
USA - USL CHAMPIONSHIP,H,H,H
