League,N1,N2,N3
BRAZIL - SERIE B,Under25,Over25,Under25
COLOMBIA - PRIMERA A,Under25,Over25,Under25
GHANA - PREMIER LEAGUE,Over25,Under25,Under25
ITALY - SERIE C,Under25,Under25,Under25
IVORY COAST - LIGUE 1,Under25,Under25,Over25
MEXICO - LIGA DE EXPANSION MX,Over25,Under25,Under25
NORTHERN IRELAND - NIFL CHAMPIONSHIP,Over25,Over25,Over25
NORTHERN IRELAND - NIFL PREMIERSHIP,Under25,Over25,Under25
PANAMA - LPF,Under25,Over25,Over25
SPAIN - LALIGA2,Under25,Over25,Over25
URUGUAY - PRIMERA DIVISION,Over25,Over25,Over25
USA - USL CHAMPIONSHIP,Over25,Under25,Under25
