League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Spain Segunda División,2023-04-24,16:00:00,37,SD Huesca,CD Tenerife,2.05,2.95,3.28,1.1,6.5,1.6,2.2,2.6,1.44,4.33,1.2,8.0,1.06,2.0,1.73
England Championship,2023-04-24,16:00:00,44,Luton Town,Middlesbrough,2.08,3.26,3.21,1.05,11.0,1.33,3.4,2.02,1.79,3.6,1.3,7.0,1.1,1.8,1.91
Colombia Categoria Primera B,2023-04-24,16:00:00,14,Tigres,Bogotá,1.8,3.32,4.5,1.08,7.95,1.44,2.6,2.09,1.61,4.3,1.18,7.95,1.05,2.15,1.65
Portugal Liga NOS,2023-04-24,16:15:00,29,Vitória Guimarães,Sporting CP,3.82,3.3,1.87,1.01,9.4,1.16,4.4,1.92,1.82,2.43,1.48,4.25,1.17,1.68,2.13
Colombia Categoria Primera B,2023-04-24,17:30:00,14,Orsomarso,Deportes Quindío,3.08,3.04,2.35,1.09,6.5,1.5,2.5,2.42,1.45,4.75,1.16,9.5,1.04,2.1,1.68
Colombia Categoria Primera B,2023-04-24,18:00:00,14,Llaneros,Atlético,1.63,3.58,5.35,1.05,8.0,1.35,2.65,2.08,1.62,3.85,1.19,8.25,1.05,2.14,1.6
Argentina Primera División,2023-04-24,19:00:00,13,Racing Club,Atlético Tucumán,1.71,3.59,4.9,1.04,6.5,1.36,2.87,2.1,1.65,3.7,1.24,7.5,1.08,2.0,1.75
Paraguay Division Profesional,2023-04-24,19:00:00,14,Sportivo Luqueño,Libertad,4.5,3.57,1.71,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera B,2023-04-24,19:00:00,9,Univ. Concepción,Santiago Wanderers,2.27,3.15,3.11,1.09,7.65,1.5,2.45,2.22,1.52,4.2,1.2,8.1,1.04,2.03,1.75
Argentina Primera División,2023-04-24,19:30:00,13,Tigre,Huracán,2.44,3.07,3.04,1.08,8.5,1.38,2.8,2.2,1.58,3.95,1.21,6.8,1.07,1.95,1.8
Peru Primera División,2023-04-24,20:00:00,13,César Vallejo,Deportivo Municipal,1.66,3.35,3.85,1.06,7.5,1.36,2.87,2.2,1.64,3.6,1.25,8.0,1.05,2.1,1.7
Colombia Categoria Primera B,2023-04-24,20:00:00,14,Real Cartagena,Cortuluá,1.94,3.4,3.7,1.01,8.4,1.33,3.05,2.04,1.76,3.4,1.22,6.65,1.06,1.81,1.85
Uruguay Primera División,2023-04-24,20:00:00,12,Wanderers,Nacional,4.32,3.42,1.83,1.08,7.0,1.36,3.0,2.05,1.8,3.75,1.25,7.0,1.08,2.0,1.73
Brazil Serie A,2023-04-24,20:00:00,2,Bahia,Botafogo,2.2,3.25,3.5,1.08,8.0,1.42,2.8,2.2,1.65,4.5,1.2,9.0,1.05,1.95,1.8
Argentina Prim B Nacional,2023-04-24,20:40:00,13,Temperley,Flandria,1.84,2.85,3.78,1.1,6.9,1.54,2.33,2.55,1.39,4.9,1.14,8.95,1.03,2.25,1.55
Ecuador Primera Categoría Serie A,2023-04-24,21:00:00,7,SD Aucas,Cumbayá,1.44,4.36,6.85,1.03,14.0,1.29,3.4,1.83,1.91,3.0,1.33,5.25,1.13,2.0,1.73
Ecuador Primera Categoría Serie A,2023-04-24,21:00:00,7,SD Aucas,Cumbayá,1.44,4.36,6.85,1.03,14.0,1.29,3.4,1.83,1.91,3.0,1.33,5.25,1.13,2.0,1.73
Argentina Prim B Nacional,2023-04-24,21:10:00,13,San Martín Tucumán,Alvarado,2.22,2.78,2.87,1.09,7.6,1.5,2.45,2.62,1.37,4.7,1.15,8.55,1.04,2.45,1.48
Argentina Primera División,2023-04-24,21:30:00,13,Argentinos Juniors,Gimnasia La Plata,1.44,4.11,7.4,1.05,10.25,1.34,2.95,2.05,1.7,3.75,1.23,7.75,1.08,2.2,1.62
Paraguay Division Profesional,2023-04-24,21:30:00,14,Guaraní,Cerro Porteño,3.48,3.04,1.84,0.0,0.0,0.0,0.0,1.86,1.69,0.0,0.0,0.0,0.0,0.0,0.0
Chile Primera División,2023-04-24,21:30:00,11,Ñublense,Audax Italiano,1.74,3.47,3.75,1.03,13.0,1.25,3.75,1.71,2.07,3.1,1.38,5.5,1.14,1.62,2.2
Colombia Categoria Primera A,2023-04-24,22:10:00,15,América de Cali,Deportivo Pereira,1.82,3.6,4.38,1.07,7.0,1.36,2.87,2.1,1.74,3.8,1.22,7.0,1.07,2.05,1.75
Peru Primera División,2023-04-24,22:30:00,13,Universitario,Sporting Cristal,2.21,2.97,2.7,1.04,12.0,1.25,3.75,1.79,1.98,3.1,1.36,6.0,1.12,1.68,2.15
