League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,Over25,Under25,Under25
ARGENTINA - PRIMERA NACIONAL,Under25,Under25,Under25
ARMENIA - PREMIER LEAGUE,Under25,Under25,Over25
BELGIUM - JUPILER PRO LEAGUE,Under25,Under25,Under25
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Under25,Over25,Over25
BRAZIL - SERIE B,Under25,Over25,Over25
BULGARIA - PARVA LIGA,Under25,Over25,Over25
CHILE - PRIMERA DIVISION,Under25,Over25,Under25
COLOMBIA - PRIMERA A,Over25,Under25,Over25
ECUADOR - LIGA PRO,Under25,Over25,Under25
ICELAND - BESTA DEILD KARLA,Over25,Over25,Over25
INDONESIA - LIGA 1,Over25,Over25,Under25
MONGOLIA - PREMIER LEAGUE,Over25,Under25,Over25
NETHERLANDS - EERSTE DIVISIE,Over25,Over25,Over25
NORWAY - OBOS-LIGAEN,Under25,Over25,Over25
PARAGUAY - PRIMERA DIVISION,Over25,Under25,Over25
PERU - LIGA 1,Under25,Under25,Under25
POLAND - DIVISION 1,Under25,Under25,Under25
PORTUGAL - LIGA PORTUGAL,Over25,Under25,Over25
PORTUGAL - LIGA PORTUGAL 2,Under25,Under25,Over25
ROMANIA - LIGA 1,Under25,Over25,Under25
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Over25,Under25,Over25
SPAIN - LALIGA2,Over25,Under25,Under25
SWEDEN - ALLSVENSKAN,Under25,Under25,Over25
SWEDEN - SUPERETTAN,Over25,Over25,Over25
THAILAND - THAI LEAGUE 1,Over25,Over25,Under25
