League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,H,H
ARGENTINA - PRIMERA NACIONAL,D,D,D
ARMENIA - PREMIER LEAGUE,D,A,A
AUSTRIA - 2. LIGA,D,A,H
AZERBAIJAN - PREMIER LEAGUE,D,A,A
BELARUS - VYSSHAYA LIGA,D,A,H
BELGIUM - CHALLENGER PRO LEAGUE,A,H,A
BELGIUM - JUPILER PRO LEAGUE,A,H,D
BOLIVIA - DIVISION PROFESIONAL,D,D,A
BRAZIL - SERIE B,D,H,A
BULGARIA - PARVA LIGA,H,H,D
CANADA - CANADIAN PREMIER LEAGUE,A,D,D
CHINA - SUPER LEAGUE,A,A,D
COSTA RICA - PRIMERA DIVISION,D,A,D
ECUADOR - LIGA PRO,H,D,H
ENGLAND - PREMIER LEAGUE,H,D,D
ESTONIA - MEISTRILIIGA,D,A,A
FINLAND - VEIKKAUSLIIGA,H,A,H
FINLAND - YKKONEN,D,A,H
INDONESIA - LIGA 1,A,H,D
MEXICO - LIGA DE EXPANSION MX,D,H,D
MEXICO - LIGA MX,A,D,A
MONGOLIA - PREMIER LEAGUE,H,A,A
NETHERLANDS - EERSTE DIVISIE,H,D,H
NETHERLANDS - EREDIVISIE,A,H,H
NICARAGUA - LIGA PRIMERA,D,H,A
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,D,A
NORTHERN IRELAND - NIFL PREMIERSHIP,D,A,D
PANAMA - LPF,D,D,H
PARAGUAY - PRIMERA DIVISION,D,D,D
PERU - LIGA 1,H,H,D
POLAND - DIVISION 1,A,H,D
POLAND - EKSTRAKLASA,D,D,D
PORTUGAL - LIGA PORTUGAL,A,H,H
PORTUGAL - LIGA PORTUGAL 2,H,H,D
QATAR - QSL,A,D,H
ROMANIA - LIGA 1,H,A,A
RUSSIA - PREMIER LEAGUE,A,H,A
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,H,H
SERBIA - PRVA LIGA,H,H,A
SERBIA - SUPER LIGA,A,H,D
SINGAPORE - PREMIER LEAGUE,A,H,H
SLOVAKIA - NIKE LIGA,A,D,A
SLOVENIA - PRVA LIGA,H,A,A
SOUTH KOREA - K LEAGUE 1,H,H,D
SPAIN - LALIGA2,A,A,H
SWEDEN - SUPERETTAN,D,A,D
THAILAND - THAI LEAGUE 1,A,D,D
URUGUAY - PRIMERA DIVISION,A,A,D
USA - USL CHAMPIONSHIP,D,H,D
VENEZUELA - LIGA FUTVE,D,D,D
