League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,A,A,H
ARMENIA - PREMIER LEAGUE,A,D,D
AZERBAIJAN - PREMIER LEAGUE,A,D,H
BELARUS - VYSSHAYA LIGA,H,D,A
BRAZIL - SERIE A,A,D,A
BULGARIA - PARVA LIGA,H,D,A
COLOMBIA - PRIMERA A,D,H,H
ENGLAND - CHAMPIONSHIP,H,D,D
FINLAND - VEIKKAUSLIIGA,A,A,H
GHANA - PREMIER LEAGUE,D,H,A
INDIA - ISL,A,A,D
ITALY - SERIE C,H,D,A
LIECHTENSTEIN - LIECHTENSTEIN CUP,H,D,A
MEXICO - LIGA DE EXPANSION MX,H,A,H
MEXICO - LIGA MX,H,D,A
PARAGUAY - PRIMERA DIVISION,D,D,H
SERBIA - SUPER LIGA,H,H,A
USA - MLS,A,D,A
VENEZUELA - LIGA FUTVE,D,D,H
