League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
France Ligue 2,2023-05-26,15:45:00,37,Sochaux,Metz,4.17,3.58,1.85,1.04,10.0,1.22,4.0,1.85,1.85,2.9,1.4,5.0,1.14,1.7,2.1
France Ligue 2,2023-05-26,15:45:00,37,Rodez,Pau,2.34,3.1,3.22,1.07,7.5,1.36,3.0,2.18,1.61,3.5,1.29,7.0,1.08,1.85,1.85
France Ligue 2,2023-05-26,15:45:00,37,Valenciennes,Grenoble Foot 38,2.14,3.17,3.62,1.08,7.0,1.4,2.75,2.21,1.59,3.75,1.25,7.0,1.08,1.91,1.8
France Ligue 2,2023-05-26,15:45:00,37,Bastia,Le Havre,2.58,2.92,3.03,1.09,7.0,1.44,2.4,2.47,1.48,4.75,1.17,9.0,1.05,2.1,1.7
France Ligue 2,2023-05-26,15:45:00,37,Dijon,Paris,2.15,3.22,3.53,1.06,8.0,1.33,3.2,2.05,1.69,3.6,1.25,6.5,1.1,1.87,1.87
France Ligue 2,2023-05-26,15:45:00,37,Caen,Saint-Étienne,2.46,3.32,2.83,1.04,10.0,1.2,4.33,1.82,1.89,2.33,1.53,4.5,1.17,1.52,2.45
France Ligue 2,2023-05-26,15:45:00,37,Guingamp,Niort,1.63,3.77,5.55,1.05,9.0,1.22,4.0,1.91,1.8,2.8,1.42,5.0,1.14,1.75,2.0
Italy Serie A,2023-05-26,15:45:00,37,Sampdoria,Sassuolo,3.7,3.8,1.93,1.04,11.0,1.21,4.0,1.68,2.07,2.55,1.46,4.6,1.18,1.6,2.2
France Ligue 2,2023-05-26,15:45:00,37,Annecy,Bordeaux,3.92,3.5,1.93,1.06,8.0,1.3,3.3,2.0,1.73,3.4,1.3,6.0,1.11,1.83,1.9
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,Bohemians,Shelbourne,1.97,3.2,3.85,1.08,6.5,1.42,2.62,2.3,1.5,4.0,1.2,8.0,1.05,2.05,1.68
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,Cork City,Shamrock Rovers,5.8,4.2,1.5,1.01,11.0,1.25,3.6,1.7,1.95,2.8,1.38,5.0,1.13,1.85,1.9
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,Drogheda United,UCD,1.58,3.95,5.2,1.08,6.5,1.25,3.6,1.8,1.99,2.9,1.36,5.25,1.13,1.91,1.8
Republic of Ireland Premier Division,2023-05-26,15:45:00,17,St Patrick's Athl.,Dundalk,1.88,3.5,3.8,1.01,11.0,1.25,3.6,1.7,1.95,2.87,1.36,5.0,1.13,1.65,2.1
Spain Segunda División,2023-05-26,16:00:00,42,Real Zaragoza,CD Tenerife,2.41,2.77,3.18,1.07,6.25,1.52,2.35,2.55,1.45,4.95,1.13,9.9,1.01,2.13,1.67
Peru Primera División,2023-05-26,17:00:00,17,Academia Cantolao,Deportivo Garcilaso,2.8,3.4,2.4,1.03,15.0,1.22,4.2,1.73,2.06,2.85,1.42,5.0,1.16,1.6,2.3
Portugal Liga NOS,2023-05-26,17:15:00,34,FC Vizela,Sporting CP,4.95,3.88,1.69,1.02,12.0,1.18,4.5,1.84,1.86,2.5,1.5,4.5,1.18,1.72,2.05
USA USL Championship,2023-05-26,20:30:00,0,Hartford Athletic,Sacramento Republic,3.8,3.5,1.8,1.04,12.75,1.25,3.55,1.73,1.91,2.95,1.35,5.3,1.12,1.72,2.0
Peru Primera División,2023-05-26,21:00:00,17,Cienciano,Deportivo Municipal,1.57,4.08,4.74,1.02,19.0,1.2,4.2,1.86,1.88,2.9,1.42,5.0,1.16,1.83,1.95
Bolivia LFPB,2023-05-26,21:00:00,15,Bolívar,Municipal Vinto,1.53,4.2,5.2,1.03,15.75,1.19,4.38,1.62,2.25,2.49,1.5,4.33,1.19,1.81,1.89
Ecuador Primera Categoría Serie A,2023-05-26,21:00:00,12,Libertad,CD Universidad Católica,3.3,3.35,2.0,1.05,9.25,1.27,3.4,1.81,1.9,2.95,1.34,5.5,1.12,1.7,2.0
Peru Primera División,2023-05-26,21:00:00,17,Cienciano,Deportivo Municipal,1.57,4.08,4.74,1.02,19.0,1.2,4.2,1.86,1.88,2.9,1.42,5.0,1.16,1.83,1.95
Bolivia LFPB,2023-05-26,21:00:00,15,Bolívar,Municipal Vinto,1.53,4.2,5.2,1.03,15.75,1.19,4.38,1.62,2.25,2.49,1.5,4.33,1.19,1.81,1.89
Ecuador Primera Categoría Serie A,2023-05-26,21:00:00,12,Libertad,CD Universidad Católica,3.3,3.35,2.0,1.05,9.25,1.27,3.4,1.81,1.9,2.95,1.34,5.5,1.12,1.7,2.0
Argentina Primera División,2023-05-26,21:30:00,18,Atlético Tucumán,Arsenal de Sarandí,1.65,3.78,5.45,1.05,8.0,1.33,3.0,2.05,1.7,3.6,1.25,6.5,1.08,2.09,1.69
Argentina Prim B Nacional,2023-05-26,21:30:00,18,Estudiantes Río Cuarto,All Boys,2.14,3.05,3.5,1.09,7.35,1.46,2.4,2.37,1.5,4.57,1.16,8.45,1.04,2.1,1.63
USA USL Championship,2023-05-26,23:30:00,0,Phoenix Rising,Las Vegas Lights,1.55,3.8,5.0,1.04,12.75,1.25,3.53,1.71,1.8,2.96,1.35,5.3,1.12,1.85,1.85
