League,N1,N2,N3
BRAZIL - BRASILEIRO WOMEN,Over25,Under25,Under25
CAMEROON - ELITE ONE,Under25,Under25,Over25
COLOMBIA - PRIMERA A,Over25,Under25,Under25
ECUADOR - LIGA PRO,Under25,Under25,Under25
GHANA - PREMIER LEAGUE,Under25,Over25,Under25
HONG KONG - PREMIER LEAGUE,Over25,Over25,Under25
INDIA - I-LEAGUE,Under25,Under25,Over25
ITALY - SERIE C,Under25,Under25,Under25
IVORY COAST - LIGUE 1,Under25,Under25,Over25
JAMAICA - PREMIER LEAGUE,Over25,Over25,Under25
MEXICO - LIGA DE EXPANSION MX,Under25,Under25,Over25
NIGERIA - NPFL,Under25,Over25,Over25
PANAMA - LPF,Under25,Over25,Over25
REPUBLIC OF THE CONGO - LIGUE 1,Under25,Over25,Over25
SERBIA - PRVA LIGA,Under25,Over25,Under25
SPAIN - LALIGA2,Over25,Over25,Under25
SPAIN - PRIMERA RFEF,Under25,Under25,Under25
URUGUAY - PRIMERA DIVISION,Under25,Under25,Under25
USA - USL CHAMPIONSHIP,Over25,Under25,Over25
VENEZUELA - LIGA FUTVE,Under25,Under25,Over25
