League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Japan J2 League,2023-05-13,05:00:00,15,Mito Hollyhock,Tochigi,2.64,2.84,3.04,1.07,6.5,1.5,2.5,2.43,1.45,4.25,1.14,8.0,1.02,2.0,1.73
South Korea K League 2,2023-05-13,06:30:00,13,Busan I'Park,Bucheon 1995,2.2,3.3,3.1,1.08,7.0,1.4,2.75,2.1,1.7,4.0,1.22,7.0,1.08,1.91,1.8
Australia A-League,2023-05-13,06:45:00,0,Adelaide United,Central Coast Mariners,2.5,3.75,2.55,1.02,19.0,1.1,5.4,1.45,2.7,2.12,1.72,3.32,1.27,1.4,2.75
Portugal LigaPro,2023-05-13,07:00:00,32,Belenenses,CD Mafra,2.72,3.31,2.56,1.06,8.0,1.3,3.3,1.97,1.82,3.3,1.3,6.0,1.11,1.72,2.05
South Korea K League 1,2023-05-13,07:00:00,13,Gangwon,Suwon Bluewings,2.42,3.11,3.3,1.08,7.0,1.4,2.75,2.1,1.6,4.0,1.22,7.5,1.07,1.91,1.8
Germany 2. Bundesliga,2023-05-13,08:00:00,32,Greuther Fürth,Eintracht Braunschweig,1.79,3.9,3.75,1.04,15.5,1.23,4.25,1.61,2.15,2.75,1.46,5.0,1.18,1.65,2.1
Germany 2. Bundesliga,2023-05-13,08:00:00,32,Holstein Kiel,Karlsruher SC,2.38,4.05,2.43,1.01,13.0,1.17,4.75,1.54,2.18,2.1,1.67,3.4,1.28,1.38,2.9
Germany 2. Bundesliga,2023-05-13,08:00:00,32,Kaiserslautern,Arminia Bielefeld,2.28,3.6,2.75,1.04,14.25,1.24,4.13,1.67,2.05,2.83,1.44,5.25,1.16,1.6,2.2
Ukraine Ukrainian Premier League,2023-05-13,08:00:00,26,Dynamo Kyiv,Chornomorets,1.44,4.63,6.57,1.03,15.0,1.22,3.9,1.63,1.92,2.7,1.4,4.8,1.15,1.85,1.88
Finland Veikkausliiga,2023-05-13,08:00:00,6,Lahti,KTP,2.05,3.45,3.2,1.05,9.0,1.25,3.75,1.85,1.95,2.75,1.4,4.75,1.15,1.61,2.15
Denmark 1st Division,2023-05-13,08:00:00,7,HB Køge,Fredericia,2.43,3.5,2.88,1.04,10.0,1.2,4.33,1.79,1.75,2.4,1.57,4.33,1.2,1.53,2.38
England Premier League,2023-05-13,08:30:00,36,Leeds United,Newcastle United,4.58,4.26,1.7,1.03,16.0,1.21,4.7,1.63,2.3,2.64,1.51,4.85,1.2,1.62,2.2
Romania Liga I,2023-05-13,08:30:00,8,Petrolul 52,Hermannstadt,2.41,2.89,3.39,1.09,6.5,1.49,2.55,2.17,1.49,4.75,1.16,9.0,1.05,2.05,1.72
Scotland Premiership,2023-05-13,08:30:00,35,Rangers,Celtic,2.75,3.35,2.28,1.04,10.0,1.22,4.0,1.63,2.2,2.62,1.44,4.5,1.17,1.57,2.3
China Chinese Super League,2023-05-13,08:35:00,7,Shenzhen,Dalian Yifang,3.55,3.15,2.1,1.08,8.8,1.43,2.86,2.14,1.67,4.3,1.22,8.7,1.07,1.95,1.8
Spain La Liga,2023-05-13,09:00:00,34,Real Sociedad,Girona FC,1.65,4.0,5.5,1.05,11.0,1.32,3.4,1.96,1.85,3.5,1.3,7.0,1.1,1.95,1.8
Italy Serie B,2023-05-13,09:00:00,37,Ascoli,Cosenza,1.93,3.35,3.8,1.08,7.0,1.36,2.95,2.15,1.61,4.0,1.22,7.0,1.08,1.95,1.83
Italy Serie B,2023-05-13,09:00:00,37,Bari 1908,Reggina,2.06,3.3,3.45,1.06,8.5,1.33,3.2,2.15,1.61,3.6,1.28,6.5,1.09,1.82,1.87
Italy Serie B,2023-05-13,09:00:00,37,Benevento,Modena,2.56,3.1,2.72,1.06,8.25,1.3,3.3,2.06,1.8,3.4,1.28,6.25,1.1,1.75,1.93
Italy Serie B,2023-05-13,09:00:00,37,Brescia,Pisa,2.31,3.2,3.05,1.07,7.5,1.33,3.1,2.15,1.61,3.6,1.25,6.5,1.1,1.8,1.95
Italy Serie B,2023-05-13,09:00:00,37,Cagliari,Palermo,1.92,3.35,3.85,1.06,9.0,1.3,3.3,2.06,1.8,3.4,1.3,6.0,1.11,1.78,1.9
Italy Serie B,2023-05-13,09:00:00,37,Como,Ternana,2.03,3.25,3.55,1.07,8.0,1.28,3.4,1.96,1.9,3.1,1.35,6.0,1.11,1.7,2.1
Italy Serie B,2023-05-13,09:00:00,37,SPAL,Parma,3.2,3.25,2.16,1.06,8.0,1.33,3.25,1.99,1.79,3.4,1.3,6.0,1.11,1.78,1.9
Italy Serie B,2023-05-13,09:00:00,37,Südtirol,Cittadella,2.47,2.95,2.98,1.1,6.5,1.44,2.55,2.15,1.61,4.2,1.19,8.75,1.06,1.98,1.73
Italy Serie B,2023-05-13,09:00:00,37,Venezia,Perugia,2.01,3.35,3.5,1.06,8.0,1.3,3.3,1.95,1.83,3.4,1.28,6.5,1.1,1.8,1.88
Finland Veikkausliiga,2023-05-13,09:00:00,6,Honka,KuPS,2.15,3.25,3.2,1.04,7.5,1.37,2.79,2.35,1.58,3.95,1.2,7.7,1.04,1.92,1.82
Hungary NB I,2023-05-13,09:15:00,31,Vasas,Zalaegerszegi TE,2.47,3.21,2.83,0.0,0.0,0.0,0.0,1.94,1.81,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-13,09:30:00,32,Excelsior Maassluis,OFC Oostzaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-13,09:30:00,32,HHC,Lisse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-05-13,10:00:00,32,Śląsk Wrocław,Wisła Płock,2.26,3.43,3.21,1.05,8.5,1.29,3.5,1.92,1.92,3.0,1.35,5.5,1.13,1.68,2.13
Slovenia PrvaLiga,2023-05-13,10:00:00,35,Mura,Gorica,1.84,3.49,4.42,1.07,7.5,1.36,3.0,2.0,1.78,3.5,1.29,6.5,1.1,1.83,1.9
Italy Serie A,2023-05-13,10:00:00,35,Salernitana,Atalanta,4.9,3.95,1.68,1.03,11.0,1.22,4.0,1.88,1.92,2.75,1.42,5.0,1.15,1.75,2.0
Netherlands Tweede Divisie,2023-05-13,10:00:00,32,Rijnsburgse Boys,Spakenburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-13,10:00:00,32,IJsselmeervogels,Noordwijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-13,10:00:00,32,AFC,Quick Boys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal LigaPro,2023-05-13,10:00:00,32,CD Feirense,Benfica II,1.96,3.57,3.66,1.05,9.0,1.25,3.6,1.83,1.97,3.1,1.35,5.5,1.12,1.68,2.1
France Ligue 2,2023-05-13,10:00:00,35,Quevilly Rouen,Bordeaux,3.8,3.4,1.9,1.07,7.5,1.36,3.0,2.1,1.68,3.75,1.25,7.0,1.08,1.91,1.85
Sweden Allsvenskan,2023-05-13,10:00:00,8,Häcken,Degerfors,1.25,6.0,12.0,1.02,29.0,1.09,7.5,1.42,2.6,2.02,1.8,2.95,1.4,1.75,2.05
Czech Republic First League,2023-05-13,10:00:00,2,Viktoria Plzeň,Sigma Olomouc,1.49,4.49,6.59,1.03,11.0,1.2,4.33,1.69,1.93,2.65,1.45,4.5,1.17,1.72,2.05
Czech Republic First League,2023-05-13,10:00:00,0,Slovan Liberec,České Budějovice,1.71,3.97,4.74,1.02,12.0,1.13,4.9,1.59,2.07,2.28,1.58,3.72,1.22,1.55,2.38
Czech Republic First League,2023-05-13,10:00:00,0,Hradec Králové,Mladá Boleslav,2.39,3.4,3.02,1.01,9.7,1.24,3.55,1.69,1.93,2.97,1.33,5.5,1.1,1.69,2.11
9288,2023-05-13,10:00:00,2,Potencia,Sud América,2.8,3.0,2.3,1.07,9.2,1.36,2.9,2.03,1.57,3.72,1.23,6.95,1.07,1.9,1.86
Germany Bundesliga,2023-05-13,10:30:00,32,Bayern München,Schalke 04,1.1,10.0,34.0,1.0,41.0,1.06,9.5,1.28,3.75,1.65,2.25,2.25,1.57,1.95,1.8
Germany Bundesliga,2023-05-13,10:30:00,32,Union Berlin,Freiburg,2.25,3.25,3.5,1.1,7.5,1.48,2.7,2.3,1.62,4.75,1.19,10.0,1.05,2.05,1.7
Germany Bundesliga,2023-05-13,10:30:00,32,Eintracht Frankfurt,Mainz 05,2.15,3.75,3.25,1.03,15.0,1.22,4.33,1.75,2.1,2.8,1.45,5.0,1.18,1.57,2.25
Germany Bundesliga,2023-05-13,10:30:00,32,Wolfsburg,Hoffenheim,1.75,4.0,4.5,1.02,19.0,1.18,5.0,1.66,2.25,2.3,1.57,4.2,1.24,1.5,2.5
Germany Bundesliga,2023-05-13,10:30:00,32,Bochum,Augsburg,2.1,3.75,3.4,1.03,13.0,1.25,4.0,1.72,2.15,2.95,1.42,5.5,1.15,1.62,2.2
Netherlands Tweede Divisie,2023-05-13,10:30:00,32,Katwijk,Kozakken Boys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-13,10:30:00,32,Koninklijke HFC,Sparta Rotterdam II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League,2023-05-13,11:00:00,36,Aston Villa,Tottenham Hotspur,2.22,3.6,3.25,1.01,11.0,1.22,3.92,1.75,2.13,2.87,1.45,4.9,1.13,1.62,2.2
England Premier League,2023-05-13,11:00:00,36,Crystal Palace,AFC Bournemouth,1.92,3.75,4.1,1.05,9.75,1.3,3.74,1.94,1.91,3.46,1.33,5.5,1.13,1.8,1.95
England Premier League,2023-05-13,11:00:00,36,Manchester United,Wolverhampton Wanderers,1.4,4.75,7.0,1.03,13.0,1.19,4.33,1.6,2.25,2.61,1.53,4.2,1.2,1.91,1.91
England Premier League,2023-05-13,11:00:00,36,Southampton,Fulham,2.48,3.45,2.95,1.06,8.75,1.29,3.8,2.01,1.84,3.34,1.35,6.0,1.11,1.7,2.05
England Premier League,2023-05-13,11:00:00,36,Chelsea,Nottingham Forest,1.41,4.95,8.3,1.04,10.5,1.28,3.89,1.85,2.0,3.24,1.37,5.5,1.13,1.95,1.8
Ukraine Ukrainian Premier League,2023-05-13,11:00:00,26,Inhulets,Shakhtar Donetsk,12.0,5.6,1.19,1.02,18.0,1.18,4.5,1.63,2.2,2.45,1.5,4.2,1.19,2.05,1.68
Finland Veikkausliiga,2023-05-13,11:00:00,7,HJK,Inter Turku,1.62,4.0,5.5,1.05,12.0,1.29,3.6,1.91,1.9,3.25,1.35,6.2,1.12,1.95,1.82
Finland Veikkausliiga,2023-05-13,11:00:00,7,Oulu,VPS,2.1,3.3,3.25,1.06,8.5,1.34,3.0,2.18,1.68,3.5,1.26,7.0,1.09,1.85,1.83
Finland Veikkausliiga,2023-05-13,11:00:00,7,SJK,Ilves,1.72,3.5,4.5,1.07,10.25,1.35,3.25,2.1,1.74,3.67,1.29,7.2,1.1,1.95,1.85
Greece Super League,2023-05-13,11:00:00,7,Panaitolikos,OFI,2.75,3.3,2.3,1.05,11.0,1.33,3.3,2.12,1.72,3.6,1.3,6.5,1.1,1.78,2.0
Scotland Premiership,2023-05-13,11:00:00,35,Aberdeen,Hibernian,2.06,3.25,3.25,1.04,12.0,1.28,3.6,1.86,1.88,3.3,1.33,6.0,1.12,1.72,2.1
Scotland Premiership,2023-05-13,11:00:00,35,St. Mirren,Hearts,2.5,3.15,2.63,1.05,11.0,1.33,3.3,1.96,1.79,3.6,1.3,6.5,1.1,1.75,2.0
Scotland Premiership,2023-05-13,11:00:00,35,Dundee United,Ross County,2.18,3.15,3.05,1.05,10.0,1.33,3.25,2.05,1.72,3.6,1.28,7.0,1.09,1.8,1.95
Scotland Premiership,2023-05-13,11:00:00,35,Kilmarnock,Livingston,1.96,3.3,3.5,1.05,10.0,1.33,3.25,2.04,1.73,3.6,1.28,7.0,1.09,1.85,1.83
Scotland Premiership,2023-05-13,11:00:00,35,St. Johnstone,Motherwell,2.65,2.88,2.65,1.07,9.0,1.4,2.95,2.23,1.61,4.2,1.22,8.0,1.07,1.85,1.82
England EFL League One,2023-05-13,11:00:00,0,Bolton Wanderers,Barnsley,2.48,3.2,2.88,1.04,8.0,1.28,3.3,1.98,1.77,3.5,1.25,7.0,1.06,1.75,2.0
Spain Segunda División,2023-05-13,11:15:00,40,Sporting Gijón,Real Oviedo,2.23,2.95,3.2,1.12,5.5,1.54,2.43,2.4,1.44,5.0,1.14,10.0,1.04,2.2,1.62
Spain La Liga,2023-05-13,11:15:00,34,CA Osasuna,Almería,2.05,3.6,3.6,1.05,11.0,1.3,3.6,1.92,1.88,3.4,1.33,6.5,1.12,1.75,2.0
Italy Serie B,2023-05-13,11:15:00,37,Frosinone,Genoa,2.48,3.0,2.91,1.07,7.75,1.36,3.0,2.15,1.61,3.75,1.25,7.0,1.09,1.8,1.88
Portugal Liga NOS,2023-05-13,11:30:00,32,GD Chaves,Paços de Ferreira,1.85,3.4,4.2,1.06,9.5,1.36,3.1,2.14,1.66,3.75,1.25,7.5,1.08,1.87,1.9
Portugal Liga NOS,2023-05-13,11:30:00,32,FC Vizela,Famalicão,2.55,3.15,2.75,1.06,9.5,1.36,3.1,2.14,1.66,3.75,1.25,7.5,1.08,1.83,1.9
Slovakia Super Liga,2023-05-13,11:30:00,9,Žilina,DAC,3.15,3.5,1.9,1.04,10.0,1.22,4.0,1.58,2.23,2.75,1.42,4.5,1.17,1.62,2.2
Slovakia Super Liga,2023-05-13,11:30:00,9,Dukla Banská Bystrica,Slovan Bratislava,4.66,4.28,1.64,1.02,12.0,1.15,4.75,1.36,2.53,2.2,1.6,3.75,1.25,1.62,2.2
Slovakia Super Liga,2023-05-13,11:30:00,9,Podbrezová,Spartak Trnava,3.29,3.36,2.12,1.05,9.0,1.25,3.6,1.87,1.88,3.0,1.35,4.75,1.15,1.72,2.05
Slovakia Super Liga,2023-05-13,11:30:00,9,Ružomberok,Zemplín Michalovce,1.7,3.66,5.02,1.06,8.0,1.28,3.5,1.95,1.81,3.2,1.33,6.0,1.11,1.87,1.87
Slovakia Super Liga,2023-05-13,11:30:00,9,Skalica,Liptovský Mikuláš,1.35,4.2,6.4,1.08,7.0,1.28,3.5,1.73,2.0,3.2,1.33,6.5,1.1,1.9,1.83
Serbia SuperLiga,2023-05-13,11:30:00,5,Čukarički,Novi Pazar,1.32,4.35,6.5,1.03,11.0,1.18,4.5,1.81,1.91,2.6,1.45,4.33,1.2,2.15,1.66
England National League,2023-05-13,11:30:00,0,Chesterfield,Notts County,3.28,3.66,2.02,1.03,12.5,1.18,4.5,1.6,2.19,2.05,1.61,4.0,1.22,1.53,2.38
Bulgaria First League,2023-05-13,11:30:00,1,Botev Vratsa,Spartak Varna,2.4,3.2,2.6,1.07,6.8,1.33,3.0,2.03,1.57,3.8,1.22,6.5,1.08,1.8,1.9
Croatia Prva HNL,2023-05-13,12:00:00,34,Hajduk Split,Osijek,1.8,3.3,4.2,1.06,8.0,1.33,3.25,2.08,1.73,3.25,1.33,6.0,1.11,1.91,1.8
France Ligue 1,2023-05-13,12:00:00,35,Strasbourg,Nice,2.27,3.25,2.84,1.06,10.0,1.36,3.2,2.08,1.8,3.75,1.28,7.5,1.09,1.91,1.91
Hungary NB I,2023-05-13,12:00:00,31,Debrecen,Honvéd W,2.1,3.35,3.3,0.0,0.0,0.0,0.0,1.88,1.88,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2023-05-13,12:00:00,6,FK Bodo - Glimt,Rosenborg,1.33,5.2,8.0,1.02,12.0,1.15,4.75,1.5,2.35,2.35,1.6,3.75,1.25,1.8,1.88
Norway Eliteserien,2023-05-13,12:00:00,6,HamKam,Tromsø,2.25,3.15,3.3,1.07,7.5,1.33,3.25,2.12,1.73,3.5,1.29,6.5,1.1,1.77,1.9
Norway Eliteserien,2023-05-13,12:00:00,6,Molde,Strømsgodset,1.3,5.4,9.0,1.02,13.0,1.12,5.5,1.51,2.34,2.12,1.72,3.25,1.33,1.77,1.93
Norway Eliteserien,2023-05-13,12:00:00,6,Sandefjord,Viking,4.35,3.5,1.82,1.04,10.0,1.22,4.0,1.8,2.02,2.62,1.44,4.75,1.15,1.61,2.15
Norway Eliteserien,2023-05-13,12:00:00,6,Sarpsborg 08,Brann,4.25,3.6,1.81,1.04,10.0,1.22,4.0,1.65,2.25,2.45,1.48,4.5,1.17,1.57,2.25
Norway Eliteserien,2023-05-13,12:00:00,6,Stabæk,Aalesund,1.87,3.5,4.1,1.06,8.0,1.33,3.25,2.0,1.8,3.4,1.3,6.5,1.1,1.87,1.82
Austria Bundesliga,2023-05-13,12:00:00,7,Rheindorf Altach,Hartberg,2.75,3.3,2.45,0.0,0.0,0.0,0.0,1.88,1.88,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-05-13,12:00:00,7,Wolfsberger AC,Austria Lustenau,1.85,3.75,3.75,0.0,0.0,0.0,0.0,1.74,2.02,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-05-13,12:30:00,32,Cracovia Kraków,Zagłębie Lubin,2.19,3.32,3.51,1.05,8.5,1.25,3.75,1.99,1.8,2.87,1.36,5.25,1.14,1.63,2.22
Slovenia PrvaLiga,2023-05-13,12:30:00,35,Domžale,Olimpija,3.31,3.41,2.18,1.02,9.0,1.25,3.33,1.88,1.88,3.17,1.31,5.65,1.09,1.71,2.02
Sweden Allsvenskan,2023-05-13,12:30:00,8,Varberg,Norrköping,3.56,3.38,2.16,1.04,8.5,1.29,3.3,1.99,1.87,3.2,1.3,5.5,1.11,1.73,2.0
Finland Veikkausliiga,2023-05-13,12:30:00,7,Mariehamn,Haka,2.5,3.4,2.55,1.05,12.5,1.27,3.78,1.9,1.9,3.1,1.38,5.9,1.14,1.68,2.15
Uruguay Primera División,2023-05-13,12:30:00,15,River Plate,Liverpool FC Montevideo,2.75,3.35,2.35,1.04,10.0,1.29,3.24,1.91,1.85,3.2,1.3,6.0,1.1,1.73,2.0
Switzerland Super League,2023-05-13,13:00:00,33,Grasshopper,Luzern,3.1,3.69,2.14,1.03,18.5,1.18,4.98,1.69,2.02,2.25,1.57,4.22,1.23,1.5,2.4
Italy Serie A,2023-05-13,13:00:00,35,Spezia,AC Milan,5.4,3.7,1.68,1.05,11.0,1.3,3.6,2.05,1.78,3.4,1.33,6.5,1.12,1.8,1.95
Netherlands Tweede Divisie,2023-05-13,13:00:00,32,De Treffers,Scheveningen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2023-05-13,13:00:00,27,Ismaily SC,Zamalek,3.53,3.4,2.02,1.06,8.65,1.34,3.08,1.99,1.58,3.6,1.26,6.8,1.08,1.91,1.8
Romania Liga I,2023-05-13,13:00:00,8,Universitatea Cluj,Chindia Târgovişte,1.99,3.19,3.88,1.09,6.5,1.5,2.5,1.94,1.63,4.75,1.16,9.0,1.05,2.2,1.63
Czech Republic First League,2023-05-13,13:00:00,2,Sparta Praha,Slavia Praha,2.42,3.56,2.85,1.05,9.0,1.25,3.75,1.79,1.81,3.0,1.36,5.0,1.14,1.63,2.2
Belgium Pro League,2023-05-13,13:15:00,3,Cercle Brugge,KAA Gent,2.88,3.35,2.33,1.04,13.0,1.25,3.75,1.79,1.99,3.1,1.38,5.5,1.14,1.65,2.2
Spain Segunda División,2023-05-13,13:30:00,40,Granada CF,CD Lugo,1.25,4.9,10.5,1.06,8.0,1.33,3.25,1.93,1.83,3.4,1.3,6.5,1.1,2.62,1.44
Spain Segunda División,2023-05-13,13:30:00,40,Real Zaragoza,FC Cartagena,2.8,3.0,2.48,1.1,7.0,1.44,2.4,2.43,1.54,4.5,1.18,9.0,1.05,2.02,1.76
Germany Bundesliga,2023-05-13,13:30:00,32,Borussia Dortmund,Borussia M'gladbach,1.4,5.5,7.0,1.02,41.0,1.07,9.0,1.33,3.4,1.78,2.04,2.5,1.53,1.57,2.25
Spain La Liga,2023-05-13,13:30:00,34,Villarreal,Athletic Club Bilbao,2.25,3.5,3.25,1.05,12.0,1.3,3.6,1.88,1.92,3.25,1.35,6.5,1.12,1.7,2.05
Serbia SuperLiga,2023-05-13,13:30:00,5,Red Star Belgrade,Vojvodina,1.25,5.0,7.5,1.03,11.0,1.18,4.5,1.56,2.28,2.65,1.45,4.33,1.2,2.38,1.53
England Championship,2023-05-13,13:30:00,0,Sunderland,Luton Town,2.74,3.32,2.69,1.07,9.0,1.39,2.9,2.0,1.86,4.1,1.23,9.0,1.07,1.83,1.83
Netherlands Eredivisie,2023-05-13,13:45:00,32,Volendam,Sparta Rotterdam,2.83,3.65,2.2,1.02,10.0,1.18,4.33,1.57,2.25,2.4,1.5,4.33,1.18,1.53,2.38
Argentina Prim B Nacional,2023-05-13,13:45:00,16,Deportivo Morón,Nueva Chicago,1.97,3.01,4.25,1.11,6.0,1.58,2.23,2.77,1.34,6.0,1.13,14.0,1.01,2.25,1.55
France Ligue 2,2023-05-13,14:00:00,35,Metz,Grenoble Foot 38,1.4,4.25,7.5,1.05,9.0,1.25,3.75,1.81,1.95,3.1,1.36,5.5,1.12,2.0,1.71
France Ligue 2,2023-05-13,14:00:00,35,Laval,Saint-Étienne,2.55,3.45,2.48,1.05,9.0,1.22,4.0,1.71,2.07,2.85,1.4,5.0,1.14,1.61,2.15
France Ligue 2,2023-05-13,14:00:00,35,Sochaux,Guingamp,1.87,3.45,3.9,1.07,7.5,1.33,3.2,1.98,1.78,3.6,1.28,6.5,1.1,1.85,1.83
France Ligue 2,2023-05-13,14:00:00,35,Rodez,Paris,2.95,3.1,2.38,1.07,7.5,1.33,3.1,2.15,1.67,3.75,1.25,6.5,1.1,1.8,1.87
France Ligue 2,2023-05-13,14:00:00,35,Valenciennes,Pau,2.33,3.15,3.0,1.08,7.0,1.38,2.9,2.15,1.67,4.0,1.22,7.5,1.07,1.9,1.78
France Ligue 2,2023-05-13,14:00:00,35,Bastia,Niort,1.45,4.1,6.5,1.05,9.0,1.25,3.75,1.86,1.89,3.1,1.36,5.0,1.14,1.98,1.73
France Ligue 2,2023-05-13,14:00:00,35,Dijon,Amiens SC,1.9,3.25,4.0,1.08,7.0,1.36,2.95,2.18,1.65,4.0,1.22,7.5,1.07,1.98,1.72
France Ligue 2,2023-05-13,14:00:00,35,Caen,Nîmes,1.73,3.8,4.2,1.06,8.0,1.3,3.3,1.92,1.84,3.5,1.28,6.0,1.11,1.85,1.82
Portugal Liga NOS,2023-05-13,14:00:00,32,Portimonense,Benfica,9.0,5.3,1.28,1.02,17.0,1.15,5.5,1.54,2.38,2.27,1.56,3.75,1.25,1.9,1.75
USA MLS,2023-05-13,14:00:00,0,Chicago Fire,St. Louis City,1.85,3.55,3.55,1.0,10.5,1.21,3.82,1.72,2.02,2.75,1.38,4.95,1.12,1.67,2.15
Greece Super League,2023-05-13,14:00:00,7,Asteras Tripolis,Atromitos,2.0,3.0,3.75,1.07,7.11,1.47,2.55,2.48,1.5,4.84,1.15,10.0,1.04,2.1,1.68
