League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Brazil Serie D,2023-07-22,15:00:00,14,Fluminense PI,Ferroviário,5.36,3.8,1.59,1.05,11.0,1.31,3.18,1.99,1.8,3.33,1.28,6.1,1.09,1.95,1.81
Brazil Serie D,2023-07-22,15:00:00,14,Tocantinópolis,Parnahyba,2.08,3.05,3.7,1.07,8.75,1.38,2.82,2.17,1.61,3.85,1.22,7.2,1.06,1.94,1.82
Brazil Serie D,2023-07-22,15:00:00,14,Cordino,Caucaia,1.99,3.34,3.6,1.06,9.6,1.33,3.0,2.09,1.72,3.57,1.23,6.65,1.08,1.84,1.92
Brazil Serie D,2023-07-22,15:00:00,14,Uniclinic,Maranhão,2.45,3.0,2.7,1.08,8.4,1.39,2.79,2.2,1.65,3.9,1.21,7.3,1.06,1.9,1.82
9288,2023-07-22,15:00:00,12,Uruguay Montevideo FC,Tacuarembó,1.57,3.5,5.0,1.05,9.75,1.35,2.9,2.01,1.63,3.6,1.25,7.5,1.08,2.1,1.65
9288,2023-07-22,15:00:00,12,Sud América,Miramar Misiones,3.4,3.1,1.98,0.0,0.0,0.0,0.0,2.16,1.55,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-07-22,15:00:00,12,Juventud,Rentistas,2.72,2.77,2.43,1.1,6.25,1.49,2.45,2.47,1.48,4.85,1.13,10.75,1.04,2.05,1.66
9288,2023-07-22,15:00:00,12,Atenas,Bella Vista,2.17,3.05,3.45,0.0,0.0,1.48,2.47,2.41,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay Primera División,2023-07-22,15:00:00,7,Danubio,River Plate,1.98,3.4,3.3,1.06,8.5,1.32,3.1,1.99,1.77,3.4,1.27,6.75,1.09,1.83,1.85
Argentina Prim B Nacional,2023-07-22,15:00:00,23,Estudiantes Caseros,Quilmes,2.24,3.16,3.43,1.09,7.25,1.52,2.43,2.4,1.5,4.75,1.17,11.0,1.05,2.05,1.74
Argentina Prim B Nacional,2023-07-22,15:00:00,23,Deportivo Madryn,Ferro Carril Oeste,2.53,3.08,2.99,1.1,7.0,1.44,2.4,2.4,1.5,4.85,1.16,11.0,1.04,2.0,1.74
Argentina Prim B Nacional,2023-07-22,15:00:00,26,Defensores Unidos,Estudiantes Río Cuarto,2.76,2.95,2.81,1.08,6.0,1.53,2.2,2.9,1.36,5.25,1.09,9.6,1.02,2.05,1.6
9553,2023-07-22,15:00:00,1,Piast Gliwice,Lech Poznań,3.0,3.25,2.3,1.06,8.5,1.33,3.1,2.07,1.65,3.95,1.22,8.0,1.07,1.95,1.8
Peru Primera División,2023-07-22,15:00:00,5,Alianza Atlético,Real Garcilaso,2.02,3.09,3.11,1.05,10.0,1.3,3.5,1.84,1.86,3.3,1.33,6.0,1.12,1.75,2.05
Argentina Prim B Nacional,2023-07-22,15:10:00,26,Agropecuario,Nueva Chicago,2.01,3.13,4.23,1.11,6.5,1.53,2.25,2.75,1.4,5.75,1.13,14.0,1.03,2.25,1.57
9579,2023-07-22,15:15:00,1,Koper,Olimpija,2.81,3.35,2.46,1.05,10.75,1.29,3.27,2.01,1.8,3.23,1.3,5.95,1.1,1.72,2.0
Argentina Primera División,2023-07-22,15:30:00,26,San Lorenzo,Argentinos Juniors,2.3,2.88,3.4,1.12,6.25,1.6,2.2,2.88,1.4,5.5,1.12,11.0,1.03,2.25,1.57
Brazil Serie B,2023-07-22,15:30:00,19,Mirassol,Tombense,1.6,3.6,5.25,1.08,8.25,1.43,2.7,2.22,1.54,4.07,1.2,8.0,1.05,2.25,1.57
9551,2023-07-22,15:30:00,2,Ludogorets,Etar,1.12,8.3,26.0,1.02,13.5,1.18,4.33,1.6,2.2,2.4,1.5,4.33,1.18,3.5,1.29
9580,2023-07-22,15:30:00,1,Winterthur,Luzern,3.4,3.6,1.98,1.04,16.0,1.22,4.32,1.7,2.01,2.6,1.44,4.5,1.17,1.62,2.2
9622,2023-07-22,15:30:00,2,FCSB,Dinamo Bucureşti,1.6,3.8,5.0,1.02,15.0,1.18,5.1,1.8,2.0,2.48,1.5,4.5,1.19,1.82,1.88
Chile Primera División,2023-07-22,16:00:00,18,Copiapó,Cobresal,2.8,3.25,2.45,1.01,9.7,1.25,3.48,1.84,1.96,2.97,1.33,5.5,1.1,1.67,2.15
Chile Primera B,2023-07-22,16:00:00,19,Recoleta,Santiago Wanderers,2.84,3.18,2.43,1.07,8.75,1.38,2.8,2.19,1.66,3.9,1.21,7.25,1.06,1.9,1.8
Bolivia LFPB,2023-07-22,16:00:00,20,Nacional Potosí,Aurora,1.78,4.05,4.07,1.03,15.25,1.18,4.42,1.6,2.2,2.47,1.5,4.3,1.19,1.64,2.2
Canada Canadian Premier League,2023-07-22,16:00:00,16,HFX Wanderers FC,Atlético Ottawa,2.6,3.08,2.66,1.05,8.0,1.3,3.2,2.22,1.5,3.2,1.3,5.75,1.1,2.1,1.67
Brazil Serie A,2023-07-22,16:00:00,16,Flamengo,América Mineiro,1.49,4.4,6.5,1.03,11.0,1.2,4.0,1.7,1.96,2.5,1.48,4.33,1.18,1.8,1.95
Brazil Serie A,2023-07-22,16:00:00,16,Palmeiras,Fortaleza,1.65,3.75,5.5,1.02,9.0,1.28,3.26,1.92,1.94,3.24,1.29,6.05,1.08,1.95,1.8
Chile Segunda División,2023-07-22,16:00:00,16,Deportes Linares,Fernández Vial,2.57,2.99,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-07-22,16:00:00,16,Melipilla,Deportes Valdivia,1.88,3.3,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-22,16:00:00,14,Pouso Alegre,Aparecidense,1.96,3.08,4.12,1.1,7.0,1.5,2.3,2.58,1.4,4.85,1.14,8.85,1.03,2.2,1.6
Brazil Serie C,2023-07-22,16:00:00,14,Confiança,Operário PR,2.73,3.02,2.58,0.0,0.0,1.5,2.5,2.33,1.49,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-07-22,16:00:00,14,Amazonas,Ypiranga Erechim,1.97,3.28,3.74,1.07,8.85,1.4,2.73,2.17,1.56,4.02,1.2,7.4,1.06,2.0,1.7
9542,2023-07-22,16:00:00,1,Osijek,Slaven Koprivnica,1.55,3.65,5.25,1.03,8.5,1.3,3.2,2.0,1.7,3.7,1.22,5.7,1.1,2.1,1.65
Chile Segunda División,2023-07-22,16:30:00,16,Provincial Osorno,Deportes Limache,2.83,3.05,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile Segunda División,2023-07-22,16:30:00,16,San Antonio Unido,General Velásquez,1.89,3.18,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela Primera División,2023-07-22,17:00:00,20,Carabobo,Mineros de Guayana,1.59,3.55,6.28,1.05,10.25,1.3,3.23,2.03,1.78,3.28,1.29,6.05,1.09,2.0,1.75
Brazil Serie B,2023-07-22,17:00:00,19,Vila Nova,ABC,1.46,3.9,6.75,1.1,6.5,1.44,2.65,2.27,1.52,4.75,1.18,8.0,1.06,2.6,1.47
Brazil Serie B,2023-07-22,17:00:00,19,Criciúma,Novorizontino,2.15,3.1,3.2,1.11,6.5,1.5,2.45,2.48,1.43,4.68,1.15,9.9,1.01,2.15,1.66
Brazil Serie D,2023-07-22,17:00:00,14,Princesa Solimões,Águia de Marabá,2.01,3.05,3.9,1.07,8.8,1.38,2.8,2.21,1.59,3.88,1.22,7.2,1.06,1.98,1.79
Brazil Serie D,2023-07-22,17:00:00,14,Humaitá,Nacional AM,4.2,3.45,1.81,1.04,12.75,1.26,3.52,1.88,1.9,2.98,1.34,5.35,1.12,1.79,1.98
Brazil Serie D,2023-07-22,17:00:00,14,São Raimundo RR,São Francisco,1.15,6.95,15.0,1.01,19.0,1.13,5.25,1.43,2.54,2.07,1.62,3.42,1.25,2.11,1.69
Brazil Serie D,2023-07-22,17:00:00,14,Tuna Luso,Trem,1.31,4.95,8.75,1.03,15.5,1.21,3.9,1.71,2.11,2.68,1.41,4.7,1.15,2.05,1.68
Paraguay Division Profesional,2023-07-22,17:00:00,3,Sportivo Trinidense,Resistencia,1.69,3.84,4.62,0.0,0.0,0.0,0.0,1.8,1.94,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera B,2023-07-22,17:30:00,1,Universitario Popayán,Leones,2.4,3.0,2.75,1.04,10.25,1.33,3.1,2.0,1.72,3.43,1.25,6.35,1.08,1.8,1.9
Colombia Categoria Primera B,2023-07-22,17:30:00,1,Llaneros,Patriotas Boyacá,2.2,2.89,3.58,1.12,5.9,1.61,2.12,2.91,1.32,5.7,1.1,14.0,1.01,2.45,1.5
Colombia Categoria Primera B,2023-07-22,17:30:00,1,Real Santander,Atlético,1.66,3.58,5.08,1.04,9.0,1.36,2.95,2.16,1.68,4.0,1.22,7.0,1.07,2.05,1.72
Peru Primera División,2023-07-22,17:30:00,5,ADT,Atlético Grau,1.72,3.87,4.35,1.03,13.0,1.22,4.0,1.72,2.05,2.95,1.4,5.5,1.15,1.72,2.05
Argentina Primera División,2023-07-22,18:00:00,26,Estudiantes,Belgrano,1.73,3.4,5.0,1.09,6.0,1.48,2.5,2.4,1.53,4.33,1.18,8.0,1.05,2.25,1.57
Brazil Serie B,2023-07-22,18:00:00,19,Ituano,Avaí,2.0,3.2,3.5,1.09,7.5,1.48,2.55,2.36,1.48,4.4,1.17,8.15,1.04,2.1,1.67
Brazil Serie D,2023-07-22,18:00:00,14,Maringá,XV de Piracicaba,1.74,3.15,5.2,1.08,6.3,1.45,2.48,2.4,1.51,4.55,1.14,10.0,1.02,2.16,1.66
Brazil Serie D,2023-07-22,18:00:00,14,CRAC,Cascavel CR,1.62,3.25,5.5,1.09,7.55,1.46,2.52,2.41,1.5,4.47,1.17,8.25,1.04,2.35,1.52
Brazil Serie D,2023-07-22,18:00:00,14,Operário MT,Ferroviária,6.8,3.9,1.48,1.05,8.0,1.36,2.9,2.16,1.68,3.9,1.22,9.0,1.03,2.25,1.61
Brazil Serie D,2023-07-22,18:00:00,14,Inter de Limeira,CAP,1.95,2.95,4.4,1.07,6.45,1.51,2.4,2.45,1.46,4.75,1.13,11.0,1.01,2.25,1.61
Brazil Serie D,2023-07-22,18:00:00,14,Hercílio Luz,Aimoré,1.34,4.9,7.75,1.02,13.0,1.15,4.45,1.56,2.27,2.4,1.49,4.1,1.18,1.83,1.93
Brazil Serie D,2023-07-22,18:00:00,14,Caxias,Independiente FSJ,1.88,3.15,4.3,1.07,6.15,1.51,2.4,2.5,1.44,5.0,1.12,11.0,1.01,2.19,1.64
Brazil Serie D,2023-07-22,18:00:00,14,Camboriú,Novo Hamburgo,1.3,4.9,9.65,1.01,11.0,1.25,3.42,1.86,1.92,2.98,1.32,5.5,1.11,2.27,1.6
Brazil Serie D,2023-07-22,18:00:00,14,Brasil de Pelotas,Concórdia AC,2.1,2.85,3.95,0.0,0.0,1.51,2.39,2.57,1.41,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-07-22,18:10:00,2,Rionegro Águilas,Atlético Nacional,2.6,2.65,2.9,1.07,7.0,1.36,2.9,2.1,1.65,3.6,1.25,6.5,1.08,1.8,1.91
Argentina Prim B Nacional,2023-07-22,18:10:00,26,Alvarado,Deportivo Morón,2.86,2.95,2.71,1.12,6.05,1.53,2.2,2.75,1.4,5.25,1.13,12.0,1.03,2.25,1.6
Chile Primera División,2023-07-22,18:30:00,18,Huachipato,O'Higgins,1.93,3.4,3.8,1.05,10.0,1.33,3.25,1.94,1.71,3.6,1.28,7.0,1.09,1.8,1.95
Bolivia LFPB,2023-07-22,18:30:00,20,Wilstermann,Libertad,1.57,4.15,5.6,1.04,12.0,1.27,3.55,1.86,1.94,3.05,1.35,5.55,1.12,1.91,1.8
Brazil Serie A,2023-07-22,18:30:00,16,Bahia,Corinthians,2.6,2.9,3.0,1.11,6.0,1.5,2.45,2.51,1.43,4.5,1.17,9.0,1.05,2.05,1.7
Brazil Serie A,2023-07-22,18:30:00,16,Cuiabá,São Paulo,2.55,3.0,2.95,1.11,6.0,1.5,2.45,2.53,1.42,4.75,1.15,10.0,1.04,2.1,1.67
Brazil Serie C,2023-07-22,19:00:00,14,São Bernardo,América RN,1.81,3.28,4.51,1.09,7.35,1.5,2.35,2.44,1.45,4.63,1.16,8.5,1.04,2.2,1.6
Venezuela Primera División,2023-07-22,19:15:00,20,Estudiantes Mérida,UCV,1.66,3.7,5.09,1.03,9.5,1.34,2.98,2.07,1.75,3.6,1.25,6.65,1.06,2.05,1.7
Uruguay Primera División,2023-07-22,19:30:00,7,Nacional,Cerro Largo,1.5,4.17,6.18,1.04,13.25,1.25,3.55,1.83,1.91,2.95,1.35,5.3,1.12,1.93,1.83
Paraguay Division Profesional,2023-07-22,19:30:00,3,Cerro Porteño,General Caballero JLM,1.49,4.27,6.13,0.0,0.0,0.0,0.0,1.75,2.01,0.0,0.0,0.0,0.0,0.0,0.0
USA USL Championship,2023-07-22,20:00:00,0,Indy Eleven,Tampa Bay Rowdies,3.56,3.5,1.95,1.04,12.0,1.26,3.42,1.89,1.89,3.08,1.32,5.45,1.12,1.7,2.1
Canada Canadian Premier League,2023-07-22,20:00:00,16,Vancouver FC,Cavalry FC,2.65,3.09,2.23,1.04,13.25,1.24,3.67,1.75,1.75,2.85,1.37,5.1,1.13,1.63,2.22
9701,2023-07-22,20:05:00,1,Tapatío,Cancún,1.87,3.44,4.0,1.03,8.0,1.33,2.93,2.11,1.72,3.65,1.22,7.1,1.05,1.88,1.78
Argentina Prim B Nacional,2023-07-22,20:10:00,23,Independiente Rivadavia,Atlanta,1.71,3.7,5.0,1.05,9.6,1.36,2.93,2.13,1.71,3.67,1.25,6.8,1.08,2.1,1.7
Colombia Categoria Primera A,2023-07-22,20:20:00,2,Unión Magdalena,América de Cali,3.05,3.25,2.35,1.07,7.0,1.36,2.9,2.15,1.7,3.6,1.25,6.5,1.08,1.85,1.85
Argentina Primera División,2023-07-22,20:30:00,26,Platense,Huracán,2.2,2.95,3.6,1.13,5.25,1.61,2.15,2.85,1.37,5.75,1.11,13.0,1.03,2.37,1.5
USA USL Championship,2023-07-22,20:30:00,0,Charleston Battery,Pittsburgh Riverhounds,2.13,3.4,3.16,1.05,9.0,1.29,3.5,1.89,1.89,3.0,1.36,5.5,1.12,1.7,2.05
USA USL Championship,2023-07-22,20:30:00,0,Detroit City FC,Monterey Bay,2.47,3.35,2.61,1.05,9.0,1.29,3.5,1.89,1.89,3.0,1.36,5.5,1.12,1.7,2.05
Chile Primera División,2023-07-22,21:00:00,18,Universidad Chile,Palestino,2.15,3.4,3.1,1.02,9.1,1.29,3.3,1.92,1.88,3.2,1.3,5.5,1.11,1.75,2.0
USA USL Championship,2023-07-22,21:00:00,0,Louisville City,Birmingham Legion,1.82,3.4,3.6,1.02,9.2,1.26,3.34,1.76,1.75,3.14,1.29,5.9,1.08,1.74,1.93
Brazil Serie A,2023-07-22,21:00:00,16,Grêmio,Atlético Mineiro,2.5,3.1,2.95,1.07,9.0,1.38,3.0,2.19,1.55,4.0,1.25,8.0,1.07,1.91,1.91
Chile Primera División,2023-07-22,21:00:00,18,Universidad Chile,Palestino,2.15,3.4,3.1,1.02,9.1,1.29,3.3,1.92,1.88,3.2,1.3,5.5,1.11,1.75,2.0
USA USL Championship,2023-07-22,21:00:00,0,Louisville City,Birmingham Legion,1.82,3.4,3.6,1.02,9.2,1.26,3.34,1.76,1.75,3.14,1.29,5.9,1.08,1.74,1.93
Brazil Serie A,2023-07-22,21:00:00,16,Grêmio,Atlético Mineiro,2.5,3.1,2.95,1.07,9.0,1.38,3.0,2.19,1.55,4.0,1.25,8.0,1.07,1.91,1.91
USA USL Championship,2023-07-22,21:30:00,0,Memphis 901,Orange County SC,1.53,4.4,4.2,1.03,9.0,1.17,4.3,1.6,2.15,2.4,1.5,4.3,1.18,1.8,1.91
Venezuela Primera División,2023-07-22,21:30:00,20,Academia Puerto Cabello,Monagas,1.7,3.6,3.9,1.05,10.75,1.3,3.2,1.95,1.76,3.3,1.29,6.05,1.09,1.9,1.8
USA USL Championship,2023-07-22,22:00:00,0,New Mexico United,Sacramento Republic,2.5,3.25,2.4,1.06,7.5,1.28,3.3,2.01,1.79,3.1,1.32,5.7,1.1,1.83,1.83
USA USL Championship,2023-07-22,22:00:00,0,San Antonio,Miami FC,1.58,3.6,4.8,0.0,0.0,0.0,0.0,1.76,1.75,0.0,0.0,0.0,0.0,0.0,0.0
9701,2023-07-22,22:05:00,1,Correcaminos UAT,Dorados,1.6,3.88,5.2,1.01,9.3,1.28,3.5,1.85,1.9,3.2,1.33,5.85,1.08,1.87,1.87
USA USL Championship,2023-07-22,22:30:00,0,El Paso Locomotive,Oakland Roots,1.75,3.5,3.8,1.04,12.0,1.28,3.5,1.76,1.75,3.3,1.3,5.65,1.11,1.82,1.88
Colombia Categoria Primera A,2023-07-22,22:30:00,2,Millonarios,Deportivo Pereira,1.6,3.7,5.0,1.05,11.0,1.33,3.3,2.0,1.8,3.6,1.28,7.0,1.09,2.0,1.8
Peru Primera División,2023-07-22,22:30:00,5,Alianza Lima,Universitario,2.05,3.2,3.1,1.02,18.25,1.15,4.67,1.93,1.88,2.25,1.53,3.87,1.22,1.48,2.5
USA USL Championship,2023-07-22,23:30:00,0,Las Vegas Lights,Hartford Athletic,1.83,3.4,3.6,1.02,9.2,1.28,3.5,1.76,1.74,3.3,1.3,5.9,1.08,1.75,2.0
USA USL Championship,2023-07-22,23:30:00,0,Phoenix Rising,Colorado Springs,1.75,3.5,3.7,1.02,9.2,1.28,3.5,1.8,1.8,3.3,1.3,5.85,1.08,1.75,2.0
