League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,A,H
AUSTRALIA - A-LEAGUE,H,H,H
AZERBAIJAN - PREMIER LEAGUE,A,H,A
BANGLADESH - PREMIER LEAGUE,H,A,D
BELGIUM - CHALLENGER PRO LEAGUE,A,H,D
BELGIUM - JUPILER PRO LEAGUE,A,D,A
COLOMBIA - PRIMERA A,A,A,H
CROATIA - HNL,A,H,D
ENGLAND - FA CUP,A,D,A
ENGLAND - LEAGUE TWO,D,D,D
ITALY - SERIE C,H,H,H
MEXICO - LIGA DE EXPANSION MX,A,H,D
MEXICO - LIGA MX,A,D,H
NETHERLANDS - EERSTE DIVISIE,H,D,D
NETHERLANDS - EREDIVISIE,D,D,D
NORTHERN IRELAND - NIFL PREMIERSHIP,A,A,D
PANAMA - LPF,H,D,A
PERU - LIGA 1,A,D,D
REPUBLIC OF THE CONGO - LIGUE 1,A,D,D
ROMANIA - LIGA 1,D,D,D
SENEGAL - LIGUE 1,H,A,D
SPAIN - LALIGA2,H,A,A
SWITZERLAND - CHALLENGE LEAGUE,A,H,D
