League,N1,N2,N3
ALBANIA - SUPERLIGA,H,A,A
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,A,D
ARGENTINA - PRIMERA NACIONAL,A,H,H
BRAZIL - SERIE A,H,H,A
BRAZIL - SERIE B,A,H,D
BULGARIA - PARVA LIGA,A,A,A
CANADA - CANADIAN PREMIER LEAGUE,H,A,A
COLOMBIA - PRIMERA A,D,D,H
ECUADOR - LIGA PRO,D,A,D
EGYPT - PREMIER LEAGUE,D,A,D
ENGLAND - FA CUP,A,H,A
ENGLAND - PREMIER LEAGUE,A,H,H
ICELAND - BESTA DEILD KARLA,D,A,H
ITALY - SERIE C,A,H,H
NETHERLANDS - EERSTE DIVISIE,A,H,D
NICARAGUA - LIGA PRIMERA,A,D,D
NORTHERN IRELAND - NIFL PREMIERSHIP,D,H,A
POLAND - DIVISION 1,A,A,D
POLAND - EKSTRAKLASA,D,A,D
PORTUGAL - LIGA PORTUGAL,H,A,H
ROMANIA - LIGA 1,H,A,D
ROMANIA - LIGA 2,H,D,A
SERBIA - PRVA LIGA,D,A,A
SPAIN - LALIGA2,A,H,A
SWEDEN - ALLSVENSKAN,A,H,D
SWEDEN - SUPERETTAN,H,D,D
THAILAND - THAI LEAGUE 1,H,A,D
