League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,A,H
ARGENTINA - PRIMERA NACIONAL,D,H,D
BOLIVIA - DIVISION PROFESIONAL,D,H,D
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,H,A,A
COLOMBIA - PRIMERA A,A,D,A
ECUADOR - LIGA PRO,D,H,D
GHANA - PREMIER LEAGUE,H,D,D
INDIA - I-LEAGUE,A,H,D
ITALY - SERIE C,A,H,A
IVORY COAST - LIGUE 1,D,H,A
JAMAICA - PREMIER LEAGUE,H,D,D
MONTENEGRO - PRVA CRNOGORSKA LIGA,A,D,D
NORTHERN IRELAND - NIFL PREMIERSHIP,H,A,A
PARAGUAY - PRIMERA DIVISION,D,D,D
POLAND - EKSTRAKLASA,D,D,H
ROMANIA - LIGA 1,D,A,D
ROMANIA - LIGA 2,H,A,D
SENEGAL - LIGUE 1,D,H,H
SPAIN - LALIGA2,A,A,H
