League,N1,N2,N3
ALBANIA - SUPERLIGA,Over05,Over05,Over05
ARMENIA - PREMIER LEAGUE,Under05,Over05,Over05
BULGARIA - PARVA LIGA,Under05,Over05,Over05
ENGLAND - LEAGUE ONE,Over05,Over05,Over05
INDIA - I-LEAGUE,Over05,Over05,Over05
ITALY - SERIE C,Over05,Over05,Over05
JAMAICA - PREMIER LEAGUE,Over05,Over05,Over05
NETHERLANDS - EERSTE DIVISIE,Over05,Over05,Over05
POLAND - DIVISION 1,Over05,Over05,Over05
POLAND - EKSTRAKLASA,Over05,Over05,Over05
PORTUGAL - LIGA PORTUGAL,Over05,Over05,Over05
ROMANIA - LIGA 1,Over05,Over05,Over05
SERBIA - PRVA LIGA,Over05,Under05,Over05
SERBIA - SUPER LIGA,Over05,Over05,Over05
SLOVENIA - PRVA LIGA,Over05,Over05,Over05
SPAIN - LALIGA2,Over05,Under05,Over05
THAILAND - THAI LEAGUE 1,Over05,Under05,Over05
