League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
South Korea K League 1,2023-05-06,07:00:00,11,Gwangju,Daejeon Citizen,2.08,3.25,3.1,1.06,8.0,1.33,3.25,2.08,1.78,3.4,1.3,6.0,1.11,1.77,2.0
Japan J1 League,2023-05-06,07:00:00,12,Nagoya Grampus,Gamba Osaka,2.0,3.35,3.55,1.06,8.0,1.33,3.24,2.03,1.85,3.4,1.3,7.0,1.07,1.91,1.85
Germany 2. Bundesliga,2023-05-06,08:00:00,31,Fortuna Düsseldorf,Holstein Kiel,1.77,3.74,3.75,1.03,11.0,1.17,4.75,1.58,2.24,2.45,1.55,4.0,1.22,1.53,2.35
Germany 2. Bundesliga,2023-05-06,08:00:00,31,Karlsruher SC,Hannover 96,1.88,3.66,3.38,1.02,12.0,1.18,4.5,1.56,2.27,2.45,1.55,4.0,1.22,1.53,2.4
Germany 2. Bundesliga,2023-05-06,08:00:00,31,Hansa Rostock,Jahn Regensburg,2.07,3.39,3.09,1.06,11.0,1.32,3.42,1.76,1.96,3.45,1.32,6.75,1.11,1.79,1.98
Denmark 1st Division,2023-05-06,08:00:00,6,Vendsyssel,SønderjyskE,2.66,3.25,2.29,1.03,14.25,1.21,3.98,1.89,1.95,2.63,1.43,4.65,1.16,1.57,2.25
Denmark 1st Division,2023-05-06,08:00:00,6,HB Køge,Nykøbing,1.55,3.85,4.65,1.02,13.0,1.15,4.75,1.84,2.0,2.2,1.65,3.75,1.25,1.57,2.25
China Chinese Super League,2023-05-06,08:35:00,5,Chengdu Better City FC,Qingdao Jonoon,1.35,4.75,8.5,1.05,9.0,1.28,3.5,1.89,1.92,3.3,1.3,6.0,1.11,2.11,1.69
China Chinese Super League,2023-05-06,08:35:00,5,Tianjin Teda,Shanghai SIPG,3.8,3.5,1.75,1.06,8.0,1.33,3.2,2.03,1.73,3.6,1.25,6.5,1.1,1.9,1.83
China Chinese Super League,2023-05-06,08:35:00,5,Nantong Zhiyun,Changchun Yatai,2.95,3.1,2.2,1.04,7.4,1.42,2.75,2.2,1.6,4.33,1.19,7.9,1.04,1.95,1.8
Italy Serie B,2023-05-06,09:00:00,36,Cittadella,Benevento,1.98,2.95,3.51,1.11,6.5,1.44,2.4,2.46,1.48,4.75,1.18,9.0,1.05,2.15,1.66
Italy Serie B,2023-05-06,09:00:00,36,Cosenza,Venezia,2.55,2.83,2.6,1.08,7.0,1.38,2.9,2.27,1.57,4.0,1.22,7.5,1.07,1.87,1.87
Italy Serie B,2023-05-06,09:00:00,36,Genoa,Ascoli,1.48,3.55,5.84,1.07,7.5,1.36,3.0,2.13,1.71,3.75,1.25,7.0,1.08,2.25,1.6
Italy Serie B,2023-05-06,09:00:00,36,Modena,Bari 1908,2.53,2.94,2.53,1.1,6.5,1.4,2.8,2.34,1.53,4.2,1.22,8.0,1.06,1.9,1.83
Italy Serie B,2023-05-06,09:00:00,36,Pisa,Frosinone,2.53,2.94,2.53,1.08,8.65,1.43,2.87,2.34,1.53,4.28,1.23,8.65,1.07,2.05,1.7
Italy Serie B,2023-05-06,09:00:00,36,Reggina,Como,2.11,2.98,3.12,1.08,7.0,1.38,2.9,2.27,1.56,4.0,1.22,7.5,1.07,1.87,1.87
Italy Serie B,2023-05-06,09:00:00,36,Ternana,Südtirol,2.46,2.79,2.74,1.1,7.0,1.44,2.4,2.46,1.48,4.0,1.22,7.5,1.07,1.9,1.83
Hungary NB I,2023-05-06,09:00:00,30,Újpest,Vasas,1.85,3.55,3.35,0.0,0.0,0.0,0.0,1.88,1.9,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-06,09:30:00,31,Lisse,Rijnsburgse Boys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-06,09:30:00,31,Noordwijk,De Treffers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-06,09:30:00,31,Scheveningen,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-06,09:30:00,31,Koninklijke HFC,Excelsior Maassluis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-05-06,10:00:00,31,Radomiak Radom,Piast Gliwice,2.02,3.3,3.55,1.1,6.5,1.47,2.5,2.3,1.55,4.75,1.18,7.5,1.07,2.0,1.78
Italy Serie A,2023-05-06,10:00:00,34,AC Milan,Lazio,1.9,3.25,4.2,1.09,8.0,1.44,2.8,2.25,1.62,4.5,1.2,9.5,1.06,2.05,1.78
Netherlands Tweede Divisie,2023-05-06,10:00:00,31,Quick Boys,OFC Oostzaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-06,10:00:00,31,Spakenburg,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-06,10:00:00,31,Kozakken Boys,HHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Tweede Divisie,2023-05-06,10:00:00,31,Volendam II,IJsselmeervogels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal LigaPro,2023-05-06,10:00:00,31,Sporting Covilhã,UD Oliveirense,2.6,3.2,2.37,1.06,8.0,1.3,3.3,2.04,1.8,3.5,1.28,6.5,1.1,1.75,2.0
France Ligue 2,2023-05-06,10:00:00,34,Bordeaux,Caen,1.99,3.3,3.4,1.06,8.0,1.3,3.3,1.9,1.8,3.5,1.28,6.0,1.11,1.8,1.88
Czech Republic First League,2023-05-06,10:00:00,1,Zlín,Jablonec,2.3,3.5,2.75,1.03,16.0,1.2,4.35,1.62,2.15,2.6,1.48,4.63,1.18,1.55,2.3
Czech Republic First League,2023-05-06,10:00:00,1,Baník Ostrava,Zbrojovka Brno,1.55,4.2,5.0,1.02,19.5,1.17,4.25,1.6,2.2,2.4,1.55,4.0,1.19,1.57,2.1
Czech Republic First League,2023-05-06,10:00:00,1,Teplice,Pardubice,2.2,3.25,3.1,1.04,13.5,1.23,4.05,1.75,1.95,2.78,1.43,5.1,1.16,1.63,2.22
9288,2023-05-06,10:00:00,1,Juventud,Potencia,1.77,3.35,4.3,0.0,0.0,0.0,0.0,2.03,1.57,0.0,0.0,0.0,0.0,0.0,0.0
Germany Bundesliga,2023-05-06,10:30:00,31,Freiburg,RB Leipzig,3.45,3.5,2.05,1.05,12.0,1.3,3.6,1.88,1.88,3.4,1.33,6.5,1.12,1.75,2.0
Germany Bundesliga,2023-05-06,10:30:00,31,Hoffenheim,Eintracht Frankfurt,2.35,3.65,2.65,1.03,15.0,1.22,4.33,1.67,2.15,2.12,1.72,5.0,1.18,1.53,2.38
Germany Bundesliga,2023-05-06,10:30:00,31,Borussia M'gladbach,Bochum,1.8,3.9,3.9,1.02,12.0,1.2,4.33,1.65,2.2,2.4,1.5,4.33,1.2,1.57,2.25
Germany Bundesliga,2023-05-06,10:30:00,31,Augsburg,Union Berlin,3.25,3.25,2.2,1.07,9.0,1.4,3.0,2.1,1.7,4.2,1.24,8.5,1.07,1.91,1.91
Germany Bundesliga,2023-05-06,10:30:00,31,Hertha BSC,Stuttgart,2.8,3.35,2.4,1.06,8.0,1.3,3.4,1.88,1.88,3.25,1.33,5.5,1.12,1.7,2.05
England Premier League,2023-05-06,11:00:00,35,AFC Bournemouth,Chelsea,4.4,3.65,1.75,1.06,9.0,1.31,3.63,1.88,1.88,3.42,1.34,6.0,1.11,1.8,1.95
England Premier League,2023-05-06,11:00:00,35,Manchester City,Leeds United,1.17,7.5,15.0,1.01,20.0,1.1,6.75,1.33,3.4,1.8,1.91,2.97,1.41,1.95,1.8
England Premier League,2023-05-06,11:00:00,35,Tottenham Hotspur,Crystal Palace,1.73,3.85,4.33,1.04,11.5,1.26,3.78,1.83,1.95,2.97,1.42,5.0,1.15,1.7,2.05
England Premier League,2023-05-06,11:00:00,35,Wolverhampton Wanderers,Aston Villa,2.9,3.2,2.45,1.07,7.75,1.4,3.1,2.1,1.7,3.6,1.25,7.25,1.08,1.91,1.91
Brazil Serie D,2023-05-06,11:00:00,1,Nova Iguaçu,Athletic Club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotland Premiership,2023-05-06,11:00:00,34,Hibernian,St. Mirren,2.05,3.3,3.45,1.06,9.0,1.38,3.0,2.0,1.7,4.0,1.22,8.0,1.07,1.95,1.83
Scotland Premiership,2023-05-06,11:00:00,34,Motherwell,Kilmarnock,2.13,3.3,3.25,1.06,10.0,1.36,3.2,1.95,1.75,3.75,1.25,7.5,1.08,1.83,1.9
Scotland Premiership,2023-05-06,11:00:00,34,Ross County,Livingston,2.48,3.2,2.75,1.07,9.0,1.42,2.85,2.1,1.65,4.33,1.22,8.5,1.06,1.95,1.83
Scotland Premiership,2023-05-06,11:00:00,34,St. Johnstone,Dundee United,2.28,3.2,3.05,1.07,9.0,1.42,2.85,2.1,1.65,4.33,1.22,8.5,1.06,1.95,1.83
Spain Segunda División,2023-05-06,11:15:00,39,Mirandés,Racing Santander,2.39,3.1,3.0,1.07,7.5,1.36,3.0,2.1,1.65,3.75,1.25,7.25,1.08,1.85,1.83
Italy Serie B,2023-05-06,11:15:00,36,Palermo,SPAL,1.92,3.11,3.48,1.06,11.25,1.3,3.55,1.95,1.85,3.3,1.34,6.4,1.12,1.78,1.95
Bulgaria First League,2023-05-06,11:30:00,30,Lokomotiv Sofia 1929,Arda,2.59,2.96,2.4,1.05,7.0,1.42,2.7,2.25,1.6,4.33,1.2,8.4,1.03,1.95,1.8
Portugal Liga NOS,2023-05-06,11:30:00,31,Santa Clara,Gil Vicente,2.81,3.1,2.5,1.07,9.0,1.38,3.0,2.1,1.65,4.0,1.25,8.0,1.07,1.88,1.8
Portugal LigaPro,2023-05-06,11:30:00,31,CD Tondela,CD Feirense,2.12,3.1,3.1,1.08,7.25,1.41,2.65,2.2,1.6,4.1,1.2,8.5,1.06,1.95,1.8
Hungary NB I,2023-05-06,11:30:00,30,Paksi SE,Debrecen,1.83,3.5,3.45,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Croatia Prva HNL,2023-05-06,12:00:00,33,Gorica,Slaven Koprivnica,1.85,3.25,4.0,1.07,9.15,1.37,2.84,2.15,1.67,3.82,1.22,7.05,1.07,2.0,1.73
France Ligue 1,2023-05-06,12:00:00,34,Nice,Rennes,2.28,3.07,2.97,1.07,10.0,1.36,3.2,2.01,1.72,3.75,1.28,7.5,1.09,1.82,1.87
Netherlands Tweede Divisie,2023-05-06,12:00:00,31,Sparta Rotterdam II,Katwijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia Ligue 1,2023-05-06,12:00:00,6,Tataouine,CS Sfaxien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-05-06,12:00:00,6,Hartberg,Wattens,2.33,3.4,2.81,0.0,0.0,0.0,0.0,1.65,2.1,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-05-06,12:00:00,6,Austria Lustenau,Ried,2.54,3.3,2.46,0.0,0.0,0.0,0.0,2.08,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-05-06,12:30:00,31,Lech Poznań,Cracovia Kraków,1.72,3.45,4.8,1.06,8.0,1.28,3.5,2.08,1.8,3.1,1.33,5.5,1.12,1.85,1.9
9288,2023-05-06,12:30:00,1,Progreso,Tacuarembó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Super League,2023-05-06,13:00:00,32,Sion,Winterthur,2.11,3.7,2.98,1.04,10.0,1.22,4.0,1.65,2.1,2.75,1.42,5.0,1.14,1.58,2.2
Italy Serie A,2023-05-06,13:00:00,34,Roma,Inter Milan,2.7,3.1,2.7,1.08,8.65,1.41,2.93,2.25,1.62,4.17,1.23,8.45,1.07,1.88,1.8
Turkey Süper Lig,2023-05-06,13:00:00,33,Antalyaspor,Beşiktaş,3.75,3.5,1.9,1.04,15.5,1.21,4.47,1.7,2.0,2.63,1.49,4.78,1.19,1.6,2.15
Norway Eliteserien,2023-05-06,13:00:00,5,Rosenborg,Vålerenga,1.65,3.5,4.33,1.04,10.0,1.25,3.75,1.7,2.0,2.75,1.4,4.75,1.15,1.71,2.0
Slovakia Super Liga,2023-05-06,13:00:00,8,Spartak Trnava,Dukla Banská Bystrica,1.35,4.06,5.85,1.04,10.0,1.2,4.33,1.61,2.15,2.65,1.45,4.33,1.2,1.82,1.94
Slovakia Super Liga,2023-05-06,13:00:00,8,Ružomberok,Skalica,1.77,3.17,3.57,1.07,7.5,1.36,3.0,2.05,1.77,3.75,1.25,7.0,1.08,1.9,1.83
Slovakia Super Liga,2023-05-06,13:00:00,8,Zemplín Michalovce,Trenčín,2.29,2.99,2.57,1.05,9.0,1.28,3.5,1.76,1.78,3.1,1.33,5.5,1.12,1.68,2.1
Slovakia Super Liga,2023-05-06,13:00:00,8,Liptovský Mikuláš,Zlaté Moravce,2.55,3.08,2.25,1.06,8.0,1.33,3.1,1.87,1.68,3.5,1.28,6.5,1.1,1.78,1.95
Czech Republic First League,2023-05-06,13:00:00,1,Viktoria Plzeň,Slovácko,1.67,3.75,4.6,1.05,11.75,1.3,3.47,1.85,1.85,3.27,1.33,6.15,1.11,1.85,1.85
Belgium Pro League,2023-05-06,13:15:00,2,Club Brugge,Union Saint-Gilloise,2.53,3.33,2.3,1.05,9.0,1.25,3.75,1.76,1.96,2.75,1.4,5.0,1.14,1.62,2.15
Spain Segunda División,2023-05-06,13:30:00,39,Leganés,SD Huesca,2.08,3.0,3.75,1.11,6.5,1.53,2.3,2.6,1.44,4.75,1.15,10.0,1.04,2.2,1.58
Spain Segunda División,2023-05-06,13:30:00,39,CD Tenerife,Levante UD,3.0,2.84,2.57,1.11,6.5,1.53,2.37,2.6,1.44,4.75,1.15,10.0,1.04,2.15,1.65
Germany Bundesliga,2023-05-06,13:30:00,31,Werder Bremen,Bayern München,6.25,6.0,1.33,1.02,34.0,1.09,7.5,1.33,3.2,1.8,1.91,2.9,1.42,1.57,2.25
England Premier League,2023-05-06,13:30:00,35,Liverpool,Brentford,1.45,4.75,5.75,1.02,21.0,1.16,5.7,1.6,2.3,2.3,1.55,3.95,1.27,1.62,2.2
Netherlands Eredivisie,2023-05-06,13:45:00,31,Sparta Rotterdam,PSV,4.96,4.13,1.52,1.02,17.0,1.19,4.45,1.61,2.19,2.27,1.56,4.65,1.18,1.75,2.0
France Ligue 1,2023-05-06,14:00:00,34,Reims,Lille,2.97,3.67,2.04,1.03,15.0,1.24,4.2,1.68,2.07,2.85,1.44,5.0,1.17,1.63,2.1
France Ligue 2,2023-05-06,14:00:00,34,Saint-Étienne,Guingamp,1.63,3.65,4.7,1.05,9.0,1.22,4.0,2.03,1.85,2.85,1.4,4.75,1.15,1.77,1.93
France Ligue 2,2023-05-06,14:00:00,34,Annecy,Dijon,2.71,3.0,2.52,1.09,8.35,1.43,2.84,2.25,1.57,4.33,1.22,8.85,1.07,1.95,1.78
France Ligue 2,2023-05-06,14:00:00,34,Laval,Bastia,2.65,3.0,2.57,1.1,6.5,1.45,2.65,2.3,1.55,4.5,1.18,8.0,1.06,2.0,1.71
France Ligue 2,2023-05-06,14:00:00,34,Paris,Grenoble Foot 38,1.9,3.25,3.75,1.07,7.5,1.36,3.0,2.1,1.65,3.75,1.25,7.0,1.08,1.95,1.75
France Ligue 2,2023-05-06,14:00:00,34,Amiens SC,Sochaux,2.62,3.05,2.56,1.06,8.5,1.33,3.1,2.0,1.7,3.75,1.25,6.5,1.09,1.78,1.9
France Ligue 2,2023-05-06,14:00:00,34,Niort,Metz,4.8,3.6,1.63,1.06,8.0,1.3,3.3,2.08,1.8,3.4,1.3,6.5,1.1,1.93,1.77
France Ligue 2,2023-05-06,14:00:00,34,Pau,Quevilly Rouen,2.3,2.95,2.9,1.1,6.5,1.42,2.7,2.3,1.55,4.5,1.2,8.0,1.06,1.95,1.73
France Ligue 2,2023-05-06,14:00:00,34,Nîmes,Valenciennes,2.17,3.2,3.15,1.08,7.0,1.4,2.8,2.1,1.65,4.33,1.2,7.5,1.07,1.93,1.75
Bulgaria First League,2023-05-06,14:00:00,30,CSKA 1948 Sofia,Slavia Sofia,1.45,3.9,6.29,1.03,8.75,1.32,3.04,1.87,1.83,3.75,1.25,6.75,1.06,2.11,1.69
Portugal Liga NOS,2023-05-06,14:00:00,31,Boavista FC,GD Estoril Praia,2.0,3.2,3.75,1.08,8.5,1.44,2.8,2.2,1.6,4.5,1.2,9.0,1.05,1.98,1.72
Portugal LigaPro,2023-05-06,14:00:00,31,Estrela Amadora,Moreirense FC,2.27,3.2,2.73,1.06,8.0,1.3,3.3,1.85,1.85,3.5,1.28,6.5,1.1,1.75,1.95
Argentina Prim B Nacional,2023-05-06,14:00:00,15,Nueva Chicago,Club Atlético Güemes,2.25,2.65,3.35,1.1,5.5,1.57,2.25,2.9,1.36,6.0,1.11,11.0,1.02,2.31,1.59
Greece Super League,2023-05-06,14:00:00,6,Atromitos,Panaitolikos,2.03,3.31,3.57,1.07,9.0,1.38,3.0,2.14,1.66,4.0,1.22,8.0,1.07,1.9,1.77
Greece Super League,2023-05-06,14:00:00,6,OFI,Ionikos,1.89,3.28,4.13,1.04,7.6,1.36,2.79,2.14,1.71,3.84,1.2,7.5,1.04,1.87,1.83
Greece Super League,2023-05-06,14:00:00,6,PAS Giannina,Asteras Tripolis,2.27,2.94,3.42,1.2,4.5,1.5,2.45,2.75,1.4,5.5,1.16,11.0,1.03,2.15,1.62
Greece Super League,2023-05-06,14:00:00,6,Lamia,Levadiakos,1.94,3.26,3.95,1.09,8.0,1.5,2.45,2.4,1.5,5.0,1.17,10.0,1.04,2.15,1.6
Croatia Prva HNL,2023-05-06,14:10:00,33,Rijeka,Istra 1961,1.55,3.6,5.0,1.04,12.25,1.27,3.43,1.95,1.85,3.07,1.33,5.55,1.11,1.91,1.8
Hungary NB I,2023-05-06,14:45:00,30,Ferencváros,Várda SE,1.44,3.9,5.9,0.0,0.0,0.0,0.0,1.75,1.95,0.0,0.0,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2023-05-06,15:00:00,31,Lechia Gdańsk,Zagłębie Lubin,2.05,3.35,3.4,1.06,8.0,1.28,3.5,2.08,1.8,3.3,1.3,5.5,1.12,1.7,2.1
Netherlands Eredivisie,2023-05-06,15:00:00,31,NEC,Heerenveen,2.57,3.44,2.38,1.04,10.5,1.24,3.7,1.76,1.96,2.75,1.38,5.0,1.14,1.62,2.2
Netherlands Eredivisie,2023-05-06,15:00:00,31,Cambuur,Utrecht,3.15,3.69,1.96,1.03,12.0,1.19,4.2,1.61,2.18,2.45,1.47,4.33,1.19,1.62,2.2
Turkey Süper Lig,2023-05-06,15:00:00,33,Adana Demirspor,Alanyaspor,1.57,4.2,4.9,1.02,26.5,1.13,6.2,1.4,2.75,1.95,1.85,3.33,1.33,1.47,2.45
Peru Primera División,2023-05-06,15:00:00,15,Alianza Atlético,ADT,1.6,3.75,4.4,1.02,15.0,1.2,4.33,1.7,2.0,2.7,1.45,4.75,1.17,1.7,2.1
Ecuador Primera Categoría Serie A,2023-05-06,15:00:00,9,CD Universidad Católica,Deportivo Cuenca,1.45,3.85,5.75,1.05,9.0,1.22,4.0,1.75,1.95,2.9,1.38,5.5,1.12,1.87,1.77
Brazil Serie D,2023-05-06,15:00:00,1,Vitória Futebol Clube (ES),Resende,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico Ascenso MX,2023-05-06,15:00:00,0,Atlante,Raya2,1.44,4.0,5.5,1.03,13.0,1.18,4.3,1.62,2.2,2.55,1.46,4.5,1.16,1.7,2.1
Germany 2. Bundesliga,2023-05-06,15:30:00,31,Darmstadt 98,St. Pauli,2.03,3.45,3.15,1.04,10.0,1.25,3.75,1.76,1.95,2.95,1.38,4.75,1.15,1.63,2.2
Switzerland Super League,2023-05-06,15:30:00,32,St. Gallen,Young Boys,3.2,3.6,1.9,1.02,13.0,1.18,4.5,1.45,2.55,2.1,1.68,3.6,1.25,1.42,2.7
Argentina Primera División,2023-05-06,15:30:00,15,Lanús,Huracán,2.25,3.2,3.3,1.08,8.0,1.44,2.75,2.35,1.57,4.5,1.2,9.5,1.05,2.0,1.78
Argentina Prim B Nacional,2023-05-06,15:30:00,13,Tristán Suárez,Ferro Carril Oeste,2.2,2.75,3.3,1.06,7.0,1.4,2.75,2.4,1.5,4.5,1.17,9.5,1.04,2.0,1.77
Argentina Prim B Nacional,2023-05-06,15:30:00,15,San Telmo,Alvarado,1.95,2.95,3.65,1.09,6.5,1.44,2.6,2.35,1.53,4.2,1.19,8.75,1.06,2.05,1.68
Argentina Prim B Nacional,2023-05-06,15:30:00,15,Agropecuario,San Martín San Juan,2.25,2.7,3.3,1.1,5.5,1.61,2.2,2.9,1.36,5.5,1.12,10.5,1.02,2.25,1.61
Brazil Serie D,2023-05-06,15:30:00,1,Ceilândia,Iporá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-06,15:30:00,1,Independiente FSJ,Caxias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-05-06,15:30:00,7,SSC Farul,Rapid Bucureşti,1.81,3.3,3.8,1.07,7.5,1.36,3.0,2.1,1.65,3.75,1.25,7.5,1.07,1.9,1.83
9288,2023-05-06,15:30:00,1,Uruguay Montevideo FC,Miramar Misiones,2.61,2.94,2.46,0.0,0.0,0.0,0.0,2.03,1.57,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-05-06,15:30:00,1,Albion,Rentistas,2.42,2.95,2.64,0.0,0.0,0.0,0.0,2.03,1.57,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-05-06,15:30:00,1,Sud América,Bella Vista,2.4,2.93,2.69,0.0,0.0,0.0,0.0,2.03,1.57,0.0,0.0,0.0,0.0,0.0,0.0
9288,2023-05-06,15:30:00,1,Atenas,Cerrito,2.08,2.86,3.35,0.0,0.0,0.0,0.0,2.31,1.43,0.0,0.0,0.0,0.0,0.0,0.0
Italy Serie A,2023-05-06,15:45:00,34,Cremonese,Spezia,2.25,3.3,3.1,1.06,10.0,1.33,3.4,2.0,1.8,3.6,1.3,7.0,1.1,1.85,1.83
Republic of Ireland Premier Division,2023-05-06,15:45:00,14,Sligo Rovers,Dundalk,2.15,3.1,3.05,1.07,8.0,1.35,2.9,2.15,1.62,3.6,1.25,7.25,1.08,1.87,1.82
Belgium Pro League,2023-05-06,15:45:00,2,Standard Liège,KAA Gent,2.7,3.24,2.08,1.04,13.75,1.24,4.1,1.67,2.08,2.85,1.43,5.3,1.16,1.65,2.18
Netherlands Eredivisie,2023-05-06,16:00:00,31,Ajax,AZ,1.51,4.27,4.96,1.02,19.0,1.16,4.87,1.47,2.45,2.2,1.6,4.08,1.22,1.67,2.1
France Ligue 1,2023-05-06,16:00:00,34,Lens,Olympique Marseille,2.28,3.32,2.78,1.05,12.0,1.3,3.6,1.81,1.89,3.3,1.35,6.5,1.12,1.68,2.05
Argentina Prim B Nacional,2023-05-06,16:00:00,13,Aldosivi,Racing Córdoba,2.45,2.9,2.75,1.06,7.0,1.44,2.62,2.4,1.5,5.0,1.14,9.5,1.04,2.0,1.77
Bolivia LFPB,2023-05-06,16:00:00,12,Santa Cruz,Club Always Ready,2.35,3.45,2.55,1.06,8.25,1.25,3.5,1.85,1.85,3.4,1.27,6.75,1.09,1.91,1.8
Brazil Serie A,2023-05-06,16:00:00,4,Cruzeiro,Santos,1.83,3.4,3.85,1.06,9.5,1.38,3.0,2.1,1.65,4.0,1.22,8.0,1.07,1.95,1.8
Brazil Serie B,2023-05-06,16:00:00,5,Criciúma,Ituano,1.7,3.35,5.0,1.08,6.5,1.44,2.6,2.2,1.6,4.33,1.18,8.0,1.05,2.1,1.65
Brazil Serie D,2023-05-06,16:00:00,1,Trem,Tuna Luso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
