League,N1,N2,N3
BRAZIL - SERIE A,Over05,Over05,Under05
BRAZIL - SERIE B,Over05,Over05,Over05
CANADA - CANADIAN PREMIER LEAGUE,Over05,Over05,Over05
DOMINICAN REPUBLIC - LDF,Over05,Under05,Over05
EGYPT - PREMIER LEAGUE,Over05,Over05,Over05
ESTONIA - MEISTRILIIGA,Over05,Over05,Over05
FINLAND - VEIKKAUSLIIGA,Over05,Over05,Over05
FINLAND - YKKONEN,Over05,Over05,Over05
ICELAND - BESTA DEILD KARLA,Over05,Over05,Over05
NIGERIA - NPFL,Over05,Over05,Over05
USA - MLS,Over05,Over05,Over05
USA - USL CHAMPIONSHIP,Over05,Over05,Over05
UZBEKISTAN - SUPER LEAGUE,Over05,Over05,Over05
VIETNAM - V.LEAGUE 1,Under05,Over05,Under05
