League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Portugal LigaPro,2023-05-12,14:00:00,32,CD Trofense,Estrela Amadora,3.06,3.16,1.99,1.02,8.8,1.3,3.3,1.94,1.92,3.5,1.28,6.15,1.07,1.75,2.0
Norway Eliteserien,2023-05-12,14:00:00,6,Odd,Lillestrøm,3.05,3.2,2.17,1.05,9.75,1.25,3.6,1.87,1.97,2.85,1.37,5.25,1.13,1.63,2.1
Denmark 1st Division,2023-05-12,14:00:00,7,FC Helsingør,Hvidovre,3.4,3.4,1.79,1.01,14.5,1.21,4.35,1.66,2.09,2.7,1.46,4.8,1.18,1.67,2.1
Denmark 1st Division,2023-05-12,14:00:00,7,Nykøbing,Hillerød,3.1,3.3,2.03,1.04,10.0,1.25,3.75,1.69,2.04,2.75,1.4,5.0,1.14,1.62,2.2
Denmark Superliga,2023-05-12,14:00:00,7,OB,AaB,2.44,3.35,2.55,1.02,14.5,1.25,3.95,1.67,2.12,2.9,1.41,5.45,1.15,1.58,2.2
Romania Liga I,2023-05-12,14:30:00,8,Rapid Bucureşti,Sepsi,2.28,3.11,2.57,1.06,8.0,1.33,3.1,2.04,1.8,3.5,1.28,6.5,1.1,1.75,2.0
Austria Bundesliga,2023-05-12,14:30:00,7,Wattens,Ried,2.1,3.4,3.05,0.0,0.0,0.0,0.0,1.74,2.02,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Eredivisie,2023-05-12,15:00:00,32,Twente,NEC,1.48,4.3,5.2,1.03,12.0,1.2,4.1,1.57,2.31,2.33,1.53,4.4,1.18,1.78,1.9
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,ADO Den Haag,Dordrecht,1.43,4.45,6.0,1.02,19.0,1.16,4.75,1.55,2.3,2.35,1.52,4.0,1.2,1.69,2.09
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,Ajax II,AZ II,2.04,3.95,3.18,1.02,13.0,1.11,5.2,1.44,2.54,2.19,1.69,3.48,1.25,1.44,2.7
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,Den Bosch,Almere City,4.92,4.02,1.57,1.02,18.0,1.16,4.75,1.55,2.3,2.35,1.52,4.0,1.2,1.65,2.2
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,Eindhoven,Helmond Sport,1.55,4.33,5.5,1.02,17.0,1.2,4.33,1.68,2.15,2.75,1.45,4.75,1.17,1.75,2.0
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,MVV,Telstar,2.37,3.47,2.63,1.02,17.0,1.18,4.75,1.57,2.35,2.45,1.55,4.2,1.22,1.47,2.55
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,NAC Breda,Heracles,3.75,3.75,1.9,1.02,19.0,1.15,4.75,1.5,2.4,2.25,1.57,3.6,1.25,1.47,2.55
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,Oss,PSV II,3.0,3.75,2.15,1.02,12.0,1.16,5.0,1.52,2.5,2.3,1.62,3.75,1.25,1.47,2.65
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,PEC Zwolle,Roda JC,1.28,6.0,9.5,1.02,13.0,1.12,6.0,1.4,2.9,2.05,1.75,3.4,1.3,1.75,2.05
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,VVV,De Graafschap,2.8,3.5,2.2,1.02,17.0,1.17,4.75,1.55,2.45,2.4,1.57,4.2,1.22,1.47,2.55
Netherlands Eerste Divisie,2023-05-12,15:00:00,37,Willem II,Utrecht II,1.18,7.2,14.25,1.02,12.0,1.12,6.0,1.42,2.8,2.1,1.72,3.4,1.3,2.04,1.73
Peru Primera División,2023-05-12,15:00:00,2,Sport Huancayo,UTC Cajamarca,1.6,3.95,4.61,1.02,12.5,1.19,4.3,1.75,1.96,2.8,1.38,5.3,1.14,1.64,2.15
Poland Ekstraklasa,2023-05-12,15:30:00,32,Legia Warszawa,Jagiellonia Białystok,1.6,3.64,4.46,1.04,10.5,1.25,3.5,1.7,2.03,2.9,1.35,5.25,1.13,1.83,1.85
Germany Bundesliga,2023-05-12,15:30:00,32,Köln,Hertha BSC,1.79,3.75,3.65,1.04,13.0,1.26,4.0,1.81,1.93,3.1,1.4,5.5,1.15,1.75,2.0
Italy Serie A,2023-05-12,15:45:00,35,Lazio,Lecce,1.66,3.5,4.7,1.08,8.5,1.42,2.9,2.21,1.62,4.33,1.22,9.5,1.06,2.1,1.67
Republic of Ireland Premier Division,2023-05-12,15:45:00,15,Bohemians,Derry City,2.76,3.15,2.35,1.07,7.0,1.4,2.7,2.11,1.65,3.8,1.22,7.0,1.07,1.91,1.8
Republic of Ireland Premier Division,2023-05-12,15:45:00,15,Dundalk,Cork City,1.86,3.35,3.8,1.08,7.0,1.33,3.2,2.04,1.84,3.6,1.25,7.0,1.08,1.87,1.87
Republic of Ireland Premier Division,2023-05-12,15:45:00,15,St Patrick's Athl.,Drogheda United,1.74,3.4,3.88,1.02,9.1,1.29,3.3,1.95,1.89,3.2,1.3,5.5,1.11,1.83,1.91
Republic of Ireland Premier Division,2023-05-12,15:45:00,15,UCD,Shamrock Rovers,12.0,5.6,1.2,1.02,12.0,1.16,4.75,1.52,2.36,2.32,1.55,4.0,1.22,2.2,1.62
France Ligue 1,2023-05-12,16:00:00,35,Lens,Reims,1.54,3.78,4.74,1.03,15.0,1.25,4.0,1.73,2.03,3.0,1.4,5.5,1.15,1.8,1.95
Spain Segunda División,2023-05-12,16:00:00,40,Burgos CF,Leganés,2.42,2.96,2.87,1.1,7.0,1.54,2.43,2.5,1.47,4.5,1.18,10.0,1.04,2.15,1.62
Spain La Liga,2023-05-12,16:00:00,34,RCD Mallorca,Cádiz,2.2,2.79,3.45,1.13,6.0,1.57,2.4,2.82,1.4,6.0,1.13,13.0,1.03,2.38,1.53
England EFL League One,2023-05-12,16:00:00,0,Peterborough United,Sheffield Wednesday,2.55,3.15,2.45,1.03,8.5,1.25,3.6,1.9,1.9,3.1,1.32,5.7,1.1,1.67,2.1
Portugal Liga NOS,2023-05-12,16:15:00,32,Gil Vicente,Boavista FC,2.33,3.15,2.82,1.06,9.5,1.38,3.0,2.03,1.7,4.0,1.22,8.0,1.07,1.9,1.87
Venezuela Primera División,2023-05-12,17:00:00,14,Carabobo,Portuguesa,1.63,3.3,4.8,1.1,7.3,1.5,2.4,2.42,1.47,4.7,1.15,8.25,1.04,2.2,1.6
Peru Primera División,2023-05-12,17:30:00,6,Melgar,Sport Boys,1.27,5.35,8.29,1.02,15.75,1.22,4.2,1.7,2.03,3.1,1.4,5.5,1.14,2.15,1.62
Colombia Categoria Primera B,2023-05-12,17:30:00,16,Orsomarso,Barranquilla,2.1,3.2,3.2,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Colombia Categoria Primera A,2023-05-12,18:00:00,19,Envigado,Rionegro Águilas,2.9,2.9,2.3,1.07,8.0,1.38,3.0,2.3,1.55,4.0,1.25,8.0,1.07,1.9,1.9
Paraguay Division Profesional,2023-05-12,18:30:00,17,Sportivo Ameliano,Tacuary,1.77,3.55,4.03,0.0,0.0,0.0,0.0,1.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-05-12,19:00:00,13,Universitario de Vinto,Municipal Vinto,1.97,3.2,3.45,1.08,8.0,1.36,3.0,2.05,1.65,4.0,1.22,9.0,1.07,1.91,1.8
Uruguay Primera División,2023-05-12,19:00:00,15,Deportivo Maldonado,Cerro Largo,2.21,3.15,2.87,1.07,8.75,1.38,2.9,2.02,1.71,4.0,1.22,8.25,1.07,1.83,1.83
Brazil Serie B,2023-05-12,19:00:00,6,Vila Nova,Criciúma,2.43,2.95,2.72,1.06,6.5,1.47,2.5,2.5,1.47,4.7,1.14,9.3,1.01,2.05,1.66
Venezuela Primera División,2023-05-12,19:15:00,14,Metropolitanos,Hermanos Colmenares,1.74,3.3,4.04,0.0,0.0,0.0,0.0,2.01,1.68,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-05-12,20:00:00,16,Huracán,Godoy Cruz,2.15,3.1,3.6,1.08,8.5,1.44,2.8,2.3,1.57,4.5,1.2,9.0,1.05,2.02,1.76
Peru Primera División,2023-05-12,20:00:00,2,Deportivo Binacional,ADT,1.65,3.8,4.43,1.03,13.0,1.22,4.0,1.76,1.95,2.9,1.4,5.5,1.15,1.75,2.05
Colombia Categoria Primera A,2023-05-12,20:05:00,19,Jaguares de Córdoba,Deportivo Cali,2.63,3.0,2.62,1.08,8.0,1.42,2.8,2.19,1.6,4.5,1.2,9.0,1.05,1.95,1.8
Paraguay Division Profesional,2023-05-12,21:00:00,17,Libertad,Sportivo Trinidense,1.43,3.69,5.8,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-12,21:00:00,14,Gimnasia Jujuy,Tristán Suárez,1.8,3.4,3.75,1.05,8.5,1.36,3.1,2.0,1.7,4.0,1.21,8.5,1.05,1.98,1.72
Chile Primera B,2023-05-12,21:00:00,11,Deportes Santa Cruz,Unión San Felipe,2.1,3.15,3.05,1.11,6.0,1.47,2.55,2.35,1.53,4.75,1.16,9.0,1.05,2.05,1.72
Bolivia LFPB,2023-05-12,21:00:00,13,Nacional Potosí,Real Tomayapo,1.32,4.5,7.0,1.04,11.75,1.23,3.93,1.8,1.9,2.75,1.42,4.95,1.15,1.98,1.74
Ecuador Primera Categoría Serie A,2023-05-12,21:00:00,10,Deportivo Cuenca,Mushuc Runa SC,1.91,3.45,3.45,1.06,8.75,1.32,3.1,1.9,1.8,3.3,1.28,6.5,1.09,1.83,1.85
Paraguay Division Profesional,2023-05-12,21:00:00,17,Libertad,Sportivo Trinidense,1.43,3.69,5.8,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-12,21:00:00,14,Gimnasia Jujuy,Tristán Suárez,1.8,3.4,3.75,1.05,8.5,1.36,3.1,2.0,1.7,4.0,1.21,8.5,1.05,1.98,1.72
Chile Primera B,2023-05-12,21:00:00,11,Deportes Santa Cruz,Unión San Felipe,2.1,3.15,3.05,1.11,6.0,1.47,2.55,2.35,1.53,4.75,1.16,9.0,1.05,2.05,1.72
Bolivia LFPB,2023-05-12,21:00:00,13,Nacional Potosí,Real Tomayapo,1.32,4.5,7.0,1.04,11.75,1.23,3.93,1.8,1.9,2.75,1.42,4.95,1.15,1.98,1.74
Ecuador Primera Categoría Serie A,2023-05-12,21:00:00,10,Deportivo Cuenca,Mushuc Runa SC,1.91,3.45,3.45,1.06,8.75,1.32,3.1,1.9,1.8,3.3,1.28,6.5,1.09,1.83,1.85
Argentina Primera División,2023-05-12,21:30:00,16,Atlético Tucumán,Argentinos Juniors,2.75,3.1,2.6,1.09,8.25,1.4,2.7,2.25,1.58,4.75,1.2,9.5,1.05,2.0,1.73
Venezuela Primera División,2023-05-12,21:30:00,14,Zamora,Academia Puerto Cabello,2.8,3.15,2.45,1.07,8.0,1.33,3.0,2.0,1.7,3.4,1.27,6.5,1.09,1.78,1.95
Brazil Serie B,2023-05-12,21:30:00,6,Avaí,Chapecoense,2.1,3.1,3.6,1.1,6.5,1.45,2.6,2.4,1.5,4.75,1.18,9.0,1.05,2.1,1.65
Colombia Categoria Primera A,2023-05-12,22:15:00,19,La Equidad,Atlético Bucaramanga,1.86,3.3,3.55,1.06,10.0,1.38,3.0,2.2,1.68,4.0,1.22,8.0,1.07,2.0,1.8
