League,N1,N2,N3
ARGENTINA - LIGA PROFESIONAL,BTTS_Yes,BTTS_No,BTTS_Yes
ARGENTINA - PRIMERA NACIONAL,BTTS_Yes,BTTS_No,BTTS_Yes
BRAZIL - SERIE B,BTTS_Yes,BTTS_Yes,BTTS_No
CANADA - CANADIAN PREMIER LEAGUE,BTTS_Yes,BTTS_Yes,BTTS_No
EGYPT - PREMIER LEAGUE,BTTS_Yes,BTTS_Yes,BTTS_No
ESTONIA - MEISTRILIIGA,BTTS_Yes,BTTS_No,BTTS_No
EUROPE - CHAMPIONS LEAGUE,BTTS_Yes,BTTS_No,BTTS_No
IRELAND - PREMIER DIVISION,BTTS_Yes,BTTS_No,BTTS_No
JAPAN - J1 LEAGUE,BTTS_Yes,BTTS_No,BTTS_No
MEXICO - LIGA MX,BTTS_No,BTTS_Yes,BTTS_No
PERU - LIGA 1,BTTS_No,BTTS_Yes,BTTS_Yes
USA - USL CHAMPIONSHIP,BTTS_Yes,BTTS_No,BTTS_No
