League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,BTTS_Yes,BTTS_No,BTTS_No
BRAZIL - COPA DO BRASIL,BTTS_Yes,BTTS_No,BTTS_Yes
COLOMBIA - PRIMERA A,BTTS_Yes,BTTS_Yes,BTTS_Yes
EGYPT - PREMIER LEAGUE,BTTS_Yes,BTTS_No,BTTS_No
INDIA - I-LEAGUE,BTTS_No,BTTS_No,BTTS_Yes
INDIA - ISL,BTTS_No,BTTS_No,BTTS_Yes
INDONESIA - LIGA 1,BTTS_Yes,BTTS_No,BTTS_Yes
IRAQ - SUPER LEAGUE,BTTS_No,BTTS_Yes,BTTS_Yes
MEXICO - LIGA DE EXPANSION MX,BTTS_Yes,BTTS_Yes,BTTS_Yes
MEXICO - LIGA MX,BTTS_Yes,BTTS_Yes,BTTS_Yes
NIGERIA - NPFL,BTTS_Yes,BTTS_No,BTTS_Yes
PERU - LIGA 1,BTTS_No,BTTS_Yes,BTTS_No
PORTUGAL - TAÇA DE PORTUGAL,BTTS_Yes,BTTS_No,BTTS_Yes
QATAR - QSL,BTTS_Yes,BTTS_Yes,BTTS_Yes
ROMANIA - LIGA 1,BTTS_No,BTTS_No,BTTS_Yes
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,BTTS_Yes,BTTS_No,BTTS_Yes
SOUTH AMERICA - COPA LIBERTADORES,BTTS_Yes,BTTS_No,BTTS_Yes
SPAIN - COPA DEL REY,BTTS_Yes,BTTS_No,BTTS_No
