League,N1,N2,N3
BOLIVIA - DIVISION PROFESIONAL,H,A,H
BRAZIL - SERIE A,D,D,A
BRAZIL - SERIE B,A,D,D
CAMEROON - ELITE ONE,A,D,H
COLOMBIA - PRIMERA A,D,A,H
ENGLAND - LEAGUE ONE,H,H,D
ENGLAND - LEAGUE TWO,H,H,A
GHANA - PREMIER LEAGUE,H,A,H
INDIA - I-LEAGUE,H,D,H
ITALY - SERIE C,A,D,H
IVORY COAST - LIGUE 1,H,A,D
MEXICO - LIGA DE EXPANSION MX,H,H,A
NETHERLANDS - TWEEDE DIVISIE,A,A,A
NIGERIA - NPFL,H,D,A
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,D,H
NORTHERN IRELAND - NIFL PREMIERSHIP,H,D,D
POLAND - EKSTRAKLASA,D,A,H
PORTUGAL - LIGA PORTUGAL 2,A,H,A
PORTUGAL - TAÇA DE PORTUGAL,H,H,H
REPUBLIC OF THE CONGO - LIGUE 1,H,H,H
SCOTLAND - CHAMPIONSHIP,H,H,D
SCOTLAND - LEAGUE ONE,H,D,H
SCOTLAND - LEAGUE TWO,A,D,H
SENEGAL - LIGUE 1,D,H,H
SERBIA - PRVA LIGA,H,A,H
SPAIN - LALIGA2,H,A,D
SPAIN - PRIMERA RFEF,D,H,H
URUGUAY - PRIMERA DIVISION,A,A,H
