League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,Over05,Under05,Over05
BRAZIL - BRASILEIRO WOMEN,Over05,Over05,Over05
CAMEROON - ELITE ONE,Over05,Under05,Over05
COLOMBIA - PRIMERA A,Over05,Over05,Over05
COSTA RICA - PRIMERA DIVISION,Over05,Over05,Over05
INDONESIA - LIGA 1,Over05,Over05,Over05
IRAQ - SUPER LEAGUE,Under05,Over05,Over05
MEXICO - LIGA DE EXPANSION MX,Over05,Over05,Over05
NORTHERN IRELAND - NIFL CHAMPIONSHIP,Over05,Over05,Over05
PARAGUAY - PRIMERA DIVISION,Over05,Over05,Over05
SENEGAL - LIGUE 1,Over05,Over05,Over05
URUGUAY - PRIMERA DIVISION,Over05,Under05,Over05
