League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Independiente Medellín,Unión Magdalena,1.46,4.4,7.0,1.05,10.75,1.26,3.65,1.9,1.9,3.05,1.34,5.0,1.13,2.1,1.67
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportes Tolima,Atlético Nacional,2.15,3.1,3.2,1.06,10.25,1.33,3.0,2.01,1.69,3.3,1.28,6.75,1.05,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Atlético Huila,Junior,4.0,3.52,1.92,1.05,10.25,1.32,3.15,2.09,1.74,3.75,1.26,7.25,1.1,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportivo Pereira,Alianza Petrolera,1.93,3.52,3.96,1.06,7.0,1.37,2.8,2.06,1.76,3.9,1.2,6.3,1.08,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Once Caldas,Santa Fe,2.45,3.0,2.75,1.06,8.25,1.38,3.03,2.06,1.65,3.7,1.22,8.0,1.07,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Atlético Bucaramanga,América de Cali,2.65,2.9,2.65,1.05,10.5,1.28,3.2,2.12,1.62,3.45,1.27,7.0,1.06,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportivo Cali,Boyacá Chicó,2.22,3.3,3.32,1.05,7.5,1.38,2.8,2.12,1.62,4.3,1.17,7.75,1.03,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Millonarios,La Equidad,1.7,3.76,5.0,1.03,10.5,1.3,3.4,2.04,1.78,3.5,1.27,7.0,1.06,1.91,1.8
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Rionegro Águilas,Jaguares de Córdoba,1.62,3.84,5.65,1.01,10.5,1.31,3.25,2.12,1.72,3.5,1.27,7.0,1.1,2.1,1.67
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportivo Pasto,Envigado,1.68,3.64,5.45,1.05,11.0,1.33,3.25,2.26,1.55,3.75,1.25,7.5,1.08,2.2,1.62
Peru Primera División,2023-05-17,21:00:00,6,Deportivo Binacional,Sporting Cristal,2.54,3.48,2.57,1.03,15.25,1.22,3.74,1.78,1.97,2.81,1.38,4.93,1.14,1.65,2.1
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Independiente Medellín,Unión Magdalena,1.46,4.4,7.0,1.05,10.75,1.26,3.65,1.9,1.9,3.05,1.34,5.0,1.13,2.1,1.67
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportes Tolima,Atlético Nacional,2.15,3.1,3.2,1.06,10.25,1.33,3.0,2.01,1.69,3.3,1.28,6.75,1.05,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Atlético Huila,Junior,4.0,3.52,1.92,1.05,10.25,1.32,3.15,2.09,1.74,3.75,1.26,7.25,1.1,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportivo Pereira,Alianza Petrolera,1.93,3.52,3.96,1.06,7.0,1.37,2.8,2.06,1.76,3.9,1.2,6.3,1.08,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Once Caldas,Santa Fe,2.45,3.0,2.75,1.06,8.25,1.38,3.03,2.06,1.65,3.7,1.22,8.0,1.07,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Atlético Bucaramanga,América de Cali,2.65,2.9,2.65,1.05,10.5,1.28,3.2,2.12,1.62,3.45,1.27,7.0,1.06,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportivo Cali,Boyacá Chicó,2.22,3.3,3.32,1.05,7.5,1.38,2.8,2.12,1.62,4.3,1.17,7.75,1.03,1.83,1.83
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Millonarios,La Equidad,1.7,3.76,5.0,1.03,10.5,1.3,3.4,2.04,1.78,3.5,1.27,7.0,1.06,1.91,1.8
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Rionegro Águilas,Jaguares de Córdoba,1.62,3.84,5.65,1.01,10.5,1.31,3.25,2.12,1.72,3.5,1.27,7.0,1.1,2.1,1.67
Colombia Categoria Primera A,2023-05-17,21:00:00,20,Deportivo Pasto,Envigado,1.68,3.64,5.45,1.05,11.0,1.33,3.25,2.26,1.55,3.75,1.25,7.5,1.08,2.2,1.62
USA MLS,2023-05-17,21:30:00,0,FC Dallas,Vancouver Whitecaps,1.64,3.6,4.95,1.04,11.0,1.33,3.3,1.94,1.74,3.6,1.25,7.5,1.08,1.95,1.83
USA MLS,2023-05-17,21:30:00,0,Minnesota United,Houston Dynamo,2.04,3.4,3.25,1.03,13.0,1.22,4.0,1.83,1.83,2.95,1.4,5.5,1.15,1.72,1.98
USA MLS,2023-05-17,21:30:00,0,Nashville SC,Inter Miami,1.63,3.75,4.75,1.04,13.0,1.28,3.6,1.83,1.83,3.3,1.33,6.0,1.12,1.85,1.9
Paraguay Division Profesional,2023-05-17,21:30:00,18,Tacuary,Guaraní,2.74,3.15,2.35,0.0,0.0,0.0,0.0,1.85,1.75,0.0,0.0,0.0,0.0,0.0,0.0
Mexico Ascenso MX,2023-05-17,22:00:00,0,Morelia,Tapatío,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA MLS,2023-05-17,22:30:00,0,Real Salt Lake,Portland Timbers,1.77,3.65,4.0,1.03,13.0,1.22,4.0,1.74,1.94,2.95,1.4,5.5,1.15,1.68,2.15
USA USL Championship,2023-05-17,23:00:00,0,Orange County SC,Sacramento Republic,2.82,3.3,2.09,1.05,9.0,1.25,3.75,1.67,1.86,3.0,1.36,5.0,1.14,1.65,2.15
USA MLS,2023-05-17,23:30:00,0,Los Angeles FC,Sporting KC,1.5,4.15,5.4,1.02,17.0,1.16,5.0,1.66,2.04,2.38,1.53,4.2,1.22,1.62,2.25
USA MLS,2023-05-17,23:30:00,0,Seattle Sounders,Austin,1.5,4.15,5.4,1.02,15.0,1.22,4.2,1.66,2.04,2.8,1.42,5.0,1.16,1.72,2.1
