League,N1,N2,N3
ARGENTINA - PRIMERA NACIONAL,D,H,H
ARMENIA - PREMIER LEAGUE,D,H,H
BELARUS - VYSSHAYA LIGA,D,H,D
BRAZIL - SERIE B,H,A,D
BULGARIA - PARVA LIGA,H,A,H
CANADA - CANADIAN PREMIER LEAGUE,D,D,A
CHILE - PRIMERA DIVISION,A,A,D
COLOMBIA - PRIMERA A,D,D,H
ECUADOR - LIGA PRO,H,H,D
FINLAND - VEIKKAUSLIIGA,H,A,D
ICELAND - BESTA DEILD KARLA,A,H,A
INDONESIA - LIGA 1,A,A,A
MEXICO - LIGA DE EXPANSION MX,H,D,A
NORTH MACEDONIA - 1. MFL,A,A,A
NORTHERN IRELAND - NIFL PREMIERSHIP,H,A,H
PARAGUAY - PRIMERA DIVISION,D,D,A
PERU - LIGA 1,H,A,D
POLAND - DIVISION 1,H,H,H
POLAND - EKSTRAKLASA,H,A,H
ROMANIA - LIGA 1,D,H,A
SERBIA - SUPER LIGA,A,A,H
SLOVENIA - PRVA LIGA,H,D,A
SOUTH KOREA - K LEAGUE 2,D,A,D
SWEDEN - ALLSVENSKAN,H,A,H
SWEDEN - SUPERETTAN,A,H,D
