League,N1,N2,N3
AZERBAIJAN - PREMIER LEAGUE,H,A,H
BRAZIL - BRASILEIRO WOMEN,H,D,D
BRAZIL - SERIE A,A,D,A
BRAZIL - SERIE B,D,A,D
BULGARIA - PARVA LIGA,D,A,H
CHILE - PRIMERA DIVISION,A,A,D
ECUADOR - LIGA PRO,D,D,H
EGYPT - PREMIER LEAGUE,A,H,D
ENGLAND - CHAMPIONSHIP,A,A,D
GHANA - PREMIER LEAGUE,H,D,A
ICELAND - BESTA DEILD KARLA,D,A,H
INDIA - ISL,A,A,D
INDONESIA - LIGA 1,A,D,D
IRELAND - PREMIER DIVISION,H,A,H
JAMAICA - PREMIER LEAGUE,H,D,D
NETHERLANDS - EERSTE DIVISIE,D,H,A
NIGERIA - NPFL,D,H,H
PARAGUAY - PRIMERA DIVISION,A,H,D
PERU - LIGA 1,H,D,D
POLAND - DIVISION 1,H,H,H
POLAND - EKSTRAKLASA,A,D,D
PORTUGAL - LIGA PORTUGAL,D,H,D
ROMANIA - LIGA 1,H,D,D
ROMANIA - LIGA 2,A,H,A
RUSSIA - PREMIER LEAGUE,A,D,D
SLOVENIA - PRVA LIGA,D,A,A
SPAIN - LALIGA2,H,H,A
SWEDEN - ALLSVENSKAN,D,A,H
SWEDEN - SUPERETTAN,D,H,H
THAILAND - THAI LEAGUE 1,D,A,D
URUGUAY - PRIMERA DIVISION,D,H,D
