League,N1,N2,N3
ARGENTINA - LIGA PROFESIONAL,A,H,D
AUSTRIA - 2. LIGA,D,D,A
AUSTRIA - BUNDESLIGA,D,D,H
BELGIUM - JUPILER PRO LEAGUE,A,H,A
BOLIVIA - DIVISION PROFESIONAL,H,H,D
BRAZIL - SERIE B,A,H,D
BULGARIA - PARVA LIGA,H,A,D
CANADA - CANADIAN PREMIER LEAGUE,H,A,D
CHILE - PRIMERA DIVISION,D,A,H
CHINA - SUPER LEAGUE,H,D,H
CROATIA - HNL,D,H,H
DENMARK - 1ST DIVISION,A,A,D
DENMARK - SUPERLIGA,A,D,H
ESTONIA - MEISTRILIIGA,A,H,D
EUROPE - EUROPA CONFERENCE LEAGUE,A,H,D
FINLAND - VEIKKAUSLIIGA,A,H,A
GERMANY - 2. BUNDESLIGA,D,H,A
HUNGARY - OTP BANK LIGA,H,H,H
IRELAND - PREMIER DIVISION,H,H,D
LITHUANIA - A LYGA,A,D,H
PARAGUAY - PRIMERA DIVISION,H,D,D
PERU - LIGA 1,H,H,H
POLAND - EKSTRAKLASA,H,D,D
ROMANIA - LIGA 1,H,H,H
SWEDEN - SUPERETTAN,A,D,H
SWITZERLAND - CHALLENGE LEAGUE,H,A,H
UKRAINE - PREMIER LEAGUE,A,D,D
