League,N1,N2,N3
ALBANIA - SUPERLIGA,H,A,D
ARMENIA - PREMIER LEAGUE,D,A,D
BAHRAIN - PREMIER LEAGUE,D,A,D
BELGIUM - JUPILER PRO LEAGUE,H,D,D
BRAZIL - SERIE B,D,H,A
BULGARIA - PARVA LIGA,D,D,D
EGYPT - PREMIER LEAGUE,A,H,A
GEORGIA - CRYSTALBET EROVNULI LIGA,A,A,D
ICELAND - BESTA DEILD KARLA,A,D,D
INDIA - ISL,H,A,H
MEXICO - LIGA DE EXPANSION MX,H,H,H
MEXICO - LIGA MX,A,A,A
MONGOLIA - PREMIER LEAGUE,H,H,A
NETHERLANDS - EREDIVISIE,H,H,A
PERU - LIGA 1,A,A,H
POLAND - EKSTRAKLASA,H,D,A
PORTUGAL - LIGA PORTUGAL,D,A,H
QATAR - QSL,D,A,H
SERBIA - PRVA LIGA,H,D,D
SERBIA - SUPER LIGA,H,A,D
SLOVENIA - PRVA LIGA,A,A,D
SOUTH AMERICA - COPA LIBERTADORES,A,D,H
SWEDEN - SUPERETTAN,A,H,D
SWITZERLAND - SUPER LEAGUE,H,A,A
UZBEKISTAN - SUPER LEAGUE,A,H,A
