League,Date,Time,Rodada,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
South Korea K League 2,2023-05-28,04:00:00,15,Busan I'Park,Asan Mugunghwa,2.2,3.15,2.88,1.08,8.0,1.45,2.6,2.36,1.52,4.3,1.18,8.0,1.05,2.05,1.7
South Korea K League 1,2023-05-28,04:30:00,15,FC Seoul,Gangwon,1.75,3.6,4.5,1.03,7.9,1.35,2.88,2.1,1.67,3.72,1.22,7.2,1.05,2.0,1.73
Japan J1 League,2023-05-28,05:00:00,15,Kawasaki Frontale,Kashiwa Reysol,1.65,3.75,4.33,1.05,9.0,1.28,3.5,2.1,1.67,3.25,1.33,5.5,1.12,1.8,1.95
South Korea K League 1,2023-05-28,06:00:00,15,Suwon,Gwangju,2.62,3.5,2.45,1.05,9.0,1.25,3.6,1.8,1.91,2.9,1.36,5.25,1.13,1.67,2.1
South Korea K League 2,2023-05-28,06:30:00,15,Ansan Greeners,Seoul E-Land,2.84,3.05,2.26,1.06,8.0,1.3,3.2,1.95,1.85,3.3,1.29,5.75,1.1,1.73,2.0
China Chinese Super League,2023-05-28,06:30:00,10,Qingdao Jonoon,Shandong Luneng,5.5,4.0,1.5,1.02,11.0,1.24,3.8,1.7,2.05,2.9,1.38,5.7,1.12,1.8,1.9
China Chinese Super League,2023-05-28,06:30:00,10,Hangzhou,Beijing Guoan,2.88,3.4,2.2,1.03,13.0,1.23,3.75,1.83,1.87,2.9,1.35,5.5,1.13,1.58,2.15
Portugal LigaPro,2023-05-28,07:00:00,34,UD Oliveirense,Leixões,2.1,3.3,3.2,1.01,10.0,1.22,3.8,1.87,1.83,2.7,1.4,4.75,1.15,1.69,2.1
South Korea K League 1,2023-05-28,07:00:00,15,Ulsan,Daejeon Citizen,1.53,4.2,5.5,1.04,10.0,1.2,4.0,1.61,2.15,2.6,1.44,4.5,1.17,1.73,2.0
Italy Serie A,2023-05-28,07:30:00,37,Hellas Verona,Empoli,1.65,3.85,5.25,1.05,10.5,1.3,3.5,1.85,1.85,3.55,1.29,7.5,1.09,1.9,1.77
Denmark 1st Division,2023-05-28,08:00:00,9,Næstved,SønderjyskE,3.95,3.7,1.73,1.01,16.5,1.18,4.33,1.67,2.05,2.38,1.57,4.0,1.2,1.53,2.38
Denmark 1st Division,2023-05-28,08:00:00,9,FC Helsingør,Vejle,4.3,3.7,1.67,1.03,12.5,1.22,3.8,1.7,2.0,2.63,1.43,4.75,1.15,1.73,2.0
Belgium Pro League,2023-05-28,08:30:00,5,Royal Antwerp FC,Union Saint-Gilloise,2.05,3.35,3.3,1.03,13.0,1.22,3.8,1.85,1.85,2.63,1.43,4.75,1.15,1.57,2.25
China Chinese Super League,2023-05-28,08:35:00,10,Shanghai Shenhua,Henan Jianye,1.35,4.6,7.0,1.01,13.5,1.19,4.4,1.6,2.2,2.45,1.48,4.7,1.17,1.8,1.9
China Chinese Super League,2023-05-28,08:35:00,10,Dalian Yifang,Tianjin Teda,2.39,3.19,2.86,1.01,10.25,1.28,3.1,1.99,1.68,3.45,1.23,6.5,1.05,1.8,1.95
China Chinese Super League,2023-05-28,08:35:00,10,Shenzhen,Meizhou Hakka,2.9,3.4,2.15,1.05,12.75,1.26,3.88,2.0,1.7,3.0,1.39,5.7,1.14,1.65,2.1
Ukraine Ukrainian Premier League,2023-05-28,09:00:00,29,Oleksandria,Zorya,3.25,3.3,1.97,1.0,10.25,1.28,3.5,1.91,1.89,3.25,1.33,5.1,1.11,1.75,2.0
Ukraine Ukrainian Premier League,2023-05-28,09:00:00,29,Shakhtar Donetsk,Dnipro-1,1.75,3.8,3.75,1.03,13.0,1.23,3.75,1.73,2.0,2.8,1.38,5.0,1.14,1.67,2.14
Netherlands Eredivisie,2023-05-28,09:30:00,34,AZ,PSV,2.6,3.75,2.4,1.01,11.0,1.13,5.0,1.44,2.67,2.15,1.61,3.4,1.29,1.43,2.63
Netherlands Eredivisie,2023-05-28,09:30:00,34,Cambuur,RKC Waalwijk,3.0,3.8,2.1,1.01,11.0,1.13,5.0,1.47,2.57,2.1,1.67,3.4,1.29,1.48,2.5
Netherlands Eredivisie,2023-05-28,09:30:00,34,Feyenoord,Vitesse,1.25,6.0,10.0,1.01,29.0,1.09,6.0,1.32,3.21,2.1,1.67,2.88,1.36,1.65,2.1
Netherlands Eredivisie,2023-05-28,09:30:00,34,Fortuna Sittard,NEC,2.5,3.7,2.5,1.02,10.0,1.15,4.75,1.53,2.4,2.2,1.6,3.8,1.22,1.48,2.5
Netherlands Eredivisie,2023-05-28,09:30:00,34,Groningen,Sparta Rotterdam,3.1,3.7,2.1,1.02,10.0,1.2,4.0,1.71,2.14,2.1,1.67,4.5,1.17,1.57,2.25
Netherlands Eredivisie,2023-05-28,09:30:00,34,Heerenveen,Go Ahead Eagles,2.0,3.9,3.25,1.02,10.0,1.17,4.5,1.56,2.33,2.1,1.67,3.8,1.22,1.5,2.4
Netherlands Eredivisie,2023-05-28,09:30:00,34,Twente,Ajax,3.7,4.2,1.8,1.01,11.0,1.13,5.25,1.43,2.7,1.95,1.75,3.3,1.29,1.48,2.5
Netherlands Eredivisie,2023-05-28,09:30:00,34,Utrecht,Emmen,1.5,4.6,5.5,1.01,11.0,1.15,4.75,1.51,2.46,1.95,1.75,3.8,1.22,1.62,2.2
Netherlands Eredivisie,2023-05-28,09:30:00,34,Volendam,Excelsior,1.91,4.0,3.4,1.01,28.5,1.11,5.5,1.53,2.35,2.1,1.74,3.0,1.33,1.43,2.63
England EFL League Two,2023-05-28,09:30:00,0,Carlisle United,Stockport County,3.1,3.1,2.38,1.1,5.8,1.47,2.5,1.95,1.8,4.4,1.17,8.0,1.05,2.1,1.67
Italy Serie A,2023-05-28,10:00:00,37,Bologna,Napoli,3.6,3.4,2.05,1.04,9.5,1.28,3.5,1.95,1.75,3.2,1.33,6.3,1.1,1.75,1.93
Italy Serie A,2023-05-28,10:00:00,37,Monza,Lecce,2.7,3.1,2.75,1.08,8.0,1.42,2.88,2.15,1.61,4.4,1.2,10.0,1.06,1.93,1.77
Sweden Allsvenskan,2023-05-28,10:00:00,10,Djurgården,AIK,2.15,3.3,3.0,1.05,8.0,1.33,3.0,2.0,1.73,3.3,1.29,6.0,1.09,1.8,1.91
Sweden Allsvenskan,2023-05-28,10:00:00,10,Kalmar,Norrköping,2.15,3.25,3.1,1.07,9.85,1.36,3.17,2.15,1.61,3.77,1.27,7.5,1.09,1.88,1.9
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Greuther Fürth,Darmstadt 98,2.7,3.35,2.4,1.03,12.0,1.15,4.4,1.7,2.0,2.33,1.53,4.15,1.18,1.5,2.5
Germany 2. Bundesliga,2023-05-28,10:30:00,34,St. Pauli,Karlsruher SC,1.83,4.0,3.45,1.01,13.0,1.13,5.0,1.5,2.4,2.25,1.57,3.4,1.29,1.5,2.5
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Paderborn,Nürnberg,1.83,3.85,3.65,1.03,18.25,1.19,4.82,1.57,2.25,2.1,1.65,4.35,1.22,1.53,2.38
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Hannover 96,Holstein Kiel,2.15,3.65,2.9,1.03,11.0,1.11,5.5,1.45,2.55,2.3,1.57,3.0,1.33,1.36,3.0
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Hansa Rostock,Eintracht Braunschweig,2.4,3.45,2.65,1.04,15.25,1.22,4.0,1.65,2.1,2.8,1.42,4.87,1.18,1.57,2.25
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Sandhausen,Hamburger SV,5.5,5.0,1.44,1.01,20.0,1.1,6.5,1.4,2.75,2.0,1.73,2.8,1.38,1.53,2.38
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Jahn Regensburg,Heidenheim,4.4,4.1,1.62,1.01,13.0,1.2,4.0,1.7,2.0,2.38,1.51,4.33,1.18,1.83,1.83
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Magdeburg,Arminia Bielefeld,2.6,3.75,2.3,1.01,13.0,1.13,5.25,1.5,2.4,2.2,1.61,3.3,1.28,1.44,2.63
Germany 2. Bundesliga,2023-05-28,10:30:00,34,Kaiserslautern,Fortuna Düsseldorf,2.55,3.4,2.5,1.02,12.0,1.18,4.33,1.62,2.15,2.22,1.58,4.33,1.18,1.53,2.38
Brazil Serie B,2023-05-28,11:00:00,9,Ponte Preta,Vila Nova,2.3,3.1,3.1,1.09,6.75,1.43,2.6,2.3,1.57,4.2,1.19,8.75,1.06,1.98,1.71
Scotland Premiership,2023-05-28,11:00:00,38,Kilmarnock,Ross County,1.91,3.5,3.8,1.03,8.5,1.34,3.38,2.0,1.75,3.61,1.3,7.38,1.11,1.85,1.89
Scotland Premiership,2023-05-28,11:00:00,38,Motherwell,Dundee United,1.91,3.6,3.7,1.01,9.9,1.27,3.91,1.8,1.91,3.09,1.39,5.95,1.14,1.72,2.05
Scotland Premiership,2023-05-28,11:00:00,38,St. Johnstone,Livingston,2.3,3.2,3.1,1.1,7.21,1.46,2.78,2.3,1.53,4.66,1.2,8.75,1.06,2.0,1.73
Spain Segunda División,2023-05-28,11:15:00,42,Racing Santander,FC Cartagena,2.5,3.0,3.0,1.07,8.5,1.4,2.75,2.35,1.53,4.0,1.2,7.5,1.06,1.95,1.81
Spain Segunda División,2023-05-28,11:15:00,42,Sporting Gijón,SD Ponferradina,1.83,3.4,4.4,1.05,10.5,1.3,3.15,2.2,1.6,3.4,1.28,6.25,1.09,1.82,1.88
Portugal LigaPro,2023-05-28,11:30:00,34,CD Nacional,Academico Viseu,2.5,3.2,2.5,1.02,9.2,1.24,3.54,1.91,1.8,2.92,1.34,5.4,1.1,1.71,2.08
Portugal LigaPro,2023-05-28,11:30:00,34,CD Trofense,CD Mafra,2.5,3.2,2.5,1.06,7.5,1.29,3.3,1.85,1.85,3.0,1.33,5.5,1.11,1.75,1.95
Portugal LigaPro,2023-05-28,11:30:00,34,Vilafranquense,Belenenses,2.15,3.2,3.0,1.05,8.0,1.33,3.1,2.05,1.67,3.75,1.25,6.5,1.08,1.83,1.93
Croatia Prva HNL,2023-05-28,12:00:00,36,Hajduk Split,Šibenik,1.25,5.25,8.5,1.02,18.0,1.17,4.75,1.6,2.3,2.45,1.52,4.0,1.2,2.0,1.73
Argentina Prim B Nacional,2023-05-28,12:00:00,16,Brown de Adrogué,Tristán Suárez,1.99,3.15,3.35,1.06,6.75,1.44,2.54,2.55,1.48,4.5,1.16,8.8,1.02,2.1,1.65
Austria Bundesliga,2023-05-28,12:00:00,9,Rapid Wien,Sturm Graz,2.88,3.6,2.1,0.0,0.0,0.0,0.0,1.67,2.1,0.0,0.0,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-05-28,12:00:00,9,Salzburg,Austria Klagenfurt,1.15,6.5,13.0,0.0,0.0,0.0,0.0,1.38,2.9,2.0,1.73,0.0,0.0,0.0,0.0
Austria Bundesliga,2023-05-28,12:00:00,9,LASK Linz,Austria Wien,1.91,3.7,3.25,0.0,0.0,0.0,0.0,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0
Serbia SuperLiga,2023-05-28,12:00:00,7,Bačka Topola,Vojvodina,1.6,3.7,4.5,1.02,9.2,1.26,3.34,1.98,1.84,3.08,1.3,5.9,1.08,1.83,1.83
Serbia SuperLiga,2023-05-28,12:00:00,7,Čukarički,Radnički Kragujevac,1.35,4.5,6.4,1.01,9.7,1.24,3.48,1.82,1.96,2.98,1.32,5.55,1.1,2.1,1.62
Czech Republic First League,2023-05-28,12:00:00,5,Jablonec,Teplice,1.7,3.8,4.0,1.03,12.0,1.2,4.1,1.61,2.15,2.5,1.46,4.4,1.18,1.65,2.1
Czech Republic First League,2023-05-28,12:00:00,5,Baník Ostrava,Pardubice,1.62,4.0,4.33,1.02,16.0,1.19,4.67,1.6,2.2,2.55,1.53,4.55,1.2,1.63,2.15
Czech Republic First League,2023-05-28,12:00:00,5,Zbrojovka Brno,Zlín,1.97,3.5,3.42,1.04,11.0,1.24,3.7,1.76,2.03,2.8,1.38,5.25,1.14,1.65,2.1
Colombia Categoria Primera A,2023-05-28,12:00:00,22,Rionegro Águilas,Deportivo Pasto,1.81,3.25,3.85,1.05,7.3,1.39,2.71,2.35,1.6,4.15,1.18,8.0,1.03,2.08,1.7
9288,2023-05-28,12:15:00,4,Bella Vista,Progreso,4.0,3.5,1.73,0.0,0.0,0.0,0.0,2.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0
England Premier League,2023-05-28,12:30:00,38,Arsenal,Wolverhampton Wanderers,1.36,5.0,7.5,1.01,13.0,1.13,6.0,1.37,2.94,2.3,1.57,3.7,1.27,1.67,2.1
England Premier League,2023-05-28,12:30:00,38,Aston Villa,Brighton & Hove Albion,2.2,3.8,2.9,1.01,13.0,1.15,5.0,1.67,2.1,1.74,2.09,4.0,1.22,1.44,2.63
England Premier League,2023-05-28,12:30:00,38,Brentford,Manchester City,4.8,4.33,1.6,1.03,17.0,1.16,5.1,1.53,2.35,1.98,1.83,4.4,1.21,1.62,2.2
England Premier League,2023-05-28,12:30:00,38,Chelsea,Newcastle United,2.8,3.7,2.3,1.03,11.0,1.22,4.0,1.57,2.25,2.7,1.44,4.75,1.17,1.57,2.25
England Premier League,2023-05-28,12:30:00,38,Crystal Palace,Nottingham Forest,1.7,4.0,4.6,1.02,12.0,1.18,4.5,1.7,2.05,2.5,1.5,4.5,1.18,1.62,2.2
England Premier League,2023-05-28,12:30:00,38,Everton,AFC Bournemouth,1.44,4.6,6.5,1.02,12.0,1.22,4.0,1.67,2.1,2.63,1.45,4.5,1.18,1.91,1.91
England Premier League,2023-05-28,12:30:00,38,Leeds United,Tottenham Hotspur,2.7,3.8,2.38,1.01,13.0,1.15,5.0,1.43,2.7,2.3,1.57,3.75,1.25,1.44,2.63
England Premier League,2023-05-28,12:30:00,38,Leicester City,West Ham United,2.05,3.8,3.2,1.02,12.0,1.2,4.33,1.61,2.2,2.6,1.48,4.5,1.18,1.62,2.2
England Premier League,2023-05-28,12:30:00,38,Manchester United,Fulham,1.44,5.0,6.0,1.01,13.0,1.14,5.25,1.46,2.6,2.1,1.67,3.5,1.29,1.62,2.2
England Premier League,2023-05-28,12:30:00,38,Southampton,Liverpool,6.5,5.5,1.4,1.01,17.5,1.11,6.0,1.3,3.33,2.1,1.67,3.2,1.33,1.57,2.25
Hungary NB I,2023-05-28,12:30:00,33,Mezőkövesd-Zsóry,Ferencváros,4.1,4.0,1.6,0.0,0.0,0.0,0.0,1.55,2.29,2.25,1.57,0.0,0.0,0.0,0.0
Sweden Allsvenskan,2023-05-28,12:30:00,10,Elfsborg,Malmö FF,2.7,3.5,2.25,1.04,14.75,1.22,4.32,1.67,2.1,2.71,1.47,4.98,1.18,1.58,2.35
Italy Serie A,2023-05-28,13:00:00,37,Lazio,Cremonese,1.25,5.8,13.0,1.02,17.0,1.18,5.0,1.67,2.1,2.22,1.58,4.5,1.2,2.2,1.68
Chile Primera B,2023-05-28,13:30:00,14,Deportes Iquique,Deportes Santa Cruz,2.0,3.3,3.2,1.05,10.75,1.33,3.1,1.96,1.72,3.6,1.25,6.1,1.09,1.8,1.9
Belgium Pro League,2023-05-28,13:30:00,5,Club Brugge,KRC Genk,1.95,3.75,3.25,1.02,15.0,1.14,5.5,1.45,2.55,2.2,1.61,3.75,1.25,1.45,2.7
Spain La Liga,2023-05-28,14:00:00,37,Athletic Club Bilbao,Elche CF,1.25,5.5,13.0,1.03,15.0,1.2,4.5,1.6,2.2,2.65,1.48,4.75,1.19,2.05,1.75
Spain La Liga,2023-05-28,14:00:00,37,Atlético Madrid,Real Sociedad,1.91,3.7,3.75,1.04,11.5,1.2,4.2,1.6,2.2,2.45,1.49,4.33,1.19,1.55,2.25
Spain La Liga,2023-05-28,14:00:00,37,FC Barcelona,RCD Mallorca,1.5,4.2,6.5,1.03,12.0,1.2,4.2,1.6,2.2,2.4,1.57,4.2,1.2,1.8,1.95
Spain La Liga,2023-05-28,14:00:00,37,Getafe CF,CA Osasuna,2.45,3.25,2.88,1.07,9.0,1.4,3.0,2.0,1.73,4.0,1.25,8.0,1.08,1.95,1.85
Spain La Liga,2023-05-28,14:00:00,37,Cádiz,Celta de Vigo,2.8,3.3,2.5,1.05,11.0,1.32,3.4,1.91,1.8,3.4,1.32,6.5,1.11,1.72,1.98
Spain La Liga,2023-05-28,14:00:00,37,Rayo Vallecano,Villarreal,3.3,3.4,2.15,1.04,13.0,1.24,4.2,1.8,1.91,2.85,1.44,5.0,1.17,1.6,2.35
Spain La Liga,2023-05-28,14:00:00,37,Almería,Real Valladolid,2.1,3.4,3.5,1.05,10.0,1.26,3.5,1.8,1.91,1.91,1.89,5.5,1.13,1.7,2.0
Spain La Liga,2023-05-28,14:00:00,37,Girona FC,Real Betis,2.62,3.25,2.7,1.02,8.8,1.3,3.28,2.0,1.73,3.36,1.29,6.25,1.07,1.77,1.9
Spain La Liga,2023-05-28,14:00:00,37,Valencia CF,RCD Espanyol,1.8,3.5,4.5,1.05,9.0,1.3,3.4,1.91,1.8,3.25,1.33,6.0,1.11,1.81,1.95
Portugal LigaPro,2023-05-28,14:00:00,34,Farense,CD Tondela,1.36,4.2,7.0,1.05,7.3,1.36,3.0,1.95,1.8,3.75,1.25,7.6,1.04,2.05,1.7
Argentina Primera División,2023-05-28,14:00:00,18,Barracas Central,San Lorenzo,3.8,2.97,2.09,1.11,5.5,1.55,2.3,2.62,1.42,4.75,1.15,10.25,1.0,2.29,1.61
Serbia SuperLiga,2023-05-28,14:00:00,7,Red Star Belgrade,Novi Pazar,1.03,11.0,29.0,1.01,42.0,1.07,8.0,1.25,3.56,1.66,2.1,2.5,1.5,2.55,1.44
Croatia Prva HNL,2023-05-28,14:15:00,36,Dinamo Zagreb,Gorica,1.25,5.25,11.0,1.03,16.25,1.21,3.98,1.67,2.15,2.62,1.43,4.57,1.16,2.2,1.62
Peru Primera División,2023-05-28,15:00:00,17,Unión Comercio,ADT,2.17,3.05,2.68,1.04,13.0,1.23,3.72,1.81,1.95,2.82,1.38,5.05,1.13,1.62,2.15
Ecuador Primera Categoría Serie A,2023-05-28,15:00:00,12,SD Aucas,Deportivo Cuenca,1.6,3.4,4.9,1.07,6.8,1.47,2.5,2.35,1.52,4.4,1.17,9.5,1.05,2.35,1.52
Brazil Serie D,2023-05-28,15:00:00,4,Concórdia AC,Independiente FSJ,2.2,2.88,3.25,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2023-05-28,15:00:00,10,CFR Cluj,SSC Farul,1.57,3.7,5.0,1.03,8.4,1.32,3.04,2.15,1.61,3.54,1.24,6.75,1.06,2.25,1.58
Romania Liga I,2023-05-28,15:00:00,10,CS U Craiova,Sepsi,1.53,3.8,5.5,1.07,9.5,1.37,3.15,1.91,1.8,4.2,1.23,8.5,1.06,2.11,1.68
Bulgaria First League,2023-05-28,15:00:00,3,CSKA 1948 Sofia,Ludogorets,3.78,3.68,1.93,1.01,10.0,1.25,3.84,1.85,1.95,2.94,1.39,5.39,1.14,1.8,1.95
Argentina Prim B Nacional,2023-05-28,15:30:00,16,Deportivo Maipú,Aldosivi,1.79,3.3,3.85,1.06,6.75,1.44,2.54,2.19,1.6,4.5,1.16,8.9,1.02,2.05,1.66
Argentina Prim B Nacional,2023-05-28,15:30:00,18,Flandria,Defensores Unidos,2.07,3.0,3.35,1.08,6.35,1.5,2.45,2.5,1.47,4.9,1.13,9.9,1.01,2.15,1.62
Brazil Serie B,2023-05-28,15:30:00,9,Mirassol,Criciúma,2.16,3.05,3.2,1.09,6.75,1.43,2.6,2.25,1.57,4.2,1.2,8.75,1.06,2.0,1.77
Brazil Serie B,2023-05-28,15:30:00,9,Ceará,Novorizontino,2.15,2.92,3.11,1.09,6.5,1.44,2.6,2.23,1.58,4.2,1.19,8.75,1.06,2.0,1.7
Brazil Serie D,2023-05-28,15:30:00,4,Fluminense PI,Cordino,2.1,3.2,3.1,1.03,9.0,1.31,3.2,2.0,1.8,3.4,1.28,7.5,1.06,1.75,2.03
Brazil Serie D,2023-05-28,15:30:00,4,Iporá,União Rondonópolis,2.3,3.1,2.8,1.05,8.0,1.41,2.7,2.3,1.6,4.2,1.18,9.0,1.03,1.91,1.85
Italy Serie A,2023-05-28,15:45:00,37,Juventus,AC Milan,2.25,3.25,3.2,1.06,9.5,1.34,3.2,1.75,1.95,3.85,1.26,8.0,1.08,1.7,2.0
USA MLS,2023-05-28,16:00:00,0,Sporting KC,Portland Timbers,1.8,3.75,4.0,1.01,11.0,1.25,3.6,1.75,1.95,2.8,1.38,5.0,1.13,1.67,2.1
Argentina Prim B Nacional,2023-05-28,16:00:00,18,Patronato,Almagro,1.99,3.15,3.3,1.09,7.3,1.55,2.33,2.56,1.45,4.85,1.14,8.8,1.03,2.2,1.55
Brazil Serie A,2023-05-28,16:00:00,8,Corinthians,Fluminense,3.0,3.2,2.4,1.07,7.0,1.38,2.8,2.25,1.62,3.8,1.22,7.0,1.07,1.95,1.8
Brazil Serie A,2023-05-28,16:00:00,8,Internacional,Bahia,1.8,3.75,4.33,1.06,8.5,1.32,3.1,2.05,1.75,3.4,1.27,6.5,1.09,1.95,1.8
Chile Segunda División,2023-05-28,16:00:00,12,Fernández Vial,Deportes Limache,2.5,3.2,2.5,0.0,0.0,1.35,2.84,2.15,1.67,3.74,1.21,0.0,0.0,1.83,1.93
Brazil Serie D,2023-05-28,16:00:00,4,Tocantinópolis,Uniclinic,2.3,3.1,2.8,1.05,8.0,1.41,2.7,2.3,1.6,4.2,1.18,9.0,1.03,1.91,1.85
Brazil Serie D,2023-05-28,16:00:00,4,Nacional de Patos,Santa Cruz,2.4,3.1,2.63,1.07,7.0,1.46,2.5,2.4,1.53,4.7,1.15,10.0,1.02,1.97,1.8
Brazil Serie D,2023-05-28,16:00:00,4,Sousa,Campinense,2.1,3.0,3.3,1.05,8.0,1.38,2.8,2.2,1.65,3.9,1.21,8.0,1.05,1.87,1.89
Brazil Serie D,2023-05-28,16:00:00,4,Cruzeiro Arapiraca,Falcon,2.25,3.0,3.0,0.0,0.0,0.0,0.0,2.4,1.53,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-28,16:00:00,4,Real Ariquemes,Brasiliense,5.0,3.6,1.57,1.02,10.0,1.27,3.4,1.9,1.9,3.1,1.32,6.1,1.09,1.85,1.91
Brazil Serie D,2023-05-28,16:00:00,4,Aimoré,Novo Hamburgo,2.1,2.88,3.5,1.09,6.2,1.5,2.43,2.6,1.48,5.0,1.14,11.0,1.01,2.12,1.69
Argentina Primera División,2023-05-28,16:30:00,18,Defensa y Justicia,Racing Club,2.6,3.16,2.75,1.07,7.75,1.36,2.9,2.1,1.7,3.6,1.25,7.25,1.08,1.95,1.8
Argentina Primera División,2023-05-28,16:30:00,18,Talleres Córdoba,Argentinos Juniors,2.24,3.07,3.43,1.08,7.0,1.44,2.62,2.3,1.6,4.33,1.2,8.0,1.06,2.0,1.75
Argentina Prim B Nacional,2023-05-28,16:30:00,18,Alvarado,Guillermo Brown,2.34,2.7,3.2,1.08,5.95,1.54,2.35,2.62,1.43,5.3,1.11,10.5,1.0,2.05,1.66
Chile Segunda División,2023-05-28,16:30:00,12,Provincial Osorno,San Antonio Unido,2.2,3.2,2.88,0.0,0.0,1.38,2.71,2.25,1.62,3.98,1.19,0.0,0.0,1.88,1.88
Brazil Serie C,2023-05-28,16:30:00,5,CSA,São Bernardo,2.04,3.15,3.25,1.05,7.2,1.39,2.67,2.16,1.62,4.14,1.18,8.2,1.03,1.91,1.85
Brazil Serie C,2023-05-28,16:30:00,5,Figueirense,Botafogo PB,1.89,3.15,3.65,1.05,7.2,1.39,2.67,2.39,1.51,4.14,1.18,8.1,1.03,2.05,1.73
Paraguay Division Profesional,2023-05-28,17:00:00,20,General Caballero JLM,Libertad,4.6,4.1,1.53,0.0,0.0,0.0,0.0,1.64,2.12,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Prim B Nacional,2023-05-28,17:00:00,16,Gimnasia Jujuy,Racing Córdoba,2.03,3.1,3.3,1.05,7.1,1.41,2.64,2.35,1.56,4.3,1.17,8.4,1.03,2.05,1.73
Brazil Serie D,2023-05-28,17:00:00,4,Princesa Solimões,São Raimundo RR,2.6,3.2,2.4,1.05,8.0,1.38,2.8,2.2,1.65,4.0,1.2,8.0,1.05,1.85,1.91
Brazil Serie D,2023-05-28,17:00:00,4,Ferroviário,Caucaia,1.53,3.6,5.5,1.03,9.0,1.33,3.0,2.05,1.75,3.5,1.25,8.0,1.05,2.01,1.76
