League,N1,N2,N3
ALBANIA - SUPERLIGA,H,H,A
ANDORRA - PRIMERA DIVISIÓ,A,D,H
AUSTRALIA - A-LEAGUE,A,A,H
AUSTRIA - 2. LIGA,D,D,H
AUSTRIA - BUNDESLIGA,D,D,A
AZERBAIJAN - PREMIER LEAGUE,D,H,A
BAHRAIN - PREMIER LEAGUE,D,H,A
BELARUS - VYSSHAYA LIGA,D,D,D
BELGIUM - CHALLENGER PRO LEAGUE,H,H,D
BELGIUM - JUPILER PRO LEAGUE,A,H,H
BOLIVIA - DIVISION PROFESIONAL,D,H,D
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,D,H,H
BRAZIL - SERIE A,A,H,A
BRAZIL - SERIE B,D,H,A
BULGARIA - PARVA LIGA,H,D,D
CAMEROON - ELITE ONE,A,D,H
CHINA - SUPER LEAGUE,D,A,A
COLOMBIA - PRIMERA A,H,D,D
COSTA RICA - PRIMERA DIVISION,D,D,H
CROATIA - HNL,D,A,A
DOMINICAN REPUBLIC - LDF,H,D,A
ECUADOR - LIGA PRO,D,A,D
EGYPT - PREMIER LEAGUE,H,H,A
ENGLAND - PREMIER LEAGUE,D,H,H
ESTONIA - MEISTRILIIGA,H,D,D
GHANA - PREMIER LEAGUE,A,H,H
HONG KONG - PREMIER LEAGUE,A,H,A
INDIA - ISL,H,A,A
INDONESIA - LIGA 1,D,H,A
IRELAND - PREMIER DIVISION,A,H,H
ITALY - SERIE C,H,H,A
IVORY COAST - LIGUE 1,H,D,D
JAMAICA - PREMIER LEAGUE,H,D,D
MALTA - PREMIER LEAGUE,A,D,A
MEXICO - LIGA MX,A,A,H
MOLDOVA - SUPER LIGA,D,H,H
MONGOLIA - PREMIER LEAGUE,D,A,A
MONTENEGRO - PRVA CRNOGORSKA LIGA,A,H,A
NETHERLANDS - EREDIVISIE,A,D,A
NICARAGUA - LIGA PRIMERA,D,A,H
NIGERIA - NPFL,D,A,A
NORTH MACEDONIA - 1. MFL,A,D,H
NORWAY - OBOS-LIGAEN,A,H,H
PANAMA - LPF,D,D,H
PARAGUAY - PRIMERA DIVISION,H,H,D
PERU - LIGA 1,D,D,D
POLAND - DIVISION 1,A,A,A
POLAND - EKSTRAKLASA,D,H,D
PORTUGAL - TAÇA DE PORTUGAL,A,A,A
ROMANIA - LIGA 1,D,A,H
ROMANIA - LIGA 2,H,A,A
RUSSIA - PREMIER LEAGUE,D,D,H
SAN MARINO - CAMPIONATO SAMMARINESE,H,A,D
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,H,D
SCOTLAND - PREMIERSHIP,D,A,H
SERBIA - PRVA LIGA,H,H,A
SERBIA - SUPER LIGA,A,H,A
SLOVAKIA - NIKE LIGA,D,H,H
SLOVENIA - PRVA LIGA,D,H,D
SOUTH KOREA - K LEAGUE 1,H,H,H
SOUTH KOREA - K LEAGUE 2,A,D,H
SPAIN - LALIGA2,A,A,A
SPAIN - PRIMERA RFEF,D,H,D
SWEDEN - ALLSVENSKAN,H,H,A
SWEDEN - SUPERETTAN,D,H,D
SWITZERLAND - CHALLENGE LEAGUE,D,A,D
SWITZERLAND - SUPER LEAGUE,D,H,A
THAILAND - THAI LEAGUE 1,D,D,A
URUGUAY - PRIMERA DIVISION,A,A,H
USA - USL CHAMPIONSHIP,A,A,H
UZBEKISTAN - SUPER LEAGUE,D,A,H
VIETNAM - V.LEAGUE 1,D,H,A
