League,N1,N2,N3
ALBANIA - SUPERLIGA,A,H,D
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,D,D
ARGENTINA - PRIMERA NACIONAL,H,A,A
ARMENIA - PREMIER LEAGUE,H,H,D
AUSTRALIA - A-LEAGUE,D,H,A
AUSTRIA - 2. LIGA,A,H,A
AUSTRIA - BUNDESLIGA,D,D,D
AZERBAIJAN - PREMIER LEAGUE,H,D,A
BELARUS - VYSSHAYA LIGA,A,A,D
BELGIUM - CHALLENGER PRO LEAGUE,A,A,A
BELGIUM - JUPILER PRO LEAGUE,H,H,H
BRAZIL - BRASILEIRO WOMEN,H,H,A
BULGARIA - PARVA LIGA,D,A,H
CAMEROON - ELITE ONE,H,H,H
CHILE - PRIMERA DIVISION,A,A,H
COLOMBIA - PRIMERA A,H,H,D
COSTA RICA - PRIMERA DIVISION,H,H,H
CROATIA - HNL,H,H,H
DOMINICAN REPUBLIC - LDF,H,H,D
ECUADOR - LIGA PRO,A,A,A
ENGLAND - CHAMPIONSHIP,A,A,D
ENGLAND - FA CUP,H,A,H
ENGLAND - LEAGUE ONE,H,H,D
ENGLAND - LEAGUE TWO,D,A,D
ENGLAND - PREMIER LEAGUE,A,H,H
ESTONIA - MEISTRILIIGA,D,D,A
GEORGIA - CRYSTALBET EROVNULI LIGA,H,A,H
HONG KONG - PREMIER LEAGUE,A,H,A
INDIA - I-LEAGUE,D,H,D
INDONESIA - LIGA 1,D,A,H
IRELAND - PREMIER DIVISION,D,A,H
ITALY - SERIE C,A,A,D
IVORY COAST - LIGUE 1,A,A,H
MALTA - PREMIER LEAGUE,A,A,A
MEXICO - LIGA MX,D,D,D
MOLDOVA - SUPER LIGA,D,D,A
MONGOLIA - PREMIER LEAGUE,D,D,H
MOROCCO - BOTOLA PRO,D,H,D
NETHERLANDS - EREDIVISIE,D,A,D
NETHERLANDS - TWEEDE DIVISIE,H,H,H
NICARAGUA - LIGA PRIMERA,D,A,H
NORTH MACEDONIA - 1. MFL,A,D,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,D,H,D
NORTHERN IRELAND - NIFL PREMIERSHIP,H,A,A
PANAMA - LPF,A,D,H
PARAGUAY - PRIMERA DIVISION,H,D,H
PERU - LIGA 1,A,D,A
POLAND - DIVISION 1,H,D,H
POLAND - EKSTRAKLASA,A,A,A
PORTUGAL - LIGA PORTUGAL,D,D,H
PORTUGAL - LIGA PORTUGAL 2,A,D,A
QATAR - QSL,D,H,H
REPUBLIC OF THE CONGO - LIGUE 1,D,H,H
ROMANIA - LIGA 1,H,D,D
ROMANIA - LIGA 2,H,H,H
SAN MARINO - CAMPIONATO SAMMARINESE,H,A,A
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,H,D
SCOTLAND - CHAMPIONSHIP,D,A,D
SCOTLAND - LEAGUE ONE,H,A,A
SCOTLAND - LEAGUE TWO,D,A,H
SCOTLAND - PREMIERSHIP,D,A,H
SENEGAL - LIGUE 1,D,H,D
SERBIA - PRVA LIGA,A,D,D
SERBIA - SUPER LIGA,A,A,H
SLOVAKIA - NIKE LIGA,H,H,A
SLOVENIA - PRVA LIGA,H,A,A
SOUTH KOREA - K LEAGUE 1,H,D,A
SOUTH KOREA - K LEAGUE 2,D,A,D
SPAIN - LALIGA2,D,A,D
SPAIN - PRIMERA RFEF,D,A,D
SWITZERLAND - CHALLENGE LEAGUE,D,H,D
SWITZERLAND - SUPER LEAGUE,H,A,H
URUGUAY - PRIMERA DIVISION,D,D,H
USA - MLS,D,A,D
USA - USL CHAMPIONSHIP,A,H,D
UZBEKISTAN - SUPER LEAGUE,H,A,A
VENEZUELA - LIGA FUTVE,D,A,H
