League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,Under45,Under45,Under45
ARMENIA - PREMIER LEAGUE,Under45,Over45,Under45
BRAZIL - SERIE A,Under45,Under45,Under45
COLOMBIA - PRIMERA A,Under45,Under45,Under45
COSTA RICA - PRIMERA DIVISION,Under45,Under45,Under45
EGYPT - PREMIER LEAGUE,Under45,Under45,Under45
INDIA - ISL,Under45,Under45,Over45
ITALY - SERIE C,Under45,Under45,Under45
MOROCCO - BOTOLA PRO,Under45,Under45,Under45
NICARAGUA - LIGA PRIMERA,Under45,Over45,Under45
PERU - LIGA 1,Under45,Under45,Under45
ROMANIA - LIGA 1,Under45,Under45,Over45
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Under45,Under45,Under45
SERBIA - SUPER LIGA,Under45,Under45,Under45
