League,N1,N2,N3
ARGENTINA - COPA DE LA LIGA PROFESIONAL,H,A,H
AUSTRALIA - A-LEAGUE,D,H,D
BOLIVIA - DIVISION PROFESIONAL,D,D,A
BRAZIL - COPA DO BRASIL,H,A,A
EGYPT - PREMIER LEAGUE,H,H,D
ENGLAND - CHAMPIONSHIP,A,H,D
ENGLAND - LEAGUE ONE,D,D,A
ENGLAND - LEAGUE TWO,H,D,H
INDIA - I-LEAGUE,D,H,H
INDIA - ISL,A,A,H
IRAQ - SUPER LEAGUE,D,A,D
MEXICO - LIGA DE EXPANSION MX,A,A,A
MOROCCO - BOTOLA PRO,A,D,D
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,D,H
PANAMA - LPF,D,A,H
PERU - LIGA 1,D,A,D
POLAND - EKSTRAKLASA,H,D,H
QATAR - QSL,A,D,H
SAN MARINO - CAMPIONATO SAMMARINESE,A,D,D
SCOTLAND - CHAMPIONSHIP,D,A,D
SERBIA - SUPER LIGA,D,A,H
SOUTH AMERICA - COPA LIBERTADORES,H,A,H
