League,N1,N2,N3
ALBANIA - SUPERLIGA,Under25,Under25,Over25
ARGENTINA - COPA DE LA LIGA PROFESIONAL,Over25,Under25,Under25
ENGLAND - FA CUP,Under25,Over25,Under25
ITALY - SERIE C,Over25,Under25,Over25
JAMAICA - PREMIER LEAGUE,Over25,Over25,Under25
MEXICO - LIGA MX,Under25,Under25,Under25
NETHERLANDS - EERSTE DIVISIE,Over25,Over25,Over25
PARAGUAY - PRIMERA DIVISION,Under25,Over25,Under25
PERU - LIGA 1,Under25,Under25,Under25
PORTUGAL - LIGA PORTUGAL,Under25,Over25,Under25
PORTUGAL - LIGA PORTUGAL 2,Over25,Under25,Over25
ROMANIA - LIGA 1,Over25,Under25,Over25
SPAIN - LALIGA2,Under25,Under25,Under25
